,Region,District,Garden,Room,Hall,Floor,Year,Size,Direction,Renovation,Price,RegionNum,DistrictNum,GardenNum,RoomNum,HallNum,DirectionNum,RenovationNum,PriceNum,YearNum,SizeNum,FloorNum
4739,丰台,菜户营,万润风景,2,2,12,2006,84,南,其他,568.0,1,178,58,1,2,20,0,568.0,2006,84,12
4740,丰台,西罗园,珠江骏景南区,2,1,21,2007,56,北,其他,308.0,1,190,2047,1,1,18,0,308.0,2007,56,21
4741,丰台,洋桥,洋桥西里,2,1,6,1990,56,东南,简装,317.0,1,139,1859,1,1,4,2,317.0,1990,56,6
4742,丰台,七里庄,望园东里,2,1,6,1998,67,南北,简装,388.0,1,1,1623,1,1,22,2,388.0,1998,67,6
4743,丰台,太平桥,太平桥小区,2,1,6,1987,55,南北,其他,400.0,1,86,1066,1,1,22,0,400.0,1987,55,6
4744,丰台,宋家庄,政馨园二区,1,1,21,2004,46,北,其他,255.0,1,93,1411,0,1,18,0,255.0,2004,46,21
4745,丰台,科技园区,设计师广场,1,0,23,2008,52,西北,精装,290.0,1,165,2595,0,0,32,3,290.0,2008,52,23
4746,丰台,宋家庄,芳泽园,1,1,16,2005,66,南,简装,370.0,1,93,2397,0,1,20,2,370.0,2005,66,16
4747,丰台,草桥,玺萌丽苑,2,2,24,2002,204,南,其他,1050.0,1,177,2030,1,2,20,0,1050.0,2002,204,24
4748,丰台,新宫,诚苑南里,5,2,6,2002,194,南北,简装,600.0,1,117,2598,4,2,22,2,600.0,2002,194,6
4749,丰台,北大地,正阳小区,2,1,6,1998,66,南北,简装,410.0,1,43,1751,1,1,22,2,410.0,1998,66,6
4750,丰台,玉泉营,万年花城二期,3,2,10,2007,132,南北,精装,875.0,1,151,44,2,2,22,3,875.0,2007,132,10
4751,丰台,北大地,福顺里,2,1,18,2002,81,东西,精装,460.0,1,43,2171,1,1,13,3,460.0,2002,81,18
4752,丰台,宋家庄,政馨园三区,2,1,21,2003,98,东,简装,500.0,1,93,1410,1,1,0,2,500.0,2003,98,21
4753,丰台,六里桥,莲怡园二区,2,1,20,2005,88,东南,简装,500.0,1,32,2433,1,1,4,2,500.0,2005,88,20
4754,丰台,花乡,天伦锦城,3,2,13,2005,130,南北,精装,620.0,1,174,992,2,2,22,3,620.0,2005,130,13
4755,丰台,成寿寺,方宝苑,3,1,13,2000,120,东南,其他,620.0,1,114,1509,2,1,4,0,620.0,2000,120,13
4756,丰台,西罗园,宝汇苑,2,1,24,2000,73,东南,简装,395.0,1,190,1141,1,1,4,2,395.0,2000,73,24
4757,丰台,玉泉营,万年花城二期,3,2,10,2007,132,南北,精装,875.0,1,151,44,2,2,22,3,875.0,2007,132,10
4758,丰台,北大地,福顺里,2,1,18,2002,81,东西,精装,460.0,1,43,2171,1,1,13,3,460.0,2002,81,18
4759,丰台,木樨园,慧时欣园,3,2,27,2003,152,南北,简装,820.0,1,128,1386,2,2,22,2,820.0,2003,152,27
4760,丰台,科技园区,御景春天,2,2,25,2012,97,东北,精装,465.0,1,165,1327,1,2,2,3,465.0,2012,97,25
4761,丰台,西罗园,西罗园四区,2,1,6,1984,49,南北,简装,275.0,1,190,2562,1,1,22,2,275.0,1984,49,6
4762,丰台,草桥,玺萌苑,3,1,26,2001,141,南,精装,736.5,1,177,2031,2,1,20,3,736.5,2001,141,26
4763,丰台,七里庄,中建一局北院,2,1,6,1992,71,南北,精装,430.0,1,1,239,1,1,22,3,430.0,1992,71,6
4764,丰台,西红门,西宏苑,2,1,11,2003,98,南北,简装,413.0,1,189,2522,1,1,22,2,413.0,2003,98,11
4765,丰台,科技园区,富丰园小区,2,1,6,1990,63,东西,精装,300.0,1,165,1148,1,1,13,3,300.0,1990,63,6
4766,丰台,菜户营,天伦北里,3,2,19,1990,179,南,简装,1000.0,1,178,991,2,2,20,2,1000.0,1990,179,19
4767,丰台,青塔,青塔东里10号院,2,1,6,1998,57,南北,精装,345.0,1,209,2895,1,1,22,3,345.0,1998,57,6
4768,丰台,宋家庄,横一条,2,1,6,1988,59,东西,简装,330.0,1,93,1734,1,1,13,2,330.0,1988,59,6
4769,丰台,花乡,天伦锦城,3,1,20,2007,124,西南,其他,575.0,1,174,992,2,1,34,0,575.0,2007,124,20
4770,丰台,角门,阳光花园,2,1,19,2009,91,南北,精装,655.0,1,192,2865,1,1,22,3,655.0,2009,91,19
4771,丰台,青塔,长安新城一区,3,1,28,2005,127,西南,简装,660.0,1,209,2820,2,1,34,2,660.0,2005,127,28
4772,丰台,和义,和义西里四区,2,1,6,1998,80,南北,简装,398.0,1,63,842,1,1,22,2,398.0,1998,80,6
4773,丰台,科技园区,怡海花园富润园,2,1,18,2001,71,西南,简装,430.0,1,165,1351,1,1,34,2,430.0,2001,71,18
4774,丰台,右安门外,玉林东里二区,2,1,6,1989,59,南,精装,408.0,1,61,1996,1,1,20,3,408.0,1989,59,6
4775,丰台,科技园区,御景春天,2,2,25,2012,97,东北,精装,465.0,1,165,1327,1,2,2,3,465.0,2012,97,25
4776,丰台,西罗园,西罗园四区,2,1,6,1984,49,南北,简装,275.0,1,190,2562,1,1,22,2,275.0,1984,49,6
4777,丰台,洋桥,洋桥西里,2,1,6,1990,52,东北东北,简装,310.0,1,139,1859,1,1,3,2,310.0,1990,52,6
4778,丰台,岳各庄,丰体时代花园,2,1,29,2005,92,西北,精装,400.0,1,101,268,1,1,32,3,400.0,2005,92,29
4779,丰台,七里庄,北大街北里,2,1,6,1983,53,南北,其他,320.0,1,1,592,1,1,22,0,320.0,1983,53,6
4780,丰台,角门,司达小区,2,1,6,1989,60,南北,精装,319.0,1,192,801,1,1,22,3,319.0,1989,60,6
4781,丰台,七里庄,望园东里,3,1,24,2005,121,西南北,简装,720.0,1,1,1623,2,1,36,2,720.0,2005,121,24
4782,丰台,菜户营,鹏润家园,3,1,30,2001,104,东北,其他,715.0,1,178,3039,2,1,2,0,715.0,2001,104,30
4783,丰台,青塔,华富丽苑,1,1,30,2007,74,南,精装,390.0,1,209,674,0,1,20,3,390.0,2007,74,30
4784,丰台,大红门,建欣苑五里,2,1,13,2004,85,西南北,精装,410.0,1,80,1290,1,1,36,3,410.0,2004,85,13
4785,丰台,洋桥,首座绿洲,2,1,21,2005,94,西西北,精装,549.0,1,139,2960,1,1,40,3,549.0,2005,94,21
4786,丰台,北京南站,开阳里三区,2,1,25,2001,95,东北,简装,568.0,1,41,1305,1,1,2,2,568.0,2001,95,25
4787,丰台,北大地,北大地二里,2,1,5,1980,63,东西,其他,330.0,1,43,590,1,1,13,0,330.0,1980,63,5
4788,丰台,七里庄,中建一局北院,2,1,6,1992,71,南北,精装,430.0,1,1,239,1,1,22,3,430.0,1992,71,6
4789,丰台,岳各庄,珠江峰景,2,1,21,2006,115,东西,精装,620.0,1,101,2037,1,1,13,3,620.0,2006,115,21
4790,丰台,七里庄,东瑞丽景,3,1,18,2007,115,西,简装,610.0,1,1,196,2,1,30,2,610.0,2007,115,18
4791,丰台,洋桥,洋桥西里,3,1,14,1990,84,南北,精装,497.0,1,139,1859,2,1,22,3,497.0,1990,84,14
4792,丰台,马家堡,丰开苑,2,1,18,1998,66,南北,精装,360.0,1,216,270,1,1,22,3,360.0,1998,66,18
4793,丰台,丽泽,保利百合,2,1,20,2009,76,南,精装,650.0,1,17,424,1,1,20,3,650.0,2009,76,20
4794,丰台,科技园区,怡海花园恒泰园,2,1,6,2001,76,南北,其他,465.0,1,165,1353,1,1,22,0,465.0,2001,76,6
4795,丰台,洋桥,洋桥西里,2,1,6,1990,52,东北东北,简装,310.0,1,139,1859,1,1,3,2,310.0,1990,52,6
4796,丰台,新宫,南庭新苑北区,1,1,15,2012,49,西,简装,235.0,1,117,716,0,1,30,2,235.0,2012,49,15
4797,丰台,北大地,东安街头条,2,1,6,1989,57,南北,精装,310.0,1,43,169,1,1,22,3,310.0,1989,57,6
4798,丰台,玉泉营,三环新城6号院,2,1,21,2007,100,南北,精装,568.0,1,151,90,1,1,22,3,568.0,2007,100,21
4799,丰台,大红门,建欣苑三里,1,1,12,2003,84,南,其他,430.0,1,80,1289,0,1,20,0,430.0,2003,84,12
4800,丰台,方庄,芳城园一区,2,1,27,1994,92,东南,其他,578.0,1,119,2392,1,1,4,0,578.0,1994,92,27
4801,丰台,科技园区,怡锦园,2,1,30,2003,94,西北,简装,565.0,1,165,1356,1,1,32,2,565.0,2003,94,30
4802,丰台,太平桥,首科花园,2,2,20,2006,88,西,简装,530.0,1,86,2983,1,2,30,2,530.0,2006,88,20
4803,丰台,菜户营,天伦北里,3,1,19,1997,99,东北,简装,680.0,1,178,991,2,1,2,2,680.0,1997,99,19
4804,丰台,卢沟桥,晓月苑三里,3,2,6,2000,112,南北,简装,440.0,1,54,1578,2,2,22,2,440.0,2000,112,6
4805,丰台,草桥,风景club,2,1,11,2007,87,南北,简装,550.0,1,177,2943,1,1,22,2,550.0,2007,87,11
4806,丰台,成寿寺,苇子坑1号院,2,1,6,1989,54,南,精装,315.0,1,114,2402,1,1,20,3,315.0,1989,54,6
4807,丰台,新宫,南庭新苑南区,2,1,16,2010,58,南,简装,325.0,1,117,717,1,1,20,2,325.0,2010,58,16
4808,丰台,北京南站,开阳里六区,4,1,24,2002,166,南北,简装,1100.0,1,41,1307,3,1,22,2,1100.0,2002,166,24
4809,丰台,西罗园,珠江骏景中区,3,1,24,2002,176,西南,简装,850.0,1,190,2045,2,1,34,2,850.0,2002,176,24
4810,丰台,赵公口,南顶村,2,1,6,1989,50,东,精装,283.0,1,194,741,1,1,0,3,283.0,1989,50,6
4811,丰台,六里桥,铁路小区,3,1,24,1998,89,东南北,简装,660.0,1,32,2795,2,1,6,2,660.0,1998,89,24
4812,丰台,看丹桥,韩庄子二里,2,1,6,1992,66,东南,精装,365.0,1,161,2916,1,1,4,3,365.0,1992,66,6
4813,丰台,方庄,紫芳园一区,2,1,20,2004,123,西南,精装,750.0,1,119,2217,1,1,34,3,750.0,2004,123,20
4814,丰台,赵公口,康泽园,2,1,19,2002,105,东,简装,490.0,1,194,1264,1,1,0,2,490.0,2002,105,19
4815,丰台,角门,怡然家园6号院,3,1,16,2006,133,南北,简装,690.0,1,192,1354,2,1,22,2,690.0,2006,133,16
4816,丰台,丽泽,保利百合,2,2,20,2009,78,南,精装,650.0,1,17,424,1,2,20,3,650.0,2009,78,20
4817,丰台,宋家庄,横一条,2,1,6,1983,59,南北,精装,325.0,1,93,1734,1,1,22,3,325.0,1983,59,6
4818,丰台,丽泽,保利百合,2,1,20,2009,79,南,精装,674.0,1,17,424,1,1,20,3,674.0,2009,79,20
4819,丰台,洋桥,海户西里,2,1,6,1988,61,南,简装,350.0,1,139,1871,1,1,20,2,350.0,1988,61,6
4820,丰台,青塔,春园,5,2,18,2001,306,南,精装,1200.0,1,209,1570,4,2,20,3,1200.0,2001,306,18
4821,丰台,新宫,飞腾家园,3,1,4,2004,119,东西,简装,445.0,1,117,2950,2,1,13,2,445.0,2004,119,4
4822,丰台,科技园区,南极星,2,1,24,2001,87,西南,简装,425.0,1,165,720,1,1,34,2,425.0,2001,87,24
4823,丰台,新宫,翠海明苑,2,1,6,2004,92,南北,简装,550.0,1,117,2313,1,1,22,2,550.0,2004,92,6
4824,丰台,五里店,丰西北里,2,1,6,1990,48,东北,简装,218.0,1,23,273,1,1,2,2,218.0,1990,48,6
4825,丰台,和义,和义西里三区,2,2,6,2001,97,南北,简装,455.0,1,63,840,1,2,22,2,455.0,2001,97,6
4826,丰台,草桥,夏季星空,4,2,5,2004,169,南北,精装,1100.0,1,177,954,3,2,22,3,1100.0,2004,169,5
4827,丰台,七里庄,庄维多摩市二期,3,2,21,2004,123,西南,简装,850.0,1,1,1255,2,2,34,2,850.0,2004,123,21
4828,丰台,北京南站,开阳里三区,2,1,25,2001,95,西北,精装,580.0,1,41,1305,1,1,32,3,580.0,2001,95,25
4829,丰台,卢沟桥,晓月新苑,1,0,21,2007,49,南,其他,225.0,1,54,1576,0,0,20,0,225.0,2007,49,21
4830,丰台,草桥,恋日嘉园一期,3,2,17,2001,138,南北,简装,920.0,1,177,1359,2,2,22,2,920.0,2001,138,17
4831,丰台,成寿寺,晶城秀府,3,2,6,2005,138,南北,精装,942.0,1,114,1591,2,2,22,3,942.0,2005,138,6
4832,丰台,青塔,长安新城一区,2,1,28,2006,105,东南,简装,550.0,1,209,2820,1,1,4,2,550.0,2006,105,28
4833,丰台,大红门,建欣苑三里,2,1,12,2003,72,东西,简装,349.0,1,80,1289,1,1,13,2,349.0,2003,72,12
4834,丰台,北京南站,翠林二里,3,1,6,1996,87,南北,其他,450.0,1,41,2311,2,1,22,0,450.0,1996,87,6
4835,丰台,草桥,南珠苑,2,2,18,1998,96,东南北,简装,520.0,1,177,729,1,2,6,2,520.0,1998,96,18
4836,丰台,木樨园,定安西里,3,1,16,1993,87,南西,精装,480.0,1,128,1129,2,1,24,3,480.0,1993,87,16
4837,丰台,成寿寺,四方景园三区,1,1,15,2007,74,南,精装,410.0,1,114,883,0,1,20,3,410.0,2007,74,15
4838,丰台,角门,怡然家园6号院,2,1,14,2004,112,南北,精装,559.0,1,192,1354,1,1,22,3,559.0,2004,112,14
4839,丰台,西罗园,珠江骏景中区,1,1,24,2002,65,北,简装,380.0,1,190,2045,0,1,18,2,380.0,2002,65,24
4840,丰台,青塔,蔚园,1,1,6,1995,45,西,简装,247.0,1,209,2472,0,1,30,2,247.0,1995,45,6
4841,丰台,刘家窑,筑梦园,1,1,23,2004,66,东北,简装,420.0,1,37,2198,0,1,2,2,420.0,2004,66,23
4842,丰台,菜户营,鹏润家园,2,2,30,2001,92,西北,简装,639.0,1,178,3039,1,2,32,2,639.0,2001,92,30
4843,丰台,方庄,芳城园一区,3,1,27,1994,122,南北,其他,685.0,1,119,2392,2,1,22,0,685.0,1994,122,27
4844,丰台,玉泉营,三环新城7号院,1,1,29,2004,63,东西北,简装,360.0,1,151,91,0,1,14,2,360.0,2004,63,29
4845,丰台,宋家庄,嘉和人家,2,1,6,2003,89,南北,精装,535.0,1,93,867,1,1,22,3,535.0,2003,89,6
4846,丰台,科技园区,南极星,2,1,24,2001,87,西南,简装,425.0,1,165,720,1,1,34,2,425.0,2001,87,24
4847,丰台,角门,大红门35号院,3,2,6,2001,105,东西南北,精装,577.0,1,192,978,2,2,17,3,577.0,2001,105,6
4848,丰台,角门,京华苑,3,1,20,2000,114,西北,精装,610.0,1,192,353,2,1,32,3,610.0,2000,114,20
4849,丰台,方庄,时代绿荫,2,1,28,2005,106,东南北,简装,649.0,1,119,1529,1,1,6,2,649.0,2005,106,28
4850,丰台,菜户营,金泰城丽湾,3,2,21,2008,139,东南北,简装,1180.0,1,178,2739,2,2,6,2,1180.0,2008,139,21
4851,丰台,和义,红星北里,2,1,6,1997,81,南北,简装,328.0,1,63,2236,1,1,22,2,328.0,1997,81,6
4852,丰台,角门,鑫福里小区,2,2,6,1998,87,南北,精装,470.0,1,192,2786,1,2,22,3,470.0,1998,87,6
4853,丰台,马家堡,南华小区,2,1,18,2001,83,南,简装,461.5,1,216,706,1,1,20,2,461.5,2001,83,18
4854,丰台,宋家庄,政馨园一区,3,1,18,2003,134,西南,精装,644.0,1,93,1409,2,1,34,3,644.0,2003,134,18
4855,丰台,刘家窑,鑫兆雅园南区,3,2,6,2002,118,南北,精装,697.0,1,37,2785,2,2,22,3,697.0,2002,118,6
4856,丰台,和义,和义西里四区,2,1,6,1998,80,南北,简装,410.0,1,63,842,1,1,22,2,410.0,1998,80,6
4857,丰台,花乡,天伦锦城,3,1,20,2007,122,东南,简装,578.0,1,174,992,2,1,4,2,578.0,2007,122,20
4858,丰台,马家堡,三星庄园,1,1,10,2003,47,北,精装,278.0,1,216,86,0,1,18,3,278.0,2003,47,10
4859,丰台,马家堡,星河城西区,1,1,20,2005,67,西,精装,449.0,1,216,1566,0,1,30,3,449.0,2005,67,20
4860,丰台,菜户营,顺驰蓝调,1,1,19,2008,68,南北,精装,600.0,1,178,2928,0,1,22,3,600.0,2008,68,19
4861,丰台,玉泉营,青秀城,2,1,20,2011,88,南北,简装,590.0,1,151,2905,1,1,22,2,590.0,2011,88,20
4862,丰台,岳各庄,丰体时代花园,2,1,29,2005,89,西北,简装,410.0,1,101,268,1,1,32,2,410.0,2005,89,29
4863,丰台,西罗园,华润小区,2,1,20,1998,77,西北,简装,385.0,1,190,678,1,1,32,2,385.0,1998,77,20
4864,丰台,赵公口,南顶村,2,1,6,1993,67,南北,简装,360.0,1,194,741,1,1,22,2,360.0,1993,67,6
4865,丰台,岳各庄,西府景园,3,2,23,2004,119,南北,精装,670.0,1,101,2537,2,2,22,3,670.0,2004,119,23
4866,丰台,宋家庄,政馨园二区,2,1,21,2004,89,南北,简装,450.0,1,93,1411,1,1,22,2,450.0,2004,89,21
4867,丰台,玉泉营,新村三里,3,1,6,1990,65,南北,简装,340.0,1,151,1476,2,1,22,2,340.0,1990,65,6
4868,丰台,六里桥,六里桥北里,2,1,20,1988,62,南,简装,372.0,1,32,483,1,1,20,2,372.0,1988,62,20
4869,丰台,青塔,长安新城一区,3,1,28,2006,111,东南北,精装,550.0,1,209,2820,2,1,6,3,550.0,2006,111,28
4870,丰台,马家堡,西马金润二区,2,1,13,1998,80,东西,精装,430.0,1,216,2574,1,1,13,3,430.0,1998,80,13
4871,丰台,菜户营,金泰城丽湾,3,2,21,2008,139,东南北,精装,1255.0,1,178,2739,2,2,6,3,1255.0,2008,139,21
4872,丰台,七里庄,望园东里,3,2,24,2001,118,南西北北,简装,696.0,1,1,1623,2,2,27,2,696.0,2001,118,24
4873,丰台,青塔,广安﹒康馨家园,2,1,28,2015,70,南,简装,337.0,1,209,1251,1,1,20,2,337.0,2015,70,28
4874,丰台,角门,大红门35号院,3,2,6,2001,105,东西南北,精装,577.0,1,192,978,2,2,17,3,577.0,2001,105,6
4875,丰台,马家堡,左右坊,2,1,16,2011,82,西北,精装,430.0,1,216,1215,1,1,32,3,430.0,2011,82,16
4876,丰台,六里桥,六里桥7号院,2,1,6,1988,57,南北,精装,354.0,1,32,482,1,1,22,3,354.0,1988,57,6
4877,丰台,西罗园,宝汇苑,2,1,24,1999,80,西南,简装,460.0,1,190,1141,1,1,34,2,460.0,1999,80,24
4878,丰台,卢沟桥,晓月苑一里,2,1,6,1997,79,东南,简装,308.0,1,54,1577,1,1,4,2,308.0,1997,79,6
4879,丰台,太平桥,太平桥东里,2,1,6,1989,52,南北,简装,350.0,1,86,1065,1,1,22,2,350.0,1989,52,6
4880,丰台,青塔,建邦枫景,2,1,22,2011,89,南,精装,472.0,1,209,1301,1,1,20,3,472.0,2011,89,22
4881,丰台,青塔,万科中粮假日风景,2,1,9,2007,98,南北,精装,685.0,1,209,62,1,1,22,3,685.0,2007,98,9
4882,丰台,木樨园,慧时欣园,1,1,25,2001,72,东南,简装,390.0,1,128,1386,0,1,4,2,390.0,2001,72,25
4883,丰台,花乡,银地家园,1,0,13,2004,50,南,其他,251.0,1,174,2798,0,0,20,0,251.0,2004,50,13
4884,丰台,太平桥,糖人街,3,1,24,2004,121,东南,简装,850.0,1,86,2204,2,1,4,2,850.0,2004,121,24
4885,丰台,成寿寺,晶城秀府,1,1,20,2010,72,西,简装,468.0,1,114,1591,0,1,30,2,468.0,2010,72,20
4886,丰台,青塔,万恒家园,2,1,6,2005,96,南北,精装,538.0,1,209,48,1,1,22,3,538.0,2005,96,6
4887,丰台,北京南站,鼎立水岸家园,3,1,21,2007,125,南北,精装,880.0,1,41,3059,2,1,22,3,880.0,2007,125,21
4888,丰台,卢沟桥,晓月苑一里,3,1,6,1997,91,南北,精装,380.0,1,54,1577,2,1,22,3,380.0,1997,91,6
4889,丰台,马家堡,益城园,4,2,9,2002,179,南北,简装,1168.0,1,216,2112,3,2,22,2,1168.0,2002,179,9
4890,丰台,成寿寺,四方景园五区,1,1,20,2003,68,南,其他,355.0,1,114,885,0,1,20,0,355.0,2003,68,20
4891,丰台,北大地,北大地四里,2,1,6,1980,47,东南西,其他,280.0,1,43,591,1,1,9,0,280.0,1980,47,6
4892,丰台,岳各庄,珠江峰景,3,2,21,2006,126,南,其他,740.0,1,101,2037,2,2,20,0,740.0,2006,126,21
4893,丰台,和义,和义东里二区,2,1,6,1995,58,南北,简装,305.0,1,63,839,1,1,22,2,305.0,1995,58,6
4894,丰台,宋家庄,政馨园二区,3,1,21,2004,101,西,简装,510.0,1,93,1411,2,1,30,2,510.0,2004,101,21
4895,丰台,七里庄,望园东里,3,1,24,1999,99,西南,简装,627.0,1,1,1623,2,1,34,2,627.0,1999,99,24
4896,丰台,菜户营,顺驰蓝调,2,1,20,2008,79,东北,简装,695.0,1,178,2928,1,1,2,2,695.0,2008,79,20
4897,丰台,方庄,紫芳园三区,2,1,19,2008,104,南,精装,937.0,1,119,2218,1,1,20,3,937.0,2008,104,19
4898,丰台,北大地,正阳小区,2,1,19,2001,72,东,简装,410.0,1,43,1751,1,1,0,2,410.0,2001,72,19
4899,丰台,六里桥,永翌公馆,1,1,25,2009,77,东,精装,510.0,1,32,1808,0,1,0,3,510.0,2009,77,25
4900,丰台,马家堡,马家堡西里,3,1,18,1995,67,南西北,其他,380.0,1,216,3001,2,1,26,0,380.0,1995,67,18
4901,丰台,青塔,广安﹒康馨家园,2,1,30,2015,80,南北,简装,378.0,1,209,1251,1,1,22,2,378.0,2015,80,30
4902,丰台,草桥,南珠苑,2,1,22,2004,98,南,简装,595.0,1,177,729,1,1,20,2,595.0,2004,98,22
4903,丰台,赵公口,南顶村,2,1,6,1980,55,东西南,简装,320.0,1,194,741,1,1,16,2,320.0,1980,55,6
4904,丰台,右安门外,玉林东里二区,3,1,6,1987,68,南北,简装,430.0,1,61,1996,2,1,22,2,430.0,1987,68,6
4905,丰台,北京南站,开阳里三区,2,2,24,2001,102,东北,精装,650.0,1,41,1305,1,2,2,3,650.0,2001,102,24
4906,丰台,方庄,紫芳园一区,4,2,6,2000,130,东西,简装,720.0,1,119,2217,3,2,13,2,720.0,2000,130,6
4907,丰台,洋桥,洋桥北里,3,1,14,1993,88,东南北,简装,515.0,1,139,1858,2,1,6,2,515.0,1993,88,14
4908,丰台,青塔,长安新城二区,2,1,17,2004,97,南北,精装,549.0,1,209,2821,1,1,22,3,549.0,2004,97,17
4909,丰台,马家堡,左右坊,2,1,16,2011,90,南北,精装,528.0,1,216,1215,1,1,22,3,528.0,2011,90,16
4910,丰台,科技园区,益辰欣园,3,2,11,2002,142,南北,精装,718.0,1,165,2116,2,2,22,3,718.0,2002,142,11
4911,丰台,玉泉营,万年花城二期,2,2,27,2006,99,南,简装,655.0,1,151,44,1,2,20,2,655.0,2006,99,27
4912,丰台,刘家窑,建邦华府,3,1,18,2009,167,西南,精装,980.0,1,37,1298,2,1,34,3,980.0,2009,167,18
4913,丰台,玉泉营,万年花城回迁,2,1,21,2003,85,西南,精装,450.0,1,151,47,1,1,34,3,450.0,2003,85,21
4914,丰台,六里桥,莲香园,2,1,24,2000,93,东南,精装,580.0,1,32,2439,1,1,4,3,580.0,2000,93,24
4915,丰台,青塔,建邦枫景,3,2,22,2011,89,南北,简装,450.0,1,209,1301,2,2,22,2,450.0,2011,89,22
4916,丰台,马家堡,左右坊,1,1,16,2009,51,西,精装,330.0,1,216,1215,0,1,30,3,330.0,2009,51,16
4917,丰台,菜户营,万润风景,2,1,12,2006,84,南,精装,570.0,1,178,58,1,1,20,3,570.0,2006,84,12
4918,丰台,科技园区,育仁里2号院,2,1,6,1997,72,南北,精装,380.0,1,165,2329,1,1,22,3,380.0,1997,72,6
4919,丰台,青塔,广安﹒康馨家园,2,1,27,2015,72,南北,简装,348.0,1,209,1251,1,1,22,2,348.0,2015,72,27
4920,丰台,花乡,天伦锦城,1,1,20,2007,58,西北,简装,278.0,1,174,992,0,1,32,2,278.0,2007,58,20
4921,丰台,刘家窑,石榴园北里小区,2,1,18,1998,69,西南,精装,379.0,1,37,2144,1,1,34,3,379.0,1998,69,18
4922,丰台,马家堡,瑞丽江畔,1,2,21,2005,71,西,精装,429.0,1,216,2052,0,2,30,3,429.0,2005,71,21
4923,丰台,卢沟桥,沸城,3,1,25,2009,120,东南,精装,515.0,1,54,1838,2,1,4,3,515.0,2009,120,25
4924,丰台,玉泉营,万年花城回迁,2,1,21,2003,85,西南,精装,450.0,1,151,47,1,1,34,3,450.0,2003,85,21
4925,丰台,马家堡,旭日嘉园,2,1,24,2002,103,东,精装,615.0,1,216,1523,1,1,0,3,615.0,2002,103,24
4926,丰台,大红门,远洋自然,2,2,11,2007,116,南北,精装,766.0,1,80,2659,1,2,22,3,766.0,2007,116,11
4927,丰台,刘家窑,贾家花园甲1号院,2,1,6,1996,57,东西,简装,335.0,1,37,2611,1,1,13,2,335.0,1996,57,6
4928,丰台,赵公口,彩虹城四区,2,1,22,2005,90,西南,精装,550.0,1,194,1317,1,1,34,3,550.0,2005,90,22
4929,丰台,草桥,草桥欣园三区,2,1,6,1998,77,南北,精装,510.0,1,177,2422,1,1,22,3,510.0,1998,77,6
4930,丰台,北大地,前泥洼小区,2,1,12,1995,63,西北,简装,358.0,1,43,538,1,1,32,2,358.0,1995,63,12
4931,丰台,马家堡,嘉园二里,3,1,18,1998,81,东南,简装,435.0,1,216,869,2,1,4,2,435.0,1998,81,18
4932,丰台,菜户营,万润风景,2,1,12,2006,84,南,精装,570.0,1,178,58,1,1,20,3,570.0,2006,84,12
4933,丰台,丽泽,保利百合,2,1,21,2009,81,东南北,精装,696.0,1,17,424,1,1,6,3,696.0,2009,81,21
4934,丰台,玉泉营,万年花城二期,2,2,27,2007,91,南西北,简装,600.0,1,151,44,1,2,26,2,600.0,2007,91,27
4935,丰台,七里庄,望园东里,2,1,6,1998,67,东西,简装,410.0,1,1,1623,1,1,13,2,410.0,1998,67,6
4936,丰台,玉泉营,鸿业兴园二区,2,2,18,2009,90,西北,简装,435.0,1,151,3032,1,2,32,2,435.0,2009,90,18
4937,丰台,洋桥,政洋家园,3,2,18,1998,114,南北,简装,585.0,1,139,1407,2,2,22,2,585.0,1998,114,18
4938,丰台,草桥,玺萌鹏苑,1,1,24,2002,66,西,简装,385.0,1,177,2032,0,1,30,2,385.0,2002,66,24
4939,丰台,刘家窑,建邦华府,3,2,18,2009,167,西南,精装,960.0,1,37,1298,2,2,34,3,960.0,2009,167,18
4940,丰台,菜户营,金泰城丽湾,2,1,27,2008,118,南,精装,1066.0,1,178,2739,1,1,20,3,1066.0,2008,118,27
4941,丰台,角门,角门东里,2,1,19,1994,73,东北,简装,415.0,1,192,2593,1,1,2,2,415.0,1994,73,19
4942,丰台,岳各庄,大成时代中心,1,2,27,2010,86,西南,简装,425.0,1,101,971,0,2,34,2,425.0,2010,86,27
4943,丰台,右安门外,玉林里小区,1,1,18,1993,49,东南,精装,316.0,1,61,1997,0,1,4,3,316.0,1993,49,18
4944,丰台,卢沟桥,银海星月,2,2,6,2004,103,南北,精装,466.0,1,54,2801,1,2,22,3,466.0,2004,103,6
4945,丰台,卢沟桥,沸城,3,1,25,2007,128,南北,简装,525.0,1,54,1838,2,1,22,2,525.0,2007,128,25
4946,丰台,菜户营,鹏润家园,2,1,30,2001,100,东北,精装,670.0,1,178,3039,1,1,2,3,670.0,2001,100,30
4947,丰台,方庄,芳城园一区,3,1,27,1994,95,东南,简装,535.0,1,119,2392,2,1,4,2,535.0,1994,95,27
4948,丰台,七里庄,望园西里,2,1,6,1995,60,南北,简装,385.0,1,1,1624,1,1,22,2,385.0,1995,60,6
4949,丰台,玉泉营,三环新城6号院,2,2,22,2006,106,南,精装,590.0,1,151,90,1,2,20,3,590.0,2006,106,22
4950,丰台,赵公口,南顶村,2,1,6,1992,68,南北,简装,360.0,1,194,741,1,1,22,2,360.0,1992,68,6
