,Region,District,Garden,Room,Hall,Floor,Year,Size,Direction,Renovation,Price,RegionNum,DistrictNum,GardenNum,RoomNum,HallNum,DirectionNum,RenovationNum,PriceNum,YearNum,SizeNum,FloorNum
7505,丰台,北大地,北大地二里,2,1,4,1960,61,南,其他,380.0,1,44,626,1,1,26,0,380.0,1960,61,4
7506,丰台,花乡,期颐百年,2,1,8,2010,94,南北,简装,440.0,1,169,1938,1,1,29,2,440.0,2010,94,8
7507,丰台,菜户营,金都苑,2,1,29,2006,86,南,简装,555.0,1,173,3191,1,1,26,2,555.0,2006,86,29
7508,丰台,六里桥,莲香园,3,1,18,1998,156,东南,精装,910.0,1,33,2814,2,1,5,3,910.0,1998,156,18
7509,丰台,科技园区,宝隆温泉公寓,2,1,31,2000,93,西北,简装,410.0,1,161,1333,1,1,40,2,410.0,2000,93,31
7510,丰台,北大地,永善里,2,1,21,2005,74,西,简装,380.0,1,44,2087,1,1,38,2,380.0,2005,74,21
7511,丰台,马家堡,名都家苑,1,0,12,2005,55,北,简装,340.0,1,210,909,0,0,24,2,340.0,2005,55,12
7512,丰台,丽泽,丰益花园东区,2,1,28,2003,96,东南,简装,579.0,1,18,301,1,1,5,2,579.0,2003,96,28
7513,丰台,成寿寺,四方景园五区,2,1,24,1999,113,北,其他,600.0,1,110,994,1,1,24,0,600.0,1999,113,24
7514,丰台,右安门外,玉林里小区,1,1,18,1995,47,西南,简装,305.0,1,61,2307,0,1,43,2,305.0,1995,47,18
7515,丰台,方庄,紫芳园一区,1,1,25,2000,52,西,简装,358.0,1,114,2564,0,1,38,2,358.0,2000,52,25
7516,丰台,马家堡,左右坊,1,1,16,2011,36,西,其他,246.0,1,210,1408,0,1,38,0,246.0,2011,36,16
7517,丰台,六里桥,京铁家园,2,1,22,2002,106,南西,精装,545.0,1,33,402,1,1,32,3,545.0,2002,106,22
7518,丰台,花乡,风格与林苑,3,1,7,2004,164,南北,精装,830.0,1,169,3394,2,1,29,3,830.0,2004,164,7
7519,丰台,方庄,芳星园三区,2,1,17,1995,70,北,简装,438.0,1,114,2753,1,1,24,2,438.0,1995,70,17
7520,丰台,青塔,青塔秀园,2,1,6,1994,64,南北,精装,310.0,1,204,3343,1,1,29,3,310.0,1994,64,6
7521,丰台,科技园区,新城市经典,1,0,18,1999,53,东,简装,256.0,1,161,1708,0,0,0,2,256.0,1999,53,18
7522,丰台,宋家庄,政馨园二区,2,1,17,2004,89,南北,其他,472.0,1,92,1663,1,1,29,0,472.0,2004,89,17
7523,丰台,北京南站,开阳里三区,2,1,25,2001,88,西南,简装,570.0,1,42,1531,1,1,43,2,570.0,2001,88,25
7524,丰台,新宫,诚苑南里,4,2,6,2002,193,南北,精装,520.0,1,112,3000,3,2,29,3,520.0,2002,193,6
7525,丰台,菜户营,金泰城丽湾,1,1,25,2008,59,东北,精装,509.0,1,173,3166,0,1,4,3,509.0,2008,59,25
7526,丰台,草桥,风景club,3,2,15,2007,139,西北,精装,980.0,1,172,3392,2,2,40,3,980.0,2007,139,15
7527,丰台,宋家庄,方安苑,2,1,24,2000,105,西,简装,581.0,1,92,1785,1,1,38,2,581.0,2000,105,24
7528,丰台,科技园区,怡海花园恒泰园,2,1,6,1997,73,南北,精装,445.0,1,161,1589,1,1,29,3,445.0,1997,73,6
7529,丰台,菜户营,万润风景,1,1,16,2006,46,南,精装,345.0,1,173,60,0,1,26,3,345.0,2006,46,16
7530,丰台,青塔,博龙家园,1,1,19,2004,69,西南,简装,390.0,1,204,821,0,1,43,2,390.0,2004,69,19
7531,丰台,草桥,玺萌鹏苑,1,1,24,2002,66,南西,精装,389.0,1,172,2343,0,1,32,3,389.0,2002,66,24
7532,丰台,草桥,草桥欣园三区,3,1,12,1999,99,南北,简装,659.0,1,172,2789,2,1,29,2,659.0,1999,99,12
7533,丰台,北大地,北大地二里,2,1,5,1970,49,南,其他,300.0,1,44,626,1,1,26,0,300.0,1970,49,5
7534,丰台,方庄,芳城园二区,3,1,25,1992,81,西南东北,其他,525.0,1,114,2751,2,1,44,0,525.0,1992,81,25
7535,丰台,草桥,玺萌丽苑,3,1,24,2003,117,东,简装,690.0,1,172,2341,2,1,0,2,690.0,2003,117,24
7536,丰台,北京南站,开阳里六区,2,1,18,2002,83,东南,精装,570.0,1,42,1535,1,1,5,3,570.0,2002,83,18
7537,丰台,青塔,春园,1,1,18,1998,53,西南,简装,284.0,1,204,1845,0,1,43,2,284.0,1998,53,18
7538,丰台,北京南站,开阳里六区,3,1,18,2002,120,西北,简装,678.0,1,42,1535,2,1,40,2,678.0,2002,120,18
7539,丰台,岳各庄,万科紫台,3,1,18,2006,171,南北,精装,1300.0,1,99,67,2,1,29,3,1300.0,2006,171,18
7540,丰台,卢沟桥,沸城,3,1,18,2008,128,南北,简装,530.0,1,54,2127,2,1,29,2,530.0,2008,128,18
7541,丰台,马家堡,嘉园三里,2,1,18,1998,60,西北,简装,331.8,1,210,970,1,1,40,2,331.8,1998,60,18
7542,丰台,菜户营,金泰城丽湾,2,1,25,2007,115,南,简装,1010.0,1,173,3166,1,1,26,2,1010.0,2007,115,25
7543,丰台,广安门,莲花池南里,2,1,6,1992,57,南北,精装,410.0,1,104,2811,1,1,29,3,410.0,1992,57,6
7544,丰台,科技园区,设计师广场,1,0,26,2008,34,西北,精装,216.0,1,161,2997,0,0,40,3,216.0,2008,34,26
7545,丰台,旧宫,万源北路7号院,3,1,16,2012,125,东南,其他,525.0,1,115,61,2,1,5,0,525.0,2012,125,16
7546,丰台,玉泉营,万年花城二期,1,1,27,2006,46,北,简装,290.0,1,147,43,0,1,24,2,290.0,2006,46,27
7547,丰台,青塔,青塔东里,1,1,7,1998,60,东西,简装,320.0,1,204,3342,0,1,18,2,320.0,1998,60,7
7548,丰台,六里桥,盛今大厦,2,1,23,2002,108,东南,简装,550.0,1,33,2446,1,1,5,2,550.0,2002,108,23
7549,丰台,科技园区,中海苏黎世家,1,1,11,2012,52,东南,精装,428.0,1,161,282,0,1,5,3,428.0,2012,52,11
7550,丰台,青塔,广安﹒康馨家园,3,1,28,2014,92,东南北,简装,435.0,1,204,1461,2,1,7,2,435.0,2014,92,28
7551,丰台,七里庄,中建一局南院,2,1,5,1980,54,南北,简装,295.0,1,1,266,1,1,29,2,295.0,1980,54,5
7552,丰台,科技园区,怡海花园富泽园,3,1,7,1998,121,南北,简装,730.0,1,161,1586,2,1,29,2,730.0,1998,121,7
7553,丰台,新宫,天骄俊园9号院,1,1,15,2012,57,南,简装,295.0,1,112,1196,0,1,26,2,295.0,2012,57,15
7554,丰台,刘家窑,鑫兆雅园北区,1,1,22,2004,69,南,简装,430.0,1,38,3218,0,1,26,2,430.0,2004,69,22
7555,丰台,青塔,张仪村4号院,1,1,6,1995,42,南,简装,210.0,1,204,1538,0,1,26,2,210.0,1995,42,6
7556,丰台,北京南站,右外东庄,1,1,16,1992,43,东,其他,299.0,1,42,879,0,1,0,0,299.0,1992,43,16
7557,丰台,西罗园,西罗园二区,2,1,6,1990,59,南北,简装,357.0,1,185,2957,1,1,29,2,357.0,1990,59,6
7558,丰台,方庄,芳城园二区,1,1,25,1992,57,西南,其他,380.0,1,114,2751,0,1,43,0,380.0,1992,57,25
7559,丰台,右安门外,玉林里小区,1,1,18,1995,47,西南,简装,305.0,1,61,2307,0,1,43,2,305.0,1995,47,18
7560,丰台,方庄,紫芳园一区,1,1,25,2000,52,西,简装,358.0,1,114,2564,0,1,38,2,358.0,2000,52,25
7561,丰台,西罗园,西罗园一区,1,1,24,1993,39,东南,精装,240.0,1,185,2955,0,1,5,3,240.0,1993,39,24
7562,丰台,太平桥,太平桥西里,3,1,18,1993,76,西南,其他,530.0,1,85,1212,2,1,43,0,530.0,1993,76,18
7563,丰台,洋桥,马家堡东里,2,1,6,1987,56,南北,精装,320.0,1,135,3449,1,1,29,3,320.0,1987,56,6
7564,丰台,大红门,建欣苑三里,3,1,6,1997,89,南西,简装,470.0,1,79,1514,2,1,32,2,470.0,1997,89,6
7565,丰台,右安门外,玉林东里二区,3,1,18,1993,85,东南,其他,570.0,1,61,2306,2,1,5,0,570.0,1993,85,18
7566,丰台,洋桥,洋桥西里,2,1,24,1990,76,西南,其他,410.0,1,135,2148,1,1,43,0,410.0,1990,76,24
7567,丰台,北大地,北大街南里,1,1,6,1984,45,南北,精装,270.0,1,44,629,0,1,29,3,270.0,1984,45,6
7568,丰台,旧宫,润枫锦尚,2,1,5,2010,91,东西,其他,375.0,1,115,2188,1,1,18,0,375.0,2010,91,5
7569,丰台,旧宫,康乐园,2,1,6,1994,70,南北,简装,287.0,1,115,1473,1,1,29,2,287.0,1994,70,6
7570,丰台,玉泉营,三环新城8号院,2,2,22,2006,113,南,简装,610.0,1,147,99,1,2,26,2,610.0,2006,113,22
7571,丰台,木樨园,慧时欣园,2,1,27,2003,99,东南,精装,559.0,1,124,1636,1,1,5,3,559.0,2003,99,27
7572,丰台,赵公口,南顶村,2,1,5,1985,50,南,简装,280.0,1,189,814,1,1,26,2,280.0,1985,50,5
7573,丰台,青塔,郑常庄308号院,2,1,5,1994,60,南北,简装,320.0,1,204,3101,1,1,29,2,320.0,1994,60,5
7574,丰台,大红门,建欣苑五里,2,1,13,2004,87,东南,其他,399.0,1,79,1516,1,1,5,0,399.0,2004,87,13
7575,丰台,青塔,博龙家园,1,1,19,2004,56,北,其他,299.0,1,204,821,0,1,24,0,299.0,2004,56,19
7576,丰台,草桥,玉安园,2,1,17,1998,76,西北,简装,425.0,1,172,2302,1,1,40,2,425.0,1998,76,17
7577,丰台,青塔,兆丰园,3,2,20,2000,143,西南,简装,690.0,1,204,473,2,2,43,2,690.0,2000,143,20
7578,丰台,刘家窑,贾家花园小区,2,1,6,1988,55,南北,精装,278.0,1,38,3017,1,1,29,3,278.0,1988,55,6
7579,丰台,木樨园,东木樨园,1,1,15,1996,47,西南,精装,279.0,1,124,202,0,1,43,3,279.0,1996,47,15
7580,丰台,方庄,芳城园二区,3,1,25,1990,94,东南,其他,635.0,1,114,2751,2,1,5,0,635.0,1990,94,25
7581,丰台,卢沟桥,沸城,3,1,18,2008,128,南北,简装,530.0,1,54,2127,2,1,29,2,530.0,2008,128,18
7582,丰台,岳各庄,第七街区,1,1,18,2004,58,南,简装,400.0,1,99,2540,0,1,26,2,400.0,2004,58,18
7583,丰台,刘家窑,鑫兆雅园北区,1,1,22,2004,64,西,精装,405.0,1,38,3218,0,1,38,3,405.0,2004,64,22
7584,丰台,卢沟桥,沸城,3,1,25,2009,144,南北,其他,620.0,1,54,2127,2,1,29,0,620.0,2009,144,25
7585,丰台,岳各庄,第七街区,1,1,25,2004,66,南北,简装,435.0,1,99,2540,0,1,29,2,435.0,2004,66,25
7586,丰台,旧宫,美宅湾,2,1,15,2006,86,南西,简装,389.0,1,115,2638,1,1,32,2,389.0,2006,86,15
7587,丰台,科技园区,天下儒寓,2,1,28,2005,104,西,精装,425.0,1,161,1122,1,1,38,3,425.0,2005,104,28
7588,丰台,玉泉营,万年花城三期,3,1,16,2006,123,南北,精装,842.0,1,147,42,2,1,29,3,842.0,2006,123,16
7589,丰台,七里庄,盛鑫嘉园,3,1,22,2002,102,东,简装,610.0,1,1,2451,2,1,0,2,610.0,2002,102,22
7590,丰台,科技园区,中海苏黎世家,3,2,11,2012,134,南北,精装,1050.0,1,161,282,2,2,29,3,1050.0,2012,134,11
7591,丰台,方庄,芳城园三区,1,1,25,1990,58,东南,简装,365.0,1,114,2750,0,1,5,2,365.0,1990,58,25
7592,丰台,卢沟桥,沸城,2,1,25,2009,97,东北,其他,430.0,1,54,2127,1,1,4,0,430.0,2009,97,25
7593,丰台,科技园区,天龙华鹤,2,1,29,2008,69,南,精装,310.0,1,161,1201,1,1,26,3,310.0,2008,69,29
7594,丰台,蒲黄榆,刘家窑南里,3,1,6,1991,78,东西,精装,431.0,1,174,566,2,1,18,3,431.0,1991,78,6
7595,丰台,方庄,芳城园二区,3,1,25,1992,81,东南,其他,550.0,1,114,2751,2,1,5,0,550.0,1992,81,25
7596,丰台,七里庄,东大街西里,2,1,6,1985,57,南北,精装,320.0,1,1,187,1,1,29,3,320.0,1985,57,6
7597,丰台,北大地,北大地四里,2,1,6,1982,59,南北,简装,330.0,1,44,627,1,1,29,2,330.0,1982,59,6
7598,丰台,马家堡,富卓苑,1,1,6,2000,62,东,其他,375.0,1,210,1359,0,1,0,0,375.0,2000,62,6
7599,丰台,太平桥,尚西泊图,3,1,24,2004,127,东南,精装,825.0,1,85,1394,2,1,5,3,825.0,2004,127,24
7600,丰台,六里桥,金家村288号院,1,1,6,1998,57,南,简装,310.0,1,33,3141,0,1,26,2,310.0,1998,57,6
7601,丰台,太平桥,太平桥西里,2,1,6,1993,57,南北,简装,350.0,1,85,1212,1,1,29,2,350.0,1993,57,6
7602,丰台,旧宫,康乐园,2,1,6,1994,70,南北,简装,287.0,1,115,1473,1,1,29,2,287.0,1994,70,6
7603,丰台,太平桥,太平桥西里,3,1,18,1993,76,西南,其他,530.0,1,85,1212,2,1,43,0,530.0,1993,76,18
7604,丰台,玉泉营,三环新城8号院,2,2,22,2006,113,南,简装,610.0,1,147,99,1,2,26,2,610.0,2006,113,22
7605,丰台,马家堡,西马金润一区,2,2,14,2005,108,南北,其他,626.0,1,210,2975,1,2,29,0,626.0,2005,108,14
7606,丰台,草桥,玺萌公馆,2,1,6,2009,118,南北,精装,920.0,1,172,2342,1,1,29,3,920.0,2009,118,6
7607,丰台,蒲黄榆,蒲安西里,2,1,6,1995,71,西,简装,376.0,1,174,2826,1,1,38,2,376.0,1995,71,6
7608,丰台,和义,和义东里一区,2,1,6,1997,67,南西北,其他,330.0,1,63,933,1,1,34,0,330.0,1997,67,6
7609,丰台,六里桥,京铁家园,2,1,14,2002,139,南,精装,670.0,1,33,402,1,1,26,3,670.0,2002,139,14
7610,丰台,卢沟桥,卢沟桥南里,2,1,6,1992,57,南,其他,249.0,1,54,825,1,1,26,0,249.0,1992,57,6
7611,丰台,宋家庄,方安苑,3,1,9,2000,228,南北,其他,1260.0,1,92,1785,2,1,29,0,1260.0,2000,228,9
7612,丰台,六里桥,六里桥北里,2,1,6,1988,54,南北,精装,342.0,1,33,507,1,1,29,3,342.0,1988,54,6
7613,丰台,方庄,日月天地,3,1,28,2004,193,南西北,简装,880.0,1,114,1798,2,1,34,2,880.0,2004,193,28
7614,丰台,青塔,兆丰园,3,2,20,2000,142,东南北,精装,710.0,1,204,473,2,2,7,3,710.0,2000,142,20
7615,丰台,方庄,芳群公寓,2,1,31,2000,124,西南,简装,620.0,1,114,2759,1,1,43,2,620.0,2000,124,31
7616,丰台,西罗园,海户屯,1,1,6,1990,42,南,精装,270.0,1,185,2161,0,1,26,3,270.0,1990,42,6
7617,丰台,和义,南苑北里三区,3,1,6,1995,75,南北,精装,365.0,1,63,806,2,1,29,3,365.0,1995,75,6
7618,丰台,岳各庄,大成时代中心,1,1,27,2010,85,东,精装,408.0,1,99,1099,0,1,0,3,408.0,2010,85,27
7619,丰台,宋家庄,横一条甲18号院,2,1,21,2010,86,东西,简装,438.0,1,92,2038,1,1,18,2,438.0,2010,86,21
7620,丰台,科技园区,天下儒寓,1,1,28,2005,59,西,简装,265.0,1,161,1122,0,1,38,2,265.0,2005,59,28
7621,丰台,和义,东高地,2,1,6,1984,53,南北,其他,268.0,1,63,243,1,1,29,0,268.0,1984,53,6
7622,丰台,卢沟桥,晓月苑五里,2,1,22,2003,86,西南,其他,346.0,1,54,1855,1,1,43,0,346.0,2003,86,22
7623,丰台,草桥,风景club,1,1,11,2007,68,南北,精装,408.0,1,172,3392,0,1,29,3,408.0,2007,68,11
7624,丰台,草桥,玉安园,3,1,17,1998,109,西南,简装,595.0,1,172,2302,2,1,43,2,595.0,1998,109,17
7625,丰台,丽泽,保利百合,2,1,21,2010,87,南,简装,735.0,1,18,453,1,1,26,2,735.0,2010,87,21
7626,丰台,北大地,永善里,2,1,21,2005,95,东北,简装,560.0,1,44,2087,1,1,4,2,560.0,2005,95,21
7627,丰台,马家堡,润景家园,3,1,24,2005,124,北,简装,669.0,1,210,2183,2,1,24,2,669.0,2005,124,24
7628,丰台,蒲黄榆,刘家窑东里,2,1,18,1998,74,西南,简装,418.0,1,174,565,1,1,43,2,418.0,1998,74,18
7629,丰台,广安门,莲花池南里,2,1,12,1992,57,东西,其他,360.0,1,104,2811,1,1,18,0,360.0,1992,57,12
7630,丰台,宋家庄,方安苑,3,2,24,2001,122,西南,精装,671.0,1,92,1785,2,2,43,3,671.0,2001,122,24
7631,丰台,太平桥,首科花园,3,1,11,2005,118,东西,精装,699.0,1,85,3426,2,1,18,3,699.0,2005,118,11
7632,丰台,草桥,玺萌丽苑,3,2,24,2001,119,西,简装,747.9,1,172,2341,2,2,38,2,747.9,2001,119,24
7633,丰台,科技园区,中海九号公馆,4,2,18,2012,212,南北,精装,1738.0,1,161,274,3,2,29,3,1738.0,2012,212,18
7634,丰台,旧宫,美宅湾,2,1,15,2006,73,东南,其他,330.0,1,115,2638,1,1,5,0,330.0,2006,73,15
7635,丰台,西罗园,西罗园四区,2,1,24,1991,65,西南,简装,390.0,1,185,2959,1,1,43,2,390.0,1991,65,24
7636,丰台,七里庄,庄维多摩市三期,2,1,22,2006,85,东南,简装,530.0,1,1,1468,1,1,5,2,530.0,2006,85,22
7637,丰台,新宫,诚苑南里,3,2,6,2002,107,南北,其他,440.0,1,112,3000,2,2,29,0,440.0,2002,107,6
7638,丰台,科技园区,怡锦园,3,1,30,2003,129,南西北,其他,775.0,1,161,1593,2,1,34,0,775.0,2003,129,30
7639,丰台,六里桥,莲香园,2,1,24,2000,108,南东,精装,680.0,1,33,2814,1,1,27,3,680.0,2000,108,24
7640,丰台,角门,角门甲8号院,2,1,21,1995,87,东南,简装,463.0,1,187,2996,1,1,5,2,463.0,1995,87,21
7641,丰台,西罗园,京品小区,2,1,15,2005,106,南北,精装,630.0,1,185,381,1,1,29,3,630.0,2005,106,15
7642,丰台,玉泉营,汇丰家园,3,2,6,2002,118,南北,简装,620.0,1,147,2108,2,2,29,2,620.0,2002,118,6
7643,丰台,马家堡,星河城西区,2,2,18,2006,97,东南,其他,635.0,1,210,1839,1,2,5,0,635.0,2006,97,18
7644,丰台,北京南站,开阳里六区,3,2,18,2002,120,西北,其他,688.0,1,42,1535,2,2,40,0,688.0,2002,120,18
7645,丰台,七里庄,盛鑫嘉园,2,1,22,2001,103,西南,简装,580.0,1,1,2451,1,1,43,2,580.0,2001,103,22
7646,丰台,马家堡,福海棠华苑,2,1,15,2014,101,南北,精装,660.0,1,210,2509,1,1,29,3,660.0,2014,101,15
7647,丰台,西红门,五爱屯西街,2,0,5,1993,49,东南北,简装,228.0,1,184,359,1,0,7,2,228.0,1993,49,5
7648,丰台,科技园区,中海御鑫阁,2,1,21,2012,90,南北,精装,650.0,1,161,277,1,1,29,3,650.0,2012,90,21
7649,丰台,太平桥,威尔夏大道,3,2,16,2006,164,南北,简装,1450.0,1,85,1233,2,2,29,2,1450.0,2006,164,16
7650,丰台,马家堡,马家堡西里,2,1,14,1995,66,南北,其他,385.0,1,210,3451,1,1,29,0,385.0,1995,66,14
7651,丰台,赵公口,苗圃东里,2,1,6,1985,63,东西,简装,335.0,1,189,2773,1,1,18,2,335.0,1985,63,6
7652,丰台,方庄,芳城园一区,2,1,26,1993,93,西南,精装,585.0,1,114,2749,1,1,43,3,585.0,1993,93,26
7653,丰台,玉泉营,万年花城四期,2,1,27,2008,97,南,精装,648.0,1,147,44,1,1,26,3,648.0,2008,97,27
7654,丰台,右安门外,玉林里小区,1,1,6,1990,38,东,简装,210.0,1,61,2307,0,1,0,2,210.0,1990,38,6
7655,丰台,岳各庄,大成时代中心,1,1,27,2010,84,东,简装,406.8,1,99,1099,0,1,0,2,406.8,2010,84,27
7656,丰台,玉泉营,万年花城三期,3,1,9,2006,137,南西北,精装,900.0,1,147,42,2,1,34,3,900.0,2006,137,9
7657,丰台,宋家庄,华芳嘉园,3,2,6,2000,148,南北,精装,678.0,1,92,743,2,2,29,3,678.0,2000,148,6
7658,丰台,右安门外,玉林东里二区,2,1,18,1993,62,西北,精装,430.0,1,61,2306,1,1,40,3,430.0,1993,62,18
7659,丰台,七里庄,西四环南路32号,2,1,5,1979,49,东西,精装,249.0,1,1,2904,1,1,18,3,249.0,1979,49,5
7660,丰台,北大地,正阳小区,2,1,19,2000,95,西南,简装,530.0,1,44,2048,1,1,43,2,530.0,2000,95,19
7661,丰台,方庄,芳群公寓,3,1,31,2000,147,南北,其他,780.0,1,114,2759,2,1,29,0,780.0,2000,147,31
7662,丰台,大红门,苗圃西里,2,1,6,1985,54,东南,简装,289.0,1,79,2774,1,1,5,2,289.0,1985,54,6
7663,丰台,方庄,gogo新世代,1,1,23,2005,55,北,精装,335.0,1,114,17,0,1,24,3,335.0,2005,55,23
7664,丰台,和义,和义西里二区,1,1,6,1996,43,东,其他,228.0,1,63,938,0,1,0,0,228.0,1996,43,6
7665,丰台,草桥,玉安园,3,1,17,1998,109,西南,简装,595.0,1,172,2302,2,1,43,2,595.0,1998,109,17
7666,丰台,新宫,诚苑南里,3,2,6,2002,130,南北,其他,430.0,1,112,3000,2,2,29,0,430.0,2002,130,6
7667,丰台,玉泉营,万年花城三期,1,1,20,2006,68,北,精装,455.0,1,147,42,0,1,24,3,455.0,2006,68,20
7668,丰台,六里桥,莲馨嘉园,3,1,21,2002,148,南西北,简装,790.0,1,33,2815,2,1,34,2,790.0,2002,148,21
7669,丰台,赵公口,彩虹城四区,1,0,22,2005,65,西南北,精装,425.0,1,189,1548,0,0,45,3,425.0,2005,65,22
7670,丰台,方庄,芳城园一区,2,1,25,1990,70,西北,简装,430.0,1,114,2749,1,1,40,2,430.0,1990,70,25
7671,丰台,岳各庄,珠江峰景,4,1,21,2006,147,西南,精装,850.0,1,99,2347,3,1,43,3,850.0,2006,147,21
7672,丰台,马家堡,丽水园,1,1,10,2005,56,南,精装,370.0,1,210,311,0,1,26,3,370.0,2005,56,10
7673,丰台,菜户营,万润风景,1,1,12,2006,51,南,简装,320.0,1,173,60,0,1,26,2,320.0,2006,51,12
7674,丰台,菜户营,金泰城迷你,1,1,22,2008,51,北,简装,383.0,1,173,3167,0,1,24,2,383.0,2008,51,22
7675,丰台,玉泉营,怡海花园恒丰园,1,1,26,2006,62,南,简装,379.0,1,147,1588,0,1,26,2,379.0,2006,62,26
7676,丰台,看丹桥,南开西里,1,1,6,1994,49,南北,简装,239.0,1,157,775,0,1,29,2,239.0,1994,49,6
7677,丰台,西罗园,西罗园四区,1,1,6,1984,44,南北,其他,271.4,1,185,2959,0,1,29,0,271.4,1984,44,6
7678,丰台,岳各庄,大井南里,2,1,6,1990,53,南北,简装,282.0,1,99,1088,1,1,29,2,282.0,1990,53,6
7679,丰台,方庄,紫芳园一区,1,1,25,2000,52,东,简装,350.0,1,114,2564,0,1,0,2,350.0,2000,52,25
7680,丰台,北京南站,开阳里三区,2,1,18,1997,69,东西北北,其他,420.0,1,42,1531,1,1,21,0,420.0,1997,69,18
7681,丰台,卢沟桥,晓月新城,2,1,24,2007,94,西南,其他,380.0,1,54,1850,1,1,43,0,380.0,2007,94,24
7682,丰台,科技园区,中海御鑫阁,2,1,21,2012,90,南北,精装,655.0,1,161,277,1,1,29,3,655.0,2012,90,21
7683,丰台,马家堡,嘉园二里,2,1,6,1998,59,南北,简装,320.0,1,210,971,1,1,29,2,320.0,1998,59,6
7684,丰台,草桥,草桥矿冶小区,2,1,6,1992,58,南北,其他,380.0,1,172,2790,1,1,29,0,380.0,1992,58,6
7685,丰台,太平桥,华源二里,2,1,25,2005,94,东南,精装,660.0,1,85,732,1,1,5,3,660.0,2005,94,25
7686,丰台,看丹桥,南开西里,2,1,6,1992,54,南北,简装,260.0,1,157,775,1,1,29,2,260.0,1992,54,6
7687,丰台,看丹桥,新华街七里,2,1,24,2000,61,西北,精装,305.0,1,157,1699,1,1,40,3,305.0,2000,61,24
7688,丰台,西红门,五爱屯西街,2,0,5,1993,49,东南北,简装,228.0,1,184,359,1,0,7,2,228.0,1993,49,5
7689,丰台,木樨园,圣淘沙,2,1,19,2007,86,东北,简装,500.0,1,124,1033,1,1,4,2,500.0,2007,86,19
7690,丰台,花乡,天伦锦城,2,1,12,2010,94,南北,简装,450.0,1,169,1126,1,1,29,2,450.0,2010,94,12
7691,丰台,西罗园,果园小区,1,1,18,1994,34,北,简装,228.0,1,185,1970,0,1,24,2,228.0,1994,34,18
7692,丰台,角门,角门东里,1,1,18,1998,57,东,毛坯,305.0,1,187,2995,0,1,0,1,305.0,1998,57,18
7693,丰台,方庄,紫芳园三区,1,1,19,2008,62,北,精装,535.0,1,114,2565,0,1,24,3,535.0,2008,62,19
7694,丰台,旧宫,润枫锦尚,1,1,10,2010,69,南北,其他,315.0,1,115,2188,0,1,29,0,315.0,2010,69,10
7695,丰台,成寿寺,华芳园,3,1,24,2000,83,东南西,简装,420.0,1,110,744,2,1,12,2,420.0,2000,83,24
7696,丰台,角门,角门东里,2,1,18,1998,77,东,简装,400.0,1,187,2995,1,1,0,2,400.0,1998,77,18
7697,丰台,北京南站,世纪金色嘉园,1,1,30,2003,65,东北,简装,455.0,1,42,149,0,1,4,2,455.0,2003,65,30
7698,丰台,青塔,天鸿美域,1,0,13,2004,60,南,精装,365.0,1,204,1197,0,0,26,3,365.0,2004,60,13
7699,丰台,青塔,天鸿美域,1,0,13,2004,60,南,简装,365.0,1,204,1197,0,0,26,2,365.0,2004,60,13
7700,丰台,七里庄,望园东里,1,1,24,1999,68,南,简装,432.0,1,1,1907,0,1,26,2,432.0,1999,68,24
7701,丰台,洋桥,马家堡路25号,1,0,6,1990,47,西,精装,270.0,1,135,3452,0,0,38,3,270.0,1990,47,6
7702,丰台,马家堡,未来66,1,0,22,2004,54,东南,精装,315.0,1,210,1940,0,0,5,3,315.0,2004,54,22
7703,丰台,玉泉营,万年花城三期,1,1,20,2006,68,北,精装,455.0,1,147,42,0,1,24,3,455.0,2006,68,20
7704,丰台,和义,南苑北里一区,1,1,6,2000,56,南北,简装,285.0,1,63,805,0,1,29,2,285.0,2000,56,6
7705,丰台,草桥,草桥欣园三区,1,1,18,2001,65,南北,精装,410.0,1,172,2789,0,1,29,3,410.0,2001,65,18
7706,丰台,角门,大红门35号院,1,1,6,1998,56,南,简装,310.0,1,187,1112,0,1,26,2,310.0,1998,56,6
7707,丰台,太平桥,太平桥小区,2,1,6,1991,57,南北,其他,400.0,1,85,1211,1,1,29,0,400.0,1991,57,6
7708,丰台,西罗园,京品小区,3,1,15,2005,111,南北,其他,666.0,1,185,381,2,1,29,0,666.0,2005,111,15
7709,丰台,旧宫,润枫锦尚,1,1,5,2010,76,西,其他,355.0,1,115,2188,0,1,38,0,355.0,2010,76,5
7710,丰台,花乡,银地家园,2,1,16,2003,97,南西北,简装,460.0,1,169,3239,1,1,34,2,460.0,2003,97,16
7711,丰台,玉泉营,三环新城6号院,2,1,17,2006,103,南,精装,599.9,1,147,97,1,1,26,3,599.9,2006,103,17
7712,丰台,七里庄,东大街西里,3,1,6,1990,69,南北,简装,387.0,1,1,187,2,1,29,2,387.0,1990,69,6
7713,丰台,方庄,芳群公寓,3,1,31,2001,147,南,简装,750.0,1,114,2759,2,1,26,2,750.0,2001,147,31
7714,丰台,七里庄,东大街东里,2,1,6,1990,76,南北,简装,430.0,1,1,186,1,1,29,2,430.0,1990,76,6
7715,丰台,科技园区,怡海花园恒泰园,2,1,6,1997,66,南北,精装,397.0,1,161,1589,1,1,29,3,397.0,1997,66,6
7716,丰台,科技园区,恒富花园1号院,2,1,6,1995,80,东南,简装,420.0,1,161,1602,1,1,5,2,420.0,1995,80,6
