Direction,District,Elevator,Floor,Garden,Id,Layout,Price,Region,Renovation,Size,Year
西北,甘家口,,22,中海馥园,101102534379,2室1厅,1030.0,海淀,简装,102.0,2003
南,清河,,6,永泰东里,101102549931,1室1厅,310.0,海淀,其他,46.0,1996
南北,新街口,,6,红联南村,101102000598,2室1厅,448.0,海淀,精装,57.0,1984
西南,五棵松,,15,嘉德公寓,101102187612,2室1厅,665.0,海淀,简装,112.0,1999
南北,四季青,,12,郦城三区,101102542070,2室1厅,1050.0,海淀,精装,98.0,2005
南北,马连洼,,5,百旺家苑,101102246302,3室2厅,1130.0,海淀,简装,164.0,2003
东南北,牡丹园,,18,塔院小区,101101932339,3室1厅,790.0,海淀,简装,87.0,1988
南,西三旗,,18,富力桃园C区,101102391605,2室2厅,556.0,海淀,精装,89.0,2008
西南,五棵松,,18,今日家园,101102439256,5室3厅,1600.0,海淀,简装,349.0,2000
南西北,牡丹园,,16,牡丹园东里,101102654931,2室1厅,580.0,海淀,简装,66.0,1994
东南北,世纪城,,13,翠叠园,101102584091,4室2厅,2400.0,海淀,精装,222.0,2004
南北,清河,,16,莱圳家园,101102685185,2室2厅,670.0,海淀,精装,93.0,2012
南北,马甸,,6,电信宿舍,101102730068,2室1厅,450.0,海淀,精装,51.0,1981
西南,西三旗,,22,育新花园,101102731425,2室1厅,496.0,海淀,精装,63.0,1996
南西,苏州桥,,18,小南庄怡秀园,101102438747,3室1厅,1180.0,海淀,简装,148.0,1999
东,公主坟,,23,静源居,101102601401,2室1厅,760.0,海淀,精装,81.0,2002
东南北,世纪城,,11,远大园一区,101102628012,4室2厅,1880.0,海淀,精装,212.0,2001
东,六里桥,,26,澐澐国际,101102405648,2室1厅,800.0,海淀,精装,129.0,2008
南北,马连洼,,5,圆明园西路2号院,101102712862,2室1厅,420.0,海淀,简装,59.0,1990
南北,马连洼,,6,菊园,101102729173,3室1厅,596.0,海淀,简装,85.0,1996
南北,五棵松,,6,五一教工楼,101102660932,3室1厅,580.0,海淀,精装,53.0,1976
西南,学院路,,17,逸成东苑,101102665698,2室1厅,640.0,海淀,精装,75.0,2003
南北,五道口,,6,王庄路27号院,101102668933,2室1厅,464.0,海淀,简装,61.0,1989
南北,马连洼,,7,博雅西园,101102638687,3室2厅,1310.0,海淀,简装,156.0,2003
南,五道口,,6,展春园,101102678280,2室0厅,396.0,海淀,精装,44.0,1985
南北,牡丹园,,6,花园北路乙28号院,101102720502,2室1厅,490.0,海淀,简装,55.0,1987
东南西,西三旗,,6,悦秀园,101102720024,3室1厅,555.0,海淀,精装,100.0,2000
南北,知春路,,6,蓟门南里,101102706214,2室1厅,495.0,海淀,精装,61.0,1983
南北,西直门,,12,明光村小区,101102662688,2室1厅,500.0,海淀,简装,59.0,1981
东南,西二旗,,6,智学苑,101102638260,3室1厅,490.0,海淀,简装,85.0,2000
南北,皂君庙,,7,中关村南大街甲8号,101102635530,3室2厅,1265.0,海淀,精装,126.0,1998
东北,马连洼,,6,竹园,101102575213,2室1厅,450.0,海淀,精装,65.0,1995
东西,马连洼,,6,竹园,101102505272,3室1厅,530.0,海淀,简装,78.0,1994
南北,牡丹园,,6,塔院小区,101102363938,3室1厅,700.0,海淀,简装,79.0,1989
南北,西山,,6,御墅临枫锦园一区,101102570542,2室2厅,1020.0,海淀,精装,115.0,2006
南北,新街口,,6,文慧园10号院,101102623073,2室1厅,535.0,海淀,简装,64.0,1980
南北,西北旺,,5,百旺茉莉园,101102251394,3室2厅,1200.0,海淀,精装,142.0,2005
南北,清河,,6,宝盛里,101102322939,3室2厅,660.0,海淀,简装,110.0,2001
南北,五棵松,,12,永定路西里,101102127167,2室1厅,715.0,海淀,简装,72.0,1998
南北,万寿路,,7,万寿路西街9号,101102431180,2室1厅,1036.0,海淀,其他,102.0,1999
南北,海淀北部新区,,11,冠城大通百旺府,101102488821,2室1厅,555.0,海淀,简装,93.0,2009
西南,西三旗,,22,育新花园,101102601491,2室1厅,499.0,海淀,简装,63.0,1996
南北,白石桥,,12,大慧寺12号院,101102623513,3室1厅,768.0,海淀,精装,75.0,1986
西北,牡丹园,,24,都景苑,101102627412,2室1厅,760.0,海淀,简装,106.0,2001
南北,清河,,6,宝盛里,101102731895,2室1厅,490.0,海淀,简装,73.0,2000
南,小西天,,16,红联北村,101102472454,2室1厅,530.0,海淀,其他,73.0,1993
东南,世纪城,,18,垂虹园,101102692096,2室2厅,1320.0,海淀,精装,122.0,2004
东南南,军博,,17,北蜂窝路5号院,101102526091,2室1厅,880.0,海淀,精装,79.0,2009
西北,万柳,,16,阳春光华家园,101102239376,3室1厅,1500.0,海淀,精装,127.0,2000
南北,清河,,6,观林园,101102231515,2室1厅,760.0,海淀,精装,98.0,2011
东南,清河,,19,清缘东里,101102044426,3室1厅,700.0,海淀,简装,104.0,2004
南,清河,,22,清景园,101102488305,2室1厅,619.0,海淀,精装,99.0,2006
东,四季青,,9,颐慧佳园,101102335701,2室1厅,780.0,海淀,精装,82.0,2005
南北,五棵松,,18,新兴年代,101102098772,2室1厅,823.0,海淀,精装,98.0,2008
南北,马连洼,,6,天秀花园安和园,101102414075,2室2厅,666.0,海淀,简装,84.0,2000
东,清河,,17,橡树湾,101102534776,2室1厅,830.0,海淀,精装,90.0,2014
南北,世纪城,,11,观山园,101101921864,4室2厅,2400.0,海淀,精装,211.0,2004
东西,田村,,5,半壁店61号院,101102247092,2室1厅,474.0,海淀,简装,69.0,1998
南,军博,,6,北蜂窝103号院,101102548500,1室1厅,320.0,海淀,毛坯,40.0,1981
南北,田村,,12,丹青府,101102484399,2室2厅,730.0,海淀,精装,88.0,2009
东北,牡丹园,,24,华盛家园,101102442869,2室1厅,790.0,海淀,简装,103.0,2001
南北,西三旗,,6,沁春家园,101102611156,2室1厅,464.0,海淀,简装,77.0,2000
西北,牡丹园,,18,牡丹园北里,101102625565,3室1厅,860.0,海淀,简装,99.0,1997
南北,定慧寺,,7,恩济里小区,101102735511,2室1厅,650.0,海淀,精装,82.0,1994
西南,西直门,,16,卫生部小区,101102652559,3室1厅,820.0,海淀,简装,82.0,1990
南北,四季青,,12,郦城二区,101102689560,2室2厅,996.0,海淀,简装,110.0,2002
南北,清河,,28,燕清源,101102658803,2室1厅,695.0,海淀,精装,120.0,2005
东西,苏州桥,,5,小南庄社区,101102735354,2室1厅,540.0,海淀,精装,58.0,1992
南北,中关村,,6,东南小区,101102402404,3室1厅,942.0,海淀,简装,80.0,1984
南北,清河,,6,电力宿舍,101102716730,3室1厅,460.0,海淀,其他,85.0,1986
南,苏州桥,,18,大河庄苑,101102551141,1室0厅,480.0,海淀,精装,48.0,2004
南,学院路,,6,学院路14号院,101102714433,2室1厅,465.0,海淀,简装,53.0,1982
南北,四季青,,11,玫瑰御园,101102684581,3室2厅,1720.0,海淀,精装,152.0,2005
西北,定慧寺,,16,定慧西里,101102638296,2室1厅,425.0,海淀,简装,59.0,1991
南北,杨庄,,6,建西苑北里,101102571119,2室1厅,540.0,海淀,精装,84.0,2004
南北,清河,,5,观澳园,101102295238,1室1厅,525.0,海淀,简装,76.0,2005
南北,皂君庙,,6,皂君东里,101102519871,2室1厅,520.0,海淀,精装,57.0,1994
东南西,西二旗,,5,领秀新硅谷2号院,101102608237,3室2厅,950.0,海淀,精装,124.0,2008
南北,四季青,,6,颐慧佳园,101102474814,3室2厅,1310.0,海淀,精装,127.0,2005
东西,清河,,26,水木天成,101102590950,2室1厅,638.0,海淀,简装,103.0,2005
东北,西直门,,22,智慧大厦,101102723853,2室1厅,680.0,海淀,其他,98.0,2005
西,小西天,,25,今典花园,101102488659,1室1厅,500.0,海淀,简装,55.0,2002
东南,世纪城,,17,晨月园,101102319052,2室1厅,898.0,海淀,精装,94.0,2007
南,清河,,6,毛纺厂南小区,101102283165,2室1厅,335.0,海淀,简装,51.0,1980
南北,清河,,6,公交党校宿舍,101102489392,2室1厅,475.0,海淀,简装,67.0,1982
南北,清河,,5,观澳园,101102545357,2室1厅,660.0,海淀,精装,92.0,2005
南,六里桥,,26,华尔街观典,101102440035,2室2厅,750.0,海淀,精装,91.0,2007
南,白石桥,,15,大慧寺6号院,101102719656,2室1厅,595.0,海淀,简装,63.0,1986
南北,西三旗,,5,建材城东二里,101102696946,3室2厅,630.0,海淀,简装,100.0,2002
南北,清河,,6,宝盛北里,101102706701,2室2厅,580.0,海淀,精装,86.0,2004
东南,甘家口,,24,国兴家园,101102708370,3室2厅,1350.0,海淀,精装,149.0,2000
南北,北太平庄,,6,黄亭子小区,101102699171,2室1厅,499.0,海淀,简装,57.0,1985
南,马甸,,6,马甸西路,101102514991,1室1厅,369.0,海淀,精装,46.0,1982
南,西三旗,,21,富力桃园C区,101102513350,2室1厅,560.0,海淀,精装,90.0,2009
南北,五棵松,,6,六建,101102095863,3室1厅,650.0,海淀,简装,74.0,1980
南西北,万柳,,17,光大花园,101102465976,3室1厅,1460.0,海淀,精装,136.0,2000
东南,世纪城,,18,垂虹园,101102692096,2室2厅,1320.0,海淀,精装,122.0,2004
南北,马连洼,,7,博雅西园,101102664697,3室2厅,1330.0,海淀,精装,156.0,2004
南北,世纪城,,12,远大园五区,101102726501,2室2厅,1660.0,海淀,精装,137.0,2001
南北,田村,,6,永景园,101102701945,2室1厅,500.0,海淀,简装,70.0,2000
南北,西二旗,,5,领秀新硅谷2号院,101102648480,3室1厅,970.0,海淀,精装,119.0,2008
南北,清河,,6,永泰园,101102650255,2室1厅,540.0,海淀,简装,85.0,2002
南北,马连洼,,6,兰园,101102641940,2室1厅,435.0,海淀,精装,60.0,1996
南西北,万柳,,4,万泉新新家园,101102267038,4室1厅,2700.0,海淀,精装,205.0,1999
南北,西二旗,,5,领秀新硅谷1号院,101102697817,4室2厅,1200.0,海淀,简装,147.0,2010
东,紫竹桥,,21,车道沟南里,101102706738,2室1厅,496.0,海淀,简装,58.0,1990
东南北,二里庄,,6,志新北里,101102646009,3室1厅,550.0,海淀,精装,64.0,1983
南北,西二旗,,5,领秀新硅谷2号院,101102678067,2室1厅,660.0,海淀,精装,80.0,2008
南北,清河,,4,小营东路5号院,101102675383,2室1厅,345.0,海淀,简装,48.0,1980
南北,四季青,,6,农林科学院宿舍,101102675531,2室1厅,720.0,海淀,简装,81.0,2002
南北,上地,,18,怡美家园,101102671918,2室2厅,643.0,海淀,精装,87.0,2001
南北,清河,,6,永泰园,101102697251,2室1厅,528.0,海淀,简装,75.0,1999
南,小西天,,16,交科院,101102717668,3室1厅,780.0,海淀,简装,83.0,1994
南北,白石桥,,6,动物园宿舍,101102598492,2室1厅,490.0,海淀,简装,57.0,1988
南西北,公主坟,,18,翠微东里,101102555264,3室1厅,725.0,海淀,简装,81.0,1988
南北,公主坟,,6,万寿路24号院,101102577144,2室1厅,480.0,海淀,简装,54.0,1985
南北,西直门,,6,卫生部小区,101102629038,2室1厅,630.0,海淀,精装,64.0,1989
西南,甘家口,,6,首师大东校区,101102223275,2室1厅,458.0,海淀,精装,49.0,1999
南北,西北旺,,6,百旺新城,101102684951,2室1厅,580.0,海淀,简装,76.0,2004
南北,清河,,6,永泰东里,101102694712,2室1厅,420.0,海淀,精装,59.0,1998
南北,马连洼,,9,百旺家苑,101102644185,2室1厅,895.0,海淀,精装,115.0,2003
北,西三旗,,18,知本时代,101102656882,1室0厅,318.0,海淀,精装,45.0,2004
西,公主坟,,28,颐源居二期,101102397045,2室2厅,1180.0,海淀,简装,128.0,2001
东西北,军博,,3,北蜂窝30号院,101102594215,2室1厅,400.0,海淀,简装,53.0,1970
东,苏州桥,,6,小南庄社区,101102679763,1室1厅,480.0,海淀,简装,46.0,1995
南北,红庙,,6,延静西里,101102647163,2室1厅,350.0,朝阳,精装,54.0,1985
东西,望京,,27,大西洋新城G区,101102658432,3室2厅,1360.0,朝阳,精装,141.0,2012
西南,惠新西街,,19,罗马花园,101102661626,2室1厅,865.0,朝阳,其他,144.0,1995
南,四惠,,26,远洋天地二期,101102652472,2室1厅,790.0,朝阳,精装,112.0,2003
东西,芍药居,,20,芍药居北里,101102653349,3室1厅,680.0,朝阳,精装,95.0,2008
南,国展,,6,静安里,101102642053,2室1厅,355.0,朝阳,简装,53.0,1981
南北,朝青,,6,银谷美泉家园,101102644556,3室2厅,1150.0,朝阳,精装,145.0,2010
东北,十里堡,,6,十里堡北里,101102644802,2室1厅,316.0,朝阳,简装,50.0,1985
南北,朝阳门外,,11,朝外MEN,101102684529,2室1厅,770.0,朝阳,精装,128.0,2005
南北,管庄,,5,管庄西里,101102680374,2室1厅,320.0,朝阳,简装,62.0,2000
南北,十里堡,,6,十里堡北里,101102682131,2室1厅,380.0,朝阳,精装,64.0,1989
南北,惠新西街,,5,胜古南里,101102672739,2室1厅,423.0,朝阳,简装,56.0,1979
南北,双井,,18,富力城A区,101102662594,2室1厅,1030.0,朝阳,其他,101.0,2004
东西,朝青,,6,雅成一里,101102179173,2室1厅,436.0,朝阳,精装,71.0,2000
南北,朝阳公园,,18,泛海国际澜海园,101102640130,3室2厅,3100.0,朝阳,精装,231.0,2009
南,双井,,16,CBD总部公寓二期,101102562342,2室1厅,700.0,朝阳,精装,76.0,2004
南北,石佛营,,6,十里堡北区,101102371442,2室1厅,350.0,朝阳,简装,57.0,1983
南北,望京,,7,利泽西园,101102614887,3室1厅,640.0,朝阳,精装,88.0,1999
南西北,中央别墅区,,7,泰禾北京院子,101102064850,4室2厅,1600.0,朝阳,精装,157.0,2014
南北,中央别墅区,,7,泰禾北京院子,101102247351,4室3厅,1860.0,朝阳,精装,180.0,2014
南北,中央别墅区,,7,泰禾北京院子,101102395785,4室2厅,2100.0,朝阳,精装,182.0,2014
南北,奥林匹克公园,,21,京师园,101102685160,3室2厅,1150.0,朝阳,精装,115.0,2004
东南,健翔桥,,23,华盛乐章,101102635857,2室1厅,598.0,朝阳,精装,79.0,2001
西南,四惠,,30,远洋天地二期,101102663607,3室2厅,1000.0,朝阳,精装,138.0,2002
南,四惠,,26,远洋天地二期,101102652472,2室1厅,790.0,朝阳,精装,112.0,2003
南北,惠新西街,,5,胜古南里,101102672739,2室1厅,423.0,朝阳,简装,56.0,1979
东西,芍药居,,20,芍药居北里,101102653349,3室1厅,680.0,朝阳,精装,95.0,2008
南北,双井,,9,CBD总部公寓一期,101102640809,2室1厅,1100.0,朝阳,简装,116.0,2004
南,奥林匹克公园,,32,天畅园,101102658874,2室2厅,770.0,朝阳,其他,126.0,2008
西北,甘露园,,18,甘露园南里,101102684628,2室1厅,550.0,朝阳,简装,98.0,2001
南北,三元桥,,12,曙光里,101102704080,2室1厅,450.0,朝阳,简装,64.0,1998
南北,国展,,6,静安里,101102603134,2室1厅,390.0,朝阳,简装,55.0,1983
南北,芍药居,,6,芍药居2号院,101102559565,2室1厅,425.0,朝阳,简装,57.0,1991
南北,潘家园,,18,弘善家园,101102610442,2室1厅,475.0,朝阳,精装,79.0,2012
南,潘家园,,6,松榆西里,101102573235,1室1厅,289.0,朝阳,简装,45.0,1996
北,工体,,17,东直门外大街,101102633819,2室1厅,470.0,朝阳,简装,63.0,1986
南北,十里河,,11,山水文园五期,101102607217,4室2厅,2599.0,朝阳,毛坯,259.0,2014
东北,望京,,19,都市心海岸,101102578632,1室1厅,470.0,朝阳,精装,67.0,2003
南,十里堡,,14,十里堡北里,101102480927,2室1厅,370.0,朝阳,简装,61.0,1986
西北,高碑店,,24,兴隆家园,101102624110,1室0厅,330.0,朝阳,简装,48.0,2004
西,奥林匹克公园,,32,天居园,101102577753,1室0厅,389.0,朝阳,精装,59.0,2008
南北,百子湾,,7,美利山,101102716586,2室1厅,700.0,朝阳,精装,98.0,2010
南北,燕莎,,6,三源里街,101102634790,3室1厅,450.0,朝阳,精装,61.0,1980
东西,团结湖,,6,白家庄东里,101102653157,2室1厅,433.0,朝阳,简装,63.0,1981
东西,甘露园,,6,甘露园南里,101102650746,2室1厅,360.0,朝阳,精装,63.0,1993
西南,朝阳门外,,21,吉庆里小区,101102648029,2室1厅,712.0,朝阳,简装,79.0,1998
南北,奥林匹克公园,,27,世茂奥临花园,101102511422,4室2厅,2280.0,朝阳,精装,264.0,2007
南北,亚运村小营,,6,嘉铭园,101101840515,2室1厅,750.0,朝阳,精装,76.0,1999
东南北,酒仙桥,,18,燕莎后,101102259427,1室1厅,505.0,朝阳,精装,69.0,2004
南北,东坝,,4,红松园1号内,101101606162,2室1厅,255.0,朝阳,简装,51.0,1960
北,安贞,,14,富仁名苑,101102164036,2室1厅,565.0,朝阳,精装,74.0,2004
西北,高碑店,,24,兴隆家园,101102624110,1室0厅,330.0,朝阳,简装,48.0,2004
西,奥林匹克公园,,32,天居园,101102577753,1室0厅,389.0,朝阳,精装,59.0,2008
南,十里堡,,14,十里堡北里,101102480927,2室1厅,370.0,朝阳,简装,61.0,1986
东北,东大桥,,15,关东店北街,101102310936,3室1厅,495.0,朝阳,简装,67.0,1984
北,亚运村小营,,24,紫薇天悦,101102703178,1室1厅,590.0,朝阳,精装,66.0,2009
西南,石佛营,,28,炫特嘉园二期,101102701548,1室1厅,420.0,朝阳,精装,58.0,2004
东南北,垡头,,28,翠成馨园,101102707021,2室1厅,430.0,朝阳,精装,93.0,2009
东南,甘露园,,14,朝阳无限,101102713658,1室1厅,425.0,朝阳,精装,60.0,2004
西北,望京,,23,大西洋新城E区,101102712911,1室1厅,730.0,朝阳,精装,67.0,2010
东,大望路,,15,乐成豪丽,101102626127,1室1厅,527.0,朝阳,精装,68.0,2008
西,管庄,,24,管庄西里,101102722909,1室1厅,295.0,朝阳,简装,65.0,2004
东西,百子湾,,8,美利山,101102695744,1室1厅,440.0,朝阳,精装,69.0,2008
南北,十里堡,,5,十里堡东里,101102721703,2室1厅,335.0,朝阳,精装,53.0,1987
东南,管庄,,24,柏林爱乐二期,101102561504,1室0厅,335.0,朝阳,精装,60.0,2007
南,双桥,,6,双惠小区,101102662940,2室1厅,365.0,朝阳,精装,75.0,2004
南北,大望路,,18,珠江帝景,101102427819,3室1厅,1600.0,朝阳,精装,191.0,2004
南,定福庄,,7,妇联小区,101102638820,1室1厅,235.0,朝阳,简装,40.0,1995
东,国展,,6,左家庄甲12号院,101102672845,1室1厅,290.0,朝阳,精装,36.0,1981
西,朝青,,20,青年汇佳园,101102674756,1室1厅,450.0,朝阳,精装,58.0,2006
西北,酒仙桥,,23,丽都职工宿舍,101102635327,2室1厅,415.0,朝阳,精装,67.0,1991
南北,东坝,,9,奥林匹克花园二期,101102197049,3室2厅,1050.0,朝阳,精装,129.0,2004
东南北,欢乐谷,,30,北京华侨城2号院,101102689060,1室1厅,620.0,朝阳,精装,87.0,2008
南,亚运村小营,,9,安慧东里,101102651599,1室1厅,342.0,朝阳,精装,45.0,1994
南北,芍药居,,6,芍药居2号院,101102692146,2室1厅,415.0,朝阳,简装,53.0,1985
北,朝青,,15,华纺易城,101102694973,1室1厅,438.0,朝阳,简装,55.0,2006
南北,亚运村小营,,7,亚运新新家园林澜园,101102047054,3室2厅,1960.0,朝阳,精装,172.0,2006
东南,石佛营,,21,迎曦园,101102493605,2室1厅,510.0,朝阳,精装,85.0,1999
西南,北苑,,17,华贸城,101102469659,3室1厅,670.0,朝阳,精装,66.0,2012
南北,四惠,,6,壹线国际,101102410563,2室1厅,590.0,朝阳,精装,89.0,2008
东南,双井,,26,富力城A区,101102033487,3室1厅,1310.0,朝阳,精装,128.0,2004
南,三元桥,,13,时间国际,101102677448,1室1厅,723.0,朝阳,精装,78.0,2005
东,管庄,,11,柏林爱乐三期,101102634037,1室1厅,390.0,朝阳,精装,66.0,2007
南北,朝青,,6,青年路小区,101102455544,3室1厅,450.0,朝阳,简装,70.0,1997
南北,豆各庄,,4,京城雅居,101101776289,4室1厅,1400.0,朝阳,简装,304.0,2005
西南,惠新西街,,6,惠新里小区,101102239097,2室2厅,525.0,朝阳,精装,77.0,1991
南,三元桥,,6,曙光里,101102171415,2室2厅,525.0,朝阳,简装,78.0,1998
西南,潘家园,,19,华阳公寓,101101662969,2室1厅,540.0,朝阳,精装,93.0,1998
南北,芍药居,,5,芍药居2号院,101101795933,2室1厅,472.0,朝阳,精装,60.0,1991
南北,太阳宫,,6,新纪家园,101102461601,4室2厅,1313.0,朝阳,精装,172.0,2002
东北,潘家园,,19,华阳公寓,101102450850,3室1厅,665.0,朝阳,精装,124.0,1998
西南北,朝青,,12,星河湾,101102041500,4室2厅,2349.0,朝阳,精装,245.0,2006
东北,惠新西街,,16,樱花园,101102073386,3室1厅,515.0,朝阳,精装,74.0,1988
南北,朝青,,6,青年路小区,101102455544,3室1厅,450.0,朝阳,简装,70.0,1997
西南,芍药居,,24,吉利家园,101102384402,3室1厅,950.0,朝阳,精装,140.0,2000
南北,太阳宫,,6,新纪家园,101102461601,4室2厅,1313.0,朝阳,精装,172.0,2002
东北,潘家园,,19,华阳公寓,101102450850,3室1厅,665.0,朝阳,精装,124.0,1998
南北,芍药居,,5,芍药居2号院,101101795933,2室1厅,472.0,朝阳,精装,60.0,1991
西南,芍药居,,24,吉利家园,101102384402,3室1厅,950.0,朝阳,精装,140.0,2000
南北,农展馆,,6,农业部宿舍,101102575400,2室1厅,299.0,朝阳,简装,55.0,1994
南北,东坝,,6,朝阳新城三区,101102693399,2室1厅,480.0,朝阳,简装,105.0,2004
南,西坝河,,18,西坝河西里,101102685086,2室1厅,430.0,朝阳,精装,61.0,1986
东西,芍药居,,14,东方城,101102409409,3室2厅,972.0,朝阳,其他,135.0,2000
西,国展,,7,左家庄西街,101100648675,2室1厅,360.0,朝阳,简装,54.0,1991
南,大望路,,14,易构空间,101102672635,2室1厅,660.0,朝阳,精装,86.0,2004
南北,惠新西街,,6,小关东街,101102678305,2室1厅,540.0,朝阳,精装,80.0,1995
南北,十里河,,5,周庄嘉园东里,101102672064,2室1厅,520.0,朝阳,精装,80.0,2003
南北,东坝,,6,朝阳新城三区,101102664130,3室2厅,560.0,朝阳,精装,122.0,2005
南北,管庄,,18,长楹天街,101102671517,4室2厅,1290.0,朝阳,精装,188.0,2013
南北,欢乐谷,,19,北京华侨城1号院,101102680615,4室2厅,1400.0,朝阳,精装,188.0,2012
南北,朝阳公园,,31,公园大道,101102682524,3室2厅,1850.0,朝阳,精装,192.0,2005
南北,立水桥,,6,立城苑,101102394176,3室2厅,749.0,朝阳,其他,145.0,2008
东北,朝阳公园,,31,公园大道,101102602927,2室1厅,1510.0,朝阳,精装,153.0,2006
南北,亚运村,,6,慧忠北里第一社区,101102728042,1室1厅,418.0,朝阳,精装,60.0,1997
西南北,健翔桥,,28,华严北里8号院,101102728390,2室1厅,710.0,朝阳,精装,90.0,1999
东,石佛营,,28,炫特嘉园二期,101102735031,1室1厅,385.0,朝阳,精装,58.0,2004
西,亚运村小营,,10,紫薇天悦,101102448071,1室0厅,486.0,朝阳,精装,59.0,2009
西南,三元桥,,34,凤凰城一期,101102659236,3室2厅,1600.0,朝阳,精装,183.0,2002
南西,垡头,,28,翠成馨园,101102691021,3室1厅,580.0,朝阳,其他,113.0,2009
东,朝青,,16,天鹅湾北区,101102678424,2室1厅,960.0,朝阳,精装,76.0,2007
西,成寿寺,,18,中海城香克林,101102669335,2室2厅,638.0,朝阳,精装,102.0,2010
南,大望路,,14,易构空间,101102672635,2室1厅,660.0,朝阳,精装,86.0,2004
西南,亚运村,,26,安慧北里逸园,101102695045,2室1厅,630.0,朝阳,精装,84.0,2000
东南,三元桥,,6,曙光里,101102693505,2室1厅,365.0,朝阳,简装,57.0,1986
南,东坝,,21,东泽园,101102659529,2室1厅,390.0,朝阳,简装,75.0,2011
南北,十里河,,5,周庄嘉园东里,101102672064,2室1厅,520.0,朝阳,精装,80.0,2003
南北,惠新西街,,6,小关东街,101102678305,2室1厅,540.0,朝阳,精装,80.0,1995
西,石佛营,,21,日月东华,101102664397,2室1厅,575.0,朝阳,精装,103.0,1999
西南北,垡头,,28,翠成馨园,101102676916,2室1厅,450.0,朝阳,精装,93.0,2009
东南,北苑,,23,朝来绿色家园广华居,101102652411,2室2厅,893.0,朝阳,精装,150.0,2004
南,红庙,,5,红庙北里,101102677225,2室1厅,330.0,朝阳,简装,51.0,1977
南北,亚运村小营,,7,安慧东里,101102667534,2室1厅,418.0,朝阳,精装,58.0,1994
南北,亚运村小营,,7,安慧东里,101102672810,2室1厅,390.0,朝阳,精装,57.0,1994
南北,定福庄,,5,定福庄西街,101102660948,2室0厅,260.0,朝阳,简装,52.0,1977
西南,常营,,27,富力阳光美园,101102636916,3室2厅,496.0,朝阳,精装,88.0,2010
东南北,望京,,22,世安家园,101102686857,2室2厅,780.0,朝阳,精装,135.0,2004
东南,朝阳公园,,28,观湖国际,101102673191,3室2厅,1450.0,朝阳,精装,144.0,2006
南北,国展,,6,左家庄北里,101102662477,2室1厅,400.0,朝阳,简装,57.0,1988
南北,双桥,,6,天泰北双苑,101102681480,2室1厅,399.0,朝阳,毛坯,88.0,2009
北,望京,,26,银领国际,101102650838,1室1厅,540.0,朝阳,简装,79.0,2004
南,双井,,22,苹果社区南区,101102662404,2室1厅,808.0,朝阳,其他,96.0,2005
西南西北,三元桥,,6,曙光西里,101102636101,2室1厅,368.0,朝阳,其他,54.0,1983
南,国展,,14,柳芳北里,101102680825,2室1厅,530.0,朝阳,简装,67.0,1987
西北,亚运村,,24,荣尊堡国际俱乐部公寓,101102679886,3室2厅,1200.0,朝阳,精装,155.0,2005
东南,农展馆,,18,麦子店街,101102654874,2室1厅,463.0,朝阳,简装,66.0,1991
南北,四惠,,6,八里庄西里,101102683137,2室1厅,340.0,朝阳,简装,59.0,1981
西南,太阳宫,,20,万方景轩,101102634175,1室1厅,650.0,朝阳,精装,71.0,2005
东北,朝青,,24,雅成一里,101102682702,2室1厅,520.0,朝阳,精装,91.0,2001
东南,亚运村小营,,16,育慧西里,101102678269,2室1厅,510.0,朝阳,精装,84.0,1996
东西,大望路,,10,金港国际,101102686730,2室1厅,955.0,朝阳,精装,112.0,2005
西南,石佛营,,14,东岸,101102673783,2室1厅,670.0,朝阳,简装,99.0,2006
西南,潘家园,,25,嘉多丽园,101102674763,2室1厅,698.0,朝阳,简装,117.0,2002
东南,垡头,,28,翠成馨园,101102675799,2室1厅,435.0,朝阳,简装,93.0,2009
南,北苑,,28,中国铁建国际城,101102651056,2室1厅,660.0,朝阳,精装,76.0,2011
南,安贞,,6,安贞里,101102470857,1室1厅,340.0,朝阳,简装,42.0,1985
南,望京,,22,望京西园三区,101102725515,1室1厅,560.0,朝阳,精装,82.0,2000
西北,望京,,14,点击未来,101102595426,1室0厅,288.0,朝阳,精装,44.0,2004
北,朝青,,18,华纺易城,101102721166,1室1厅,450.0,朝阳,精装,58.0,2006
东西,成寿寺,,18,中海城香克林,101102635503,3室2厅,850.0,朝阳,精装,138.0,2010
南北,望京,,17,里外里公寓,101102635551,3室2厅,1020.0,朝阳,精装,152.0,2007
南北,定福庄,,5,定福庄西街,101102660948,2室0厅,260.0,朝阳,简装,52.0,1977
西南,常营,,27,富力阳光美园,101102636916,3室2厅,496.0,朝阳,精装,88.0,2010
西南,北苑,,25,北苑家园望春园,101100889414,2室1厅,570.0,朝阳,精装,94.0,2007
东,南沙滩,,18,北沙滩8号院,101102633296,2室1厅,500.0,朝阳,精装,78.0,1998
南北,健翔桥,,14,安翔里小区,101102540243,2室1厅,630.0,朝阳,简装,87.0,2001
南,安贞,,6,安华西里一区,101101117790,1室1厅,300.0,朝阳,简装,40.0,1985
南,安贞,,6,安贞里,101102470857,1室1厅,340.0,朝阳,简装,42.0,1985
东南北,北苑,,25,北苑家园莲葩园,101102573111,2室1厅,570.0,朝阳,简装,111.0,2004
南北,奥林匹克公园,,4,奶牛厂宿舍,101102723089,2室1厅,338.0,朝阳,精装,59.0,1993
