,Region,District,Garden,Layout,Floor,Year,Size,Direction,Renovation,Price,Elevator
4784,1.0,80.0,1290.0,7.0,12.0,46.0,63.0,36.0,3.0,410.0,1
4785,1.0,139.0,2960.0,7.0,20.0,47.0,72.0,40.0,3.0,549.0,1
4786,1.0,41.0,1305.0,7.0,24.0,43.0,73.0,2.0,2.0,568.0,1
4787,1.0,43.0,590.0,7.0,4.0,22.0,41.0,13.0,0.0,330.0,0
4788,1.0,1.0,239.0,7.0,5.0,34.0,49.0,22.0,3.0,430.0,0
4789,1.0,101.0,2037.0,7.0,20.0,48.0,93.0,13.0,3.0,620.0,1
4790,1.0,1.0,196.0,14.0,17.0,49.0,93.0,30.0,2.0,610.0,1
4791,1.0,139.0,1859.0,14.0,13.0,32.0,62.0,22.0,3.0,497.0,1
4792,1.0,216.0,270.0,7.0,17.0,40.0,44.0,22.0,3.0,360.0,1
4793,1.0,17.0,424.0,7.0,19.0,51.0,54.0,20.0,3.0,650.0,1
4794,1.0,165.0,1353.0,7.0,5.0,43.0,54.0,22.0,0.0,465.0,0
4795,1.0,139.0,1859.0,7.0,5.0,32.0,30.0,3.0,2.0,310.0,0
4796,1.0,117.0,716.0,2.0,14.0,54.0,27.0,30.0,2.0,235.0,1
4797,1.0,43.0,169.0,7.0,5.0,31.0,35.0,22.0,3.0,310.0,0
4798,1.0,151.0,90.0,7.0,20.0,49.0,78.0,22.0,3.0,568.0,1
4799,1.0,80.0,1289.0,2.0,11.0,45.0,62.0,20.0,0.0,430.0,1
4800,1.0,119.0,2392.0,7.0,26.0,36.0,70.0,4.0,0.0,578.0,1
4801,1.0,165.0,1356.0,7.0,29.0,45.0,72.0,32.0,2.0,565.0,1
4802,1.0,86.0,2983.0,8.0,19.0,48.0,66.0,30.0,2.0,530.0,1
4803,1.0,178.0,991.0,14.0,18.0,39.0,77.0,2.0,2.0,680.0,1
4804,1.0,54.0,1578.0,15.0,5.0,42.0,90.0,22.0,2.0,440.0,0
4805,1.0,177.0,2943.0,7.0,10.0,49.0,65.0,22.0,2.0,550.0,1
4806,1.0,114.0,2402.0,7.0,5.0,31.0,32.0,20.0,3.0,315.0,0
4807,1.0,117.0,717.0,7.0,15.0,52.0,36.0,20.0,2.0,325.0,1
4808,1.0,41.0,1307.0,21.0,23.0,44.0,144.0,22.0,2.0,1100.0,1
4809,1.0,190.0,2045.0,14.0,23.0,44.0,154.0,34.0,2.0,850.0,1
4810,1.0,194.0,741.0,7.0,5.0,31.0,28.0,0.0,3.0,283.0,0
4811,1.0,32.0,2795.0,14.0,23.0,40.0,67.0,6.0,2.0,660.0,1
4812,1.0,161.0,2916.0,7.0,5.0,34.0,44.0,4.0,3.0,365.0,0
4813,1.0,119.0,2217.0,7.0,19.0,46.0,101.0,34.0,3.0,750.0,1
4814,1.0,194.0,1264.0,7.0,18.0,44.0,83.0,0.0,2.0,490.0,1
4815,1.0,192.0,1354.0,14.0,15.0,48.0,111.0,22.0,2.0,690.0,1
4816,1.0,17.0,424.0,8.0,19.0,51.0,56.0,20.0,3.0,650.0,1
4817,1.0,93.0,1734.0,7.0,5.0,25.0,37.0,22.0,3.0,325.0,0
4818,1.0,17.0,424.0,7.0,19.0,51.0,57.0,20.0,3.0,674.0,1
4819,1.0,139.0,1871.0,7.0,5.0,30.0,39.0,20.0,2.0,350.0,0
4820,1.0,209.0,1570.0,29.0,17.0,43.0,273.0,20.0,3.0,1200.0,1
4821,1.0,117.0,2950.0,14.0,3.0,46.0,97.0,13.0,2.0,445.0,0
4822,1.0,165.0,720.0,7.0,23.0,43.0,65.0,34.0,2.0,425.0,1
4823,1.0,117.0,2313.0,7.0,5.0,46.0,70.0,22.0,2.0,550.0,0
4824,1.0,23.0,273.0,7.0,5.0,32.0,26.0,2.0,2.0,218.0,0
4825,1.0,63.0,840.0,8.0,5.0,43.0,75.0,22.0,2.0,455.0,0
4826,1.0,177.0,954.0,22.0,4.0,46.0,147.0,22.0,3.0,1100.0,0
4827,1.0,1.0,1255.0,15.0,20.0,46.0,101.0,34.0,2.0,850.0,1
4828,1.0,41.0,1305.0,7.0,24.0,43.0,73.0,32.0,3.0,580.0,1
4829,1.0,54.0,1576.0,1.0,20.0,49.0,27.0,20.0,0.0,225.0,1
4830,1.0,177.0,1359.0,15.0,16.0,43.0,116.0,22.0,2.0,920.0,1
4831,1.0,114.0,1591.0,15.0,5.0,47.0,116.0,22.0,3.0,942.0,0
4832,1.0,209.0,2820.0,7.0,27.0,48.0,83.0,4.0,2.0,550.0,1
4833,1.0,80.0,1289.0,7.0,11.0,45.0,50.0,13.0,2.0,349.0,1
4834,1.0,41.0,2311.0,14.0,5.0,38.0,65.0,22.0,0.0,450.0,0
4835,1.0,177.0,729.0,8.0,17.0,40.0,74.0,6.0,2.0,520.0,1
4836,1.0,128.0,1129.0,14.0,15.0,35.0,65.0,24.0,3.0,480.0,1
4837,1.0,114.0,883.0,2.0,14.0,49.0,52.0,20.0,3.0,410.0,1
4838,1.0,192.0,1354.0,7.0,13.0,46.0,90.0,22.0,3.0,559.0,1
4839,1.0,190.0,2045.0,2.0,23.0,44.0,43.0,18.0,2.0,380.0,1
4840,1.0,209.0,2472.0,2.0,5.0,37.0,23.0,30.0,2.0,247.0,0
4841,1.0,37.0,2198.0,2.0,22.0,46.0,44.0,2.0,2.0,420.0,1
4842,1.0,178.0,3039.0,8.0,29.0,43.0,70.0,32.0,2.0,639.0,1
4843,1.0,119.0,2392.0,14.0,26.0,36.0,100.0,22.0,0.0,685.0,1
4844,1.0,151.0,91.0,2.0,28.0,46.0,41.0,14.0,2.0,360.0,1
4845,1.0,93.0,867.0,7.0,5.0,45.0,67.0,22.0,3.0,535.0,0
4846,1.0,165.0,720.0,7.0,23.0,43.0,65.0,34.0,2.0,425.0,1
4847,1.0,192.0,978.0,15.0,5.0,43.0,83.0,17.0,3.0,577.0,0
4848,1.0,192.0,353.0,14.0,19.0,42.0,92.0,32.0,3.0,610.0,1
4849,1.0,119.0,1529.0,7.0,27.0,47.0,84.0,6.0,2.0,649.0,1
4850,1.0,178.0,2739.0,15.0,20.0,50.0,117.0,6.0,2.0,1180.0,1
4851,1.0,63.0,2236.0,7.0,5.0,39.0,59.0,22.0,2.0,328.0,0
4852,1.0,192.0,2786.0,8.0,5.0,40.0,65.0,22.0,3.0,470.0,0
4853,1.0,216.0,706.0,7.0,17.0,43.0,61.0,20.0,2.0,461.5,1
4854,1.0,93.0,1409.0,14.0,17.0,45.0,112.0,34.0,3.0,644.0,1
4855,1.0,37.0,2785.0,15.0,5.0,44.0,96.0,22.0,3.0,697.0,0
4856,1.0,63.0,842.0,7.0,5.0,40.0,58.0,22.0,2.0,410.0,0
4857,1.0,174.0,992.0,14.0,19.0,49.0,100.0,4.0,2.0,578.0,1
4858,1.0,216.0,86.0,2.0,9.0,45.0,25.0,18.0,3.0,278.0,1
4859,1.0,216.0,1566.0,2.0,19.0,47.0,45.0,30.0,3.0,449.0,1
4860,1.0,178.0,2928.0,2.0,18.0,50.0,46.0,22.0,3.0,600.0,1
4861,1.0,151.0,2905.0,7.0,19.0,53.0,66.0,22.0,2.0,590.0,1
4862,1.0,101.0,268.0,7.0,28.0,47.0,67.0,32.0,2.0,410.0,1
4863,1.0,190.0,678.0,7.0,19.0,40.0,55.0,32.0,2.0,385.0,1
4864,1.0,194.0,741.0,7.0,5.0,35.0,45.0,22.0,2.0,360.0,0
4865,1.0,101.0,2537.0,15.0,22.0,46.0,97.0,22.0,3.0,670.0,1
4866,1.0,93.0,1411.0,7.0,20.0,46.0,67.0,22.0,2.0,450.0,1
4867,1.0,151.0,1476.0,14.0,5.0,32.0,43.0,22.0,2.0,340.0,0
4868,1.0,32.0,483.0,7.0,19.0,30.0,40.0,20.0,2.0,372.0,1
4869,1.0,209.0,2820.0,14.0,27.0,48.0,89.0,6.0,3.0,550.0,1
4870,1.0,216.0,2574.0,7.0,12.0,40.0,58.0,13.0,3.0,430.0,1
4871,1.0,178.0,2739.0,15.0,20.0,50.0,117.0,6.0,3.0,1255.0,1
4872,1.0,1.0,1623.0,15.0,23.0,43.0,96.0,27.0,2.0,696.0,1
4873,1.0,209.0,1251.0,7.0,27.0,57.0,48.0,20.0,2.0,337.0,1
4874,1.0,192.0,978.0,15.0,5.0,43.0,83.0,17.0,3.0,577.0,0
4875,1.0,216.0,1215.0,7.0,15.0,53.0,60.0,32.0,3.0,430.0,1
4876,1.0,32.0,482.0,7.0,5.0,30.0,35.0,22.0,3.0,354.0,0
4877,1.0,190.0,1141.0,7.0,23.0,41.0,58.0,34.0,2.0,460.0,1
4878,1.0,54.0,1577.0,7.0,5.0,39.0,57.0,4.0,2.0,308.0,0
4879,1.0,86.0,1065.0,7.0,5.0,31.0,30.0,22.0,2.0,350.0,0
4880,1.0,209.0,1301.0,7.0,21.0,53.0,67.0,20.0,3.0,472.0,1
4881,1.0,209.0,62.0,7.0,8.0,49.0,76.0,22.0,3.0,685.0,1
4882,1.0,128.0,1386.0,2.0,24.0,43.0,50.0,4.0,2.0,390.0,1
4883,1.0,174.0,2798.0,1.0,12.0,46.0,28.0,20.0,0.0,251.0,1
4884,1.0,86.0,2204.0,14.0,23.0,46.0,99.0,4.0,2.0,850.0,1
4885,1.0,114.0,1591.0,2.0,19.0,52.0,50.0,30.0,2.0,468.0,1
4886,1.0,209.0,48.0,7.0,5.0,47.0,74.0,22.0,3.0,538.0,0
4887,1.0,41.0,3059.0,14.0,20.0,49.0,103.0,22.0,3.0,880.0,1
4888,1.0,54.0,1577.0,14.0,5.0,39.0,69.0,22.0,3.0,380.0,0
4889,1.0,216.0,2112.0,22.0,8.0,44.0,157.0,22.0,2.0,1168.0,1
4890,1.0,114.0,885.0,2.0,19.0,45.0,46.0,20.0,0.0,355.0,1
4891,1.0,43.0,591.0,7.0,5.0,22.0,25.0,9.0,0.0,280.0,0
4892,1.0,101.0,2037.0,15.0,20.0,48.0,104.0,20.0,0.0,740.0,1
4893,1.0,63.0,839.0,7.0,5.0,37.0,36.0,22.0,2.0,305.0,0
4894,1.0,93.0,1411.0,14.0,20.0,46.0,79.0,30.0,2.0,510.0,1
4895,1.0,1.0,1623.0,14.0,23.0,41.0,77.0,34.0,2.0,627.0,1
4896,1.0,178.0,2928.0,7.0,19.0,50.0,57.0,2.0,2.0,695.0,1
4897,1.0,119.0,2218.0,7.0,18.0,50.0,82.0,20.0,3.0,937.0,1
4898,1.0,43.0,1751.0,7.0,18.0,43.0,50.0,0.0,2.0,410.0,1
4899,1.0,32.0,1808.0,2.0,24.0,51.0,55.0,0.0,3.0,510.0,1
4900,1.0,216.0,3001.0,14.0,17.0,37.0,45.0,26.0,0.0,380.0,1
4901,1.0,209.0,1251.0,7.0,29.0,57.0,58.0,22.0,2.0,378.0,1
4902,1.0,177.0,729.0,7.0,21.0,46.0,76.0,20.0,2.0,595.0,1
4903,1.0,194.0,741.0,7.0,5.0,22.0,33.0,16.0,2.0,320.0,0
4904,1.0,61.0,1996.0,14.0,5.0,29.0,46.0,22.0,2.0,430.0,0
4905,1.0,41.0,1305.0,8.0,23.0,43.0,80.0,2.0,3.0,650.0,1
4906,1.0,119.0,2217.0,22.0,5.0,42.0,108.0,13.0,2.0,720.0,0
4907,1.0,139.0,1858.0,14.0,13.0,35.0,66.0,6.0,2.0,515.0,1
4908,1.0,209.0,2821.0,7.0,16.0,46.0,75.0,22.0,3.0,549.0,1
4909,1.0,216.0,1215.0,7.0,15.0,53.0,68.0,22.0,3.0,528.0,1
4910,1.0,165.0,2116.0,15.0,10.0,44.0,120.0,22.0,3.0,718.0,1
4911,1.0,151.0,44.0,8.0,26.0,48.0,77.0,20.0,2.0,655.0,1
4912,1.0,37.0,1298.0,14.0,17.0,51.0,145.0,34.0,3.0,980.0,1
4913,1.0,151.0,47.0,7.0,20.0,45.0,63.0,34.0,3.0,450.0,1
4914,1.0,32.0,2439.0,7.0,23.0,42.0,71.0,4.0,3.0,580.0,1
4915,1.0,209.0,1301.0,15.0,21.0,53.0,67.0,22.0,2.0,450.0,1
4916,1.0,216.0,1215.0,2.0,15.0,51.0,29.0,30.0,3.0,330.0,1
4917,1.0,178.0,58.0,7.0,11.0,48.0,62.0,20.0,3.0,570.0,1
4918,1.0,165.0,2329.0,7.0,5.0,39.0,50.0,22.0,3.0,380.0,0
4919,1.0,209.0,1251.0,7.0,26.0,57.0,50.0,22.0,2.0,348.0,1
4920,1.0,174.0,992.0,2.0,19.0,49.0,36.0,32.0,2.0,278.0,1
4921,1.0,37.0,2144.0,7.0,17.0,40.0,47.0,34.0,3.0,379.0,1
4922,1.0,216.0,2052.0,3.0,20.0,47.0,49.0,30.0,3.0,429.0,1
4923,1.0,54.0,1838.0,14.0,24.0,51.0,98.0,4.0,3.0,515.0,1
4924,1.0,151.0,47.0,7.0,20.0,45.0,63.0,34.0,3.0,450.0,1
4925,1.0,216.0,1523.0,7.0,23.0,44.0,81.0,0.0,3.0,615.0,1
4926,1.0,80.0,2659.0,8.0,10.0,49.0,94.0,22.0,3.0,766.0,1
4927,1.0,37.0,2611.0,7.0,5.0,38.0,35.0,13.0,2.0,335.0,0
4928,1.0,194.0,1317.0,7.0,21.0,47.0,68.0,34.0,3.0,550.0,1
4929,1.0,177.0,2422.0,7.0,5.0,40.0,55.0,22.0,3.0,510.0,0
4930,1.0,43.0,538.0,7.0,11.0,37.0,41.0,32.0,2.0,358.0,1
4931,1.0,216.0,869.0,14.0,17.0,40.0,59.0,4.0,2.0,435.0,1
4932,1.0,178.0,58.0,7.0,11.0,48.0,62.0,20.0,3.0,570.0,1
4933,1.0,17.0,424.0,7.0,20.0,51.0,59.0,6.0,3.0,696.0,1
4934,1.0,151.0,44.0,8.0,26.0,49.0,69.0,26.0,2.0,600.0,1
4935,1.0,1.0,1623.0,7.0,5.0,40.0,45.0,13.0,2.0,410.0,0
4936,1.0,151.0,3032.0,8.0,17.0,51.0,68.0,32.0,2.0,435.0,1
4937,1.0,139.0,1407.0,15.0,17.0,40.0,92.0,22.0,2.0,585.0,1
4938,1.0,177.0,2032.0,2.0,23.0,44.0,44.0,30.0,2.0,385.0,1
4939,1.0,37.0,1298.0,15.0,17.0,51.0,145.0,34.0,3.0,960.0,1
4940,1.0,178.0,2739.0,7.0,26.0,50.0,96.0,20.0,3.0,1066.0,1
4941,1.0,192.0,2593.0,7.0,18.0,36.0,51.0,2.0,2.0,415.0,1
4942,1.0,101.0,971.0,3.0,26.0,52.0,64.0,34.0,2.0,425.0,1
4943,1.0,61.0,1997.0,2.0,17.0,35.0,27.0,4.0,3.0,316.0,1
4944,1.0,54.0,2801.0,8.0,5.0,46.0,81.0,22.0,3.0,466.0,0
4945,1.0,54.0,1838.0,14.0,24.0,49.0,106.0,22.0,2.0,525.0,1
4946,1.0,178.0,3039.0,7.0,29.0,43.0,78.0,2.0,3.0,670.0,1
4947,1.0,119.0,2392.0,14.0,26.0,36.0,73.0,4.0,2.0,535.0,1
4948,1.0,1.0,1624.0,7.0,5.0,37.0,38.0,22.0,2.0,385.0,0
4949,1.0,151.0,90.0,8.0,21.0,48.0,84.0,20.0,3.0,590.0,1
4950,1.0,194.0,741.0,7.0,5.0,34.0,46.0,22.0,2.0,360.0,0
4951,1.0,209.0,2821.0,7.0,16.0,46.0,74.0,22.0,0.0,558.0,1
4952,1.0,177.0,2422.0,14.0,5.0,41.0,86.0,22.0,2.0,610.0,0
4953,1.0,23.0,843.0,7.0,15.0,47.0,61.0,22.0,2.0,440.0,1
4954,1.0,1.0,1623.0,7.0,5.0,40.0,45.0,13.0,2.0,410.0,0
4955,1.0,151.0,44.0,8.0,26.0,49.0,69.0,26.0,2.0,600.0,1
4956,1.0,194.0,119.0,15.0,14.0,51.0,134.0,22.0,3.0,990.0,1
4957,1.0,17.0,424.0,7.0,20.0,51.0,59.0,6.0,3.0,696.0,1
4958,1.0,178.0,2928.0,2.0,18.0,50.0,41.0,20.0,3.0,560.0,1
4959,1.0,54.0,1577.0,14.0,5.0,39.0,66.0,22.0,2.0,360.0,0
4960,1.0,54.0,1576.0,2.0,20.0,49.0,40.0,20.0,0.0,285.0,1
4961,1.0,54.0,1838.0,8.0,24.0,49.0,72.0,20.0,2.0,366.0,1
4962,1.0,209.0,2174.0,7.0,25.0,49.0,70.0,4.0,3.0,520.0,1
4963,1.0,23.0,843.0,7.0,14.0,47.0,62.0,26.0,0.0,437.0,1
4964,1.0,54.0,1578.0,7.0,5.0,40.0,45.0,22.0,0.0,270.0,0
4965,1.0,119.0,2392.0,7.0,25.0,32.0,42.0,20.0,0.0,405.0,1
4966,1.0,178.0,3039.0,7.0,29.0,43.0,78.0,2.0,3.0,670.0,1
4967,1.0,209.0,2894.0,14.0,6.0,40.0,62.0,22.0,0.0,448.0,0
4968,1.0,37.0,1507.0,7.0,23.0,46.0,82.0,9.0,2.0,518.0,1
4969,1.0,101.0,234.0,8.0,29.0,54.0,76.0,20.0,2.0,720.0,1
4970,1.0,1.0,1256.0,7.0,23.0,44.0,65.0,34.0,3.0,510.0,1
4971,1.0,41.0,1303.0,14.0,5.0,42.0,77.0,34.0,2.0,710.0,0
4972,1.0,165.0,1356.0,8.0,29.0,45.0,79.0,34.0,2.0,600.0,1
4973,1.0,1.0,168.0,7.0,5.0,22.0,35.0,22.0,3.0,318.0,0
4974,1.0,179.0,2451.0,7.0,17.0,36.0,37.0,32.0,3.0,360.0,1
4975,1.0,174.0,992.0,2.0,19.0,49.0,39.0,30.0,2.0,280.0,1
4976,1.0,151.0,3032.0,7.0,20.0,51.0,64.0,4.0,3.0,430.0,1
4977,1.0,32.0,376.0,7.0,21.0,44.0,77.0,4.0,1.0,525.0,1
4978,1.0,1.0,1623.0,14.0,23.0,42.0,96.0,36.0,3.0,690.0,1
4979,1.0,32.0,376.0,7.0,21.0,44.0,61.0,30.0,3.0,450.0,1
4980,1.0,178.0,2599.0,7.0,14.0,52.0,68.0,13.0,3.0,630.0,1
4981,1.0,209.0,62.0,7.0,4.0,49.0,57.0,13.0,3.0,509.0,0
4982,1.0,37.0,1507.0,14.0,23.0,46.0,116.0,20.0,2.0,788.0,1
4983,1.0,128.0,183.0,2.0,9.0,38.0,27.0,20.0,2.0,279.0,1
4984,1.0,23.0,2183.0,7.0,5.0,21.0,38.0,22.0,3.0,253.0,0
4985,1.0,32.0,2723.0,1.0,5.0,40.0,12.0,0.0,0.0,220.0,0
4986,1.0,61.0,1996.0,7.0,4.0,38.0,71.0,22.0,2.0,589.0,0
4987,1.0,119.0,2393.0,7.0,24.0,36.0,66.0,4.0,3.0,540.0,1
4988,1.0,151.0,1352.0,2.0,25.0,48.0,46.0,34.0,3.0,419.8,1
4989,1.0,161.0,2918.0,2.0,5.0,42.0,35.0,22.0,2.0,270.0,0
4990,1.0,37.0,700.0,14.0,20.0,32.0,58.0,9.0,2.0,440.0,1
4991,1.0,161.0,1276.0,14.0,4.0,27.0,34.0,22.0,2.0,276.0,0
4992,1.0,41.0,1304.0,7.0,13.0,30.0,38.0,22.0,3.0,420.0,1
4993,1.0,119.0,2400.0,14.0,17.0,37.0,72.0,20.0,0.0,580.0,1
4994,1.0,190.0,2562.0,7.0,23.0,35.0,36.0,34.0,0.0,347.0,1
4995,1.0,107.0,2438.0,14.0,5.0,34.0,56.0,22.0,2.0,480.0,0
4996,1.0,151.0,392.0,14.0,17.0,49.0,125.0,22.0,3.0,1000.0,1
4997,1.0,216.0,2114.0,2.0,10.0,46.0,40.0,20.0,3.0,471.0,1
4998,1.0,101.0,957.0,7.0,5.0,34.0,34.0,22.0,3.0,300.0,0
4999,1.0,101.0,67.0,15.0,10.0,48.0,151.0,22.0,3.0,1300.0,1
5000,1.0,177.0,1655.0,7.0,12.0,47.0,71.0,22.0,2.0,730.0,1
5001,1.0,151.0,91.0,7.0,28.0,46.0,81.0,20.0,2.0,539.0,1
5002,1.0,165.0,360.0,14.0,20.0,56.0,91.0,22.0,3.0,750.0,1
5003,1.0,139.0,1857.0,14.0,17.0,38.0,84.0,22.0,3.0,530.0,1
5004,1.0,41.0,1306.0,14.0,8.0,48.0,103.0,34.0,3.0,825.0,1
5005,1.0,216.0,1565.0,14.0,17.0,49.0,83.0,24.0,3.0,692.0,1
5006,1.0,177.0,2422.0,7.0,5.0,40.0,51.0,22.0,3.0,520.0,0
5007,1.0,194.0,1316.0,7.0,12.0,46.0,69.0,20.0,0.0,547.0,1
5008,1.0,216.0,2112.0,15.0,9.0,44.0,95.0,22.0,3.0,880.0,1
5009,1.0,151.0,47.0,7.0,20.0,47.0,71.0,30.0,3.0,450.0,1
5010,1.0,209.0,1056.0,14.0,9.0,48.0,129.0,22.0,3.0,920.0,1
5011,1.0,177.0,1360.0,2.0,15.0,48.0,50.0,4.0,3.0,523.0,1
5012,1.0,32.0,2795.0,7.0,23.0,40.0,49.0,34.0,3.0,572.0,1
5013,1.0,165.0,249.0,1.0,19.0,54.0,19.0,0.0,3.0,285.0,1
5014,1.0,151.0,92.0,15.0,21.0,48.0,102.0,20.0,2.0,669.0,1
5015,1.0,117.0,717.0,7.0,14.0,52.0,46.0,22.0,2.0,370.0,1
5016,1.0,216.0,1566.0,2.0,17.0,48.0,38.0,32.0,2.0,380.0,1
5017,1.0,17.0,424.0,7.0,20.0,51.0,65.0,26.0,3.0,720.0,1
5018,1.0,216.0,706.0,7.0,5.0,38.0,41.0,13.0,2.0,351.7,0
5019,1.0,216.0,1656.0,2.0,17.0,45.0,53.0,30.0,2.0,450.0,1
5020,1.0,190.0,2562.0,7.0,5.0,32.0,48.0,22.0,3.0,370.0,0
5021,1.0,41.0,1304.0,7.0,5.0,32.0,27.0,22.0,2.0,335.0,0
5022,1.0,32.0,376.0,8.0,21.0,44.0,85.0,34.0,2.0,540.0,1
5023,1.0,216.0,1165.0,14.0,19.0,43.0,95.0,30.0,3.0,635.0,1
5024,1.0,43.0,2171.0,7.0,17.0,44.0,59.0,13.0,3.0,440.0,1
5025,1.0,151.0,2905.0,15.0,10.0,53.0,68.0,22.0,3.0,652.0,1
5026,1.0,1.0,239.0,7.0,5.0,25.0,34.0,20.0,3.0,308.0,0
5027,1.0,32.0,2439.0,8.0,15.0,41.0,60.0,34.0,3.0,550.0,1
5028,1.0,63.0,297.0,14.0,5.0,49.0,77.0,22.0,3.0,500.0,0
5029,1.0,216.0,1553.0,21.0,23.0,45.0,122.0,20.0,0.0,830.0,1
5030,1.0,216.0,1555.0,7.0,23.0,46.0,68.0,34.0,2.0,510.0,1
5031,1.0,177.0,954.0,14.0,5.0,47.0,101.0,22.0,2.0,850.0,0
5032,1.0,86.0,1066.0,14.0,25.0,33.0,62.0,6.0,3.0,580.0,1
5033,1.0,32.0,480.0,7.0,7.0,28.0,47.0,22.0,2.0,383.0,1
5034,1.0,128.0,1386.0,7.0,19.0,46.0,81.0,20.0,2.0,580.0,1
5035,1.0,119.0,2394.0,7.0,24.0,34.0,41.0,34.0,0.0,418.0,1
5036,1.0,151.0,45.0,7.0,20.0,53.0,67.0,20.0,3.0,598.0,1
5037,1.0,209.0,68.0,14.0,14.0,53.0,73.0,22.0,3.0,655.0,1
5038,1.0,86.0,2204.0,2.0,23.0,46.0,28.0,0.0,2.0,348.0,1
5039,1.0,54.0,750.0,7.0,5.0,42.0,50.0,22.0,2.0,315.0,0
5040,1.0,178.0,3039.0,7.0,15.0,43.0,43.0,0.0,2.0,420.0,1
5041,1.0,117.0,716.0,7.0,15.0,52.0,39.0,34.0,2.0,320.0,1
5042,1.0,128.0,2996.0,7.0,14.0,31.0,55.0,22.0,3.0,399.0,1
5043,1.0,194.0,741.0,7.0,5.0,31.0,32.0,22.0,2.0,320.0,0
5044,1.0,161.0,1440.0,7.0,23.0,41.0,43.0,32.0,2.0,334.0,1
5045,1.0,37.0,2785.0,8.0,20.0,45.0,69.0,0.0,3.0,578.0,1
5046,1.0,161.0,2916.0,7.0,5.0,34.0,34.0,22.0,2.0,310.0,0
5047,1.0,216.0,288.0,8.0,10.0,48.0,76.0,36.0,3.0,638.0,1
5048,1.0,128.0,1386.0,7.0,24.0,43.0,69.0,20.0,2.0,510.0,1
5049,1.0,194.0,1315.0,7.0,15.0,47.0,71.0,22.0,3.0,580.0,1
5050,1.0,43.0,1415.0,14.0,5.0,32.0,51.0,13.0,2.0,410.0,0
5051,1.0,177.0,2943.0,2.0,14.0,49.0,60.0,32.0,3.0,555.0,1
5052,1.0,219.0,290.0,15.0,22.0,47.0,99.0,0.0,2.0,767.0,1
5053,1.0,194.0,741.0,7.0,5.0,33.0,35.0,22.0,2.0,305.0,0
5054,1.0,119.0,2217.0,7.0,24.0,44.0,56.0,20.0,3.0,529.0,1
5055,1.0,216.0,1566.0,2.0,19.0,46.0,38.0,2.0,3.0,415.0,1
5056,1.0,17.0,424.0,7.0,19.0,51.0,57.0,20.0,3.0,655.0,1
5057,1.0,151.0,3031.0,8.0,15.0,48.0,69.0,6.0,3.0,550.0,1
5058,1.0,174.0,992.0,8.0,12.0,46.0,73.0,22.0,2.0,450.0,1
5059,1.0,216.0,1165.0,14.0,4.0,42.0,62.0,22.0,2.0,520.0,0
5060,1.0,119.0,2388.0,7.0,17.0,34.0,64.0,10.0,2.0,558.0,1
5061,1.0,209.0,68.0,7.0,8.0,52.0,44.0,22.0,3.0,528.0,1
5062,1.0,179.0,2452.0,7.0,5.0,37.0,37.0,13.0,2.0,360.0,0
5063,1.0,216.0,1565.0,15.0,7.0,49.0,119.0,22.0,3.0,980.0,1
5064,1.0,151.0,1813.0,15.0,5.0,44.0,109.0,22.0,3.0,699.0,0
5065,1.0,174.0,992.0,7.0,12.0,46.0,73.0,22.0,2.0,448.0,1
5066,1.0,43.0,538.0,7.0,5.0,42.0,66.0,22.0,3.0,496.0,0
5067,1.0,86.0,1067.0,7.0,5.0,34.0,36.0,34.0,2.0,380.0,0
5068,10.0,90.0,1756.0,14.0,13.0,39.0,75.0,14.0,2.0,630.0,1
5069,10.0,34.0,637.0,7.0,4.0,22.0,28.0,22.0,2.0,385.0,0
5070,10.0,218.0,488.0,7.0,5.0,39.0,71.0,10.0,2.0,550.0,0
5071,10.0,157.0,2790.0,14.0,3.0,27.0,66.0,22.0,2.0,790.0,0
5072,10.0,90.0,111.0,1.0,10.0,53.0,22.0,20.0,3.0,380.0,1
5073,10.0,149.0,3100.0,14.0,17.0,40.0,90.0,6.0,3.0,1005.0,1
5074,10.0,89.0,1865.0,15.0,23.0,43.0,102.0,26.0,0.0,868.0,1
5075,10.0,149.0,2677.0,7.0,4.0,14.0,30.0,0.0,2.0,470.0,0
5076,10.0,3.0,2866.0,15.0,15.0,42.0,109.0,2.0,3.0,1500.0,1
5077,10.0,21.0,1793.0,14.0,4.0,18.0,35.0,13.0,2.0,530.0,0
5078,10.0,152.0,2794.0,14.0,13.0,42.0,65.0,22.0,3.0,836.0,1
5079,10.0,162.0,2811.0,2.0,8.0,44.0,68.0,0.0,0.0,900.0,1
5080,10.0,218.0,2442.0,14.0,5.0,37.0,54.0,26.0,3.0,528.0,0
5081,10.0,34.0,2075.0,7.0,5.0,24.0,32.0,13.0,2.0,411.0,0
5082,10.0,13.0,2181.0,7.0,3.0,18.0,25.0,22.0,0.0,620.0,0
5083,10.0,157.0,2790.0,7.0,5.0,29.0,41.0,22.0,3.0,626.0,0
5084,10.0,183.0,212.0,7.0,5.0,34.0,30.0,20.0,0.0,360.0,0
5085,10.0,142.0,2579.0,7.0,5.0,53.0,69.0,22.0,3.0,678.0,0
5086,10.0,218.0,488.0,7.0,5.0,37.0,38.0,22.0,2.0,430.0,0
5087,10.0,160.0,2102.0,7.0,5.0,24.0,34.0,22.0,0.0,530.0,0
5088,10.0,89.0,776.0,2.0,5.0,34.0,25.0,4.0,2.0,385.0,0
