District,Garden,Layout,Floor,Year,Size,Direction,Renovation,Price,Elevator
万柳,光大花园,3室1厅,17,2000,142.0,东北,精装,1350.0,1
万柳,阳春光华家园,3室1厅,16,2000,131.0,西北,简装,1500.0,1
西三旗,新康园,3室2厅,24,2002,173.0,南北,精装,760.0,1
西三旗,富力桃园A区,2室1厅,20,2008,89.0,南西,精装,546.0,1
五棵松,西四环中路41号院,2室1厅,6,1998,67.0,南北,其他,478.0,0
苏州桥,紫金庄园,2室1厅,22,1998,89.0,西,精装,735.0,1
新街口,志强南园,3室1厅,6,1982,75.0,东南北,精装,678.0,3
紫竹桥,半壁街南路1号院,1室1厅,6,1988,40.0,南,精装,435.0,0
西二旗,领秀硅谷,4室2厅,10,2003,162.0,南北,其他,1200.0,1
定慧寺,八里庄北里,2室2厅,16,1998,76.0,西南,精装,615.0,1
西三旗,富力桃园A区,2室1厅,20,2008,89.0,南西,精装,546.0,1
五棵松,西四环中路41号院,2室1厅,6,1998,67.0,南北,其他,478.0,0
中关村,东南小区,3室1厅,6,1985,80.0,南北,简装,940.0,0
牡丹园,北土城西路167号院,2室1厅,6,1986,64.0,南北,简装,530.0,0
学院路,城华园,1室1厅,27,2002,63.0,东,精装,421.0,1
二里庄,二里庄小区,4室2厅,18,1995,129.0,南北,简装,1020.0,1
五道口,成府路20号院,2室1厅,6,1995,58.0,东西,精装,518.0,0
知春路,太月园,3室2厅,18,1999,204.0,东南,简装,1500.0,1
皂君庙,中关村南大街甲8号,2室2厅,6,1998,105.0,南北,简装,1200.0,0
皂君庙,冶金大院,3室1厅,5,1986,56.0,南北,简装,489.0,0
马连洼,西山华府,4室2厅,8,2008,221.0,南北,精装,2100.0,1
海淀北部新区,北辰香麓,4室2厅,6,2009,217.0,南北,精装,1100.0,0
世纪城,晴波园,5室1厅,13,2004,224.0,南北,精装,2600.0,1
六里桥,吴家村路10号院,2室1厅,24,1997,68.0,东,其他,440.0,1
田村,兰德华庭,3室1厅,13,2005,130.0,南北,精装,960.0,1
万柳,康桥水郡,2室1厅,16,2003,127.0,南北,精装,1800.0,1
新街口,新外大街31号院,3室1厅,9,1999,96.0,东南北,精装,960.0,1
田村,雅世合金公寓,2室1厅,9,2011,72.0,西北,精装,645.0,1
清河,莱圳家园,2室1厅,13,2006,95.0,东西,简装,700.0,1
五棵松,金沟河3号院,3室1厅,6,1988,86.0,南北,简装,580.0,0
二里庄,志新西路七号院,2室1厅,6,1999,86.0,南北,其他,700.0,0
牡丹园,龙翔路小区,3室1厅,16,1994,62.0,西北,简装,520.0,1
军博,电信小区,1室1厅,6,1987,43.0,南,简装,340.0,0
军博,玉渊潭南路9号院,2室2厅,9,2000,107.0,南北,精装,1480.0,0
苏州桥,紫金庄园,2室1厅,22,1998,89.0,西,精装,735.0,1
清河,水木天成,1室1厅,20,2005,67.0,西北,简装,460.0,1
马甸,月季园,2室1厅,21,1997,57.0,南北,简装,500.0,1
海淀北部新区,保利西山林语,2室1厅,8,2010,96.0,南,简装,580.0,1
世纪城,怡丽南园,2室2厅,6,2002,114.0,南北,简装,1200.0,1
皂君庙,皂君西里,2室1厅,6,1983,57.0,南北,毛坯,555.0,0
二里庄,二里庄小区,3室1厅,6,1992,96.0,南北,简装,870.0,0
定慧寺,八宝庄,2室1厅,16,1990,67.0,西北,简装,460.0,1
圆明园,海淀路小区,2室1厅,6,1981,60.0,南北,精装,550.0,0
苏州桥,稻香园甲,2室1厅,6,1989,55.0,南,精装,540.0,0
清河,强佑清河新城,1室1厅,27,2009,57.0,西,其他,415.0,1
上地,当代城市家园,1室0厅,12,2002,53.0,北,简装,418.0,1
清河,清缘里中区,2室1厅,9,1999,69.0,东西,简装,448.0,1
马连洼,百旺家苑,1室1厅,9,2003,60.0,南,精装,520.0,1
圆明园,芙蓉里,1室1厅,15,1988,43.0,东,精装,345.0,1
安宁庄,清上园,2室1厅,19,2003,71.0,西,精装,470.0,1
学院路,静淑苑,2室1厅,7,1997,68.0,南北,简装,655.0,0
马连洼,天秀花园澄秀园,3室2厅,6,2007,123.0,东南西北,精装,895.0,0
六里桥,华尔街观典,3室1厅,26,2007,136.0,南北,其他,1100.0,1
西直门,铁道部宿舍,3室1厅,13,1998,108.0,东南,简装,1100.0,1
西二旗,智学苑,3室2厅,24,2001,116.0,南,其他,650.0,1
紫竹桥,中海雅园,3室2厅,11,1999,178.0,西南,精装,1650.0,1
学院路,清林苑,3室2厅,7,2001,128.0,南北,精装,1350.0,1
牡丹园,龙翔路小区,2室1厅,6,1991,61.0,南北,简装,480.0,0
马甸,月季园,2室1厅,21,1997,57.0,南北,简装,500.0,1
清河,永泰西里,2室1厅,6,1998,63.0,南北,精装,465.0,0
马甸,马甸西路,3室0厅,6,1982,66.0,南北,精装,565.0,0
世纪城,金夕园,2室1厅,17,2003,92.0,东东南,精装,810.0,1
学院路,林大北路6号院,1室1厅,6,1995,52.0,东,简装,436.0,3
田村,乐府江南,2室1厅,9,2005,97.0,东,精装,870.0,1
苏州桥,稻香园西里,3室1厅,14,1990,80.0,南北,精装,800.0,1
知春路,汉荣家园,3室1厅,25,2000,107.0,东北,精装,932.0,1
海淀北部新区,温泉路45号院,2室1厅,6,1995,61.0,南北,简装,380.0,0
学院路,静淑苑,2室1厅,7,1997,68.0,南北,简装,655.0,0
安宁庄,清上园,2室1厅,19,2003,71.0,西,精装,470.0,1
马甸,月季园,2室1厅,20,1997,55.0,西南,简装,450.0,1
皂君庙,农科院,2室1厅,6,1992,61.0,南北,简装,675.0,0
双榆树,知春东里,2室1厅,6,1988,57.0,南北,其他,620.0,0
甘家口,机械研究院东区,2室1厅,6,1982,50.0,南,毛坯,480.0,0
紫竹桥,紫竹院南路14号院,1室1厅,6,1986,45.0,东,精装,370.0,3
紫竹桥,紫竹花园,2室1厅,24,2000,112.0,东北,精装,880.0,1
田村,乐府江南,3室2厅,9,2005,139.0,南北,精装,1300.0,1
西三旗,育新花园,2室1厅,6,1996,69.0,南北,简装,557.6,0
牡丹园,华盛家园,2室1厅,24,2001,103.0,东北,精装,820.0,1
海淀北部新区,航天城小区,2室2厅,6,2003,119.0,南北,简装,896.0,0
清河,永泰西里,2室1厅,6,1998,57.0,南北,简装,420.0,0
马甸,马甸西路,3室0厅,6,1982,66.0,南北,精装,565.0,0
公主坟,翠微路甲9号院,2室1厅,6,1987,60.0,东西,精装,495.0,0
安宁庄,清上园,2室1厅,19,2003,74.0,西北,精装,480.0,1
二里庄,科技大学,2室1厅,6,1984,61.0,南北,简装,535.0,0
学院路,清林苑,3室2厅,7,2001,157.0,南北,精装,1400.0,1
清河,观景园,3室1厅,6,2008,161.0,南北,精装,1130.0,1
新街口,城建小区,2室1厅,6,1986,63.0,南北,精装,539.0,0
西三旗,枫丹丽舍,3室2厅,5,2003,149.0,南北,简装,998.0,0
公主坟,翠微中里,1室1厅,6,1993,41.0,南,毛坯,460.0,0
五道口,水清木华园,2室1厅,18,2000,121.0,南,简装,1150.0,1
皂君庙,皂君庙甲2号院,3室1厅,6,1990,77.0,东西,简装,640.0,0
世纪城,远大园二区,2室2厅,17,2001,103.0,西南,精装,900.0,1
中关村,软件园小区,2室1厅,6,1995,62.0,南北,简装,730.0,0
五棵松,金沟河3号院,4室1厅,6,1988,79.0,南北,简装,580.0,0
西直门,天兆家园,2室2厅,22,2003,118.0,南,精装,1300.0,1
双榆树,知春里,3室1厅,18,1989,72.0,南,简装,740.0,1
万柳,新起点嘉园,3室2厅,19,2002,162.0,东南,简装,1700.0,1
皂君庙,皂君庙甲16号院,2室1厅,16,1999,91.0,西南,精装,760.0,1
白石桥,国家气象局,2室1厅,6,1983,69.0,南北,简装,788.0,0
清河,金隅美和园,2室1厅,9,2008,64.0,南,简装,455.0,1
西三旗,建材城东二里,3室1厅,6,1998,82.0,南北,简装,460.0,0
知春路,太阳园,4室2厅,30,2001,171.0,东南,其他,2050.0,1
清河,莱圳家园,3室2厅,9,2006,145.0,南,精装,1080.0,1
公主坟,翠微路26号院,3室1厅,6,1989,75.0,东西,简装,635.0,0
军博,北蜂窝30号院,2室1厅,5,1974,73.0,南北,简装,540.0,0
牡丹园,邮科社区,2室1厅,5,1970,50.0,南,精装,451.0,0
知春路,蓟门东里,2室1厅,15,1986,55.0,南,简装,470.0,1
牡丹园,邮科社区,1室1厅,18,1988,43.0,南,精装,390.0,1
西山,西山美墅馆K区,4室2厅,4,2004,210.0,南北,精装,1800.0,3
安宁庄,清上园,2室1厅,19,2003,74.0,西北,精装,480.0,1
双榆树,知春里,2室1厅,6,1985,61.0,东西,其他,565.0,0
世纪城,远大园五区,3室2厅,16,2001,151.0,东南,简装,1580.0,1
新街口,德胜门西大街甲5号,3室1厅,6,1983,71.0,南北,精装,620.0,0
西二旗,智学苑,3室2厅,24,2002,128.0,西南,精装,640.0,1
西直门,交大东路48号院,3室1厅,6,1984,65.0,南北,毛坯,570.0,0
四季青,水云居,2室2厅,14,2011,93.0,东南,精装,830.0,1
皂君庙,中关村南大街甲8号,2室2厅,6,1998,105.0,南北,简装,1200.0,0
双榆树,知春里,1室1厅,18,1988,51.0,南,精装,478.0,1
西三旗,轮胎厂宿舍,2室1厅,6,1998,54.0,南西北,精装,370.0,0
定慧寺,定慧福里,1室1厅,18,2010,65.0,西,精装,438.0,1
西三旗,富力桃园C区,2室1厅,18,2008,89.0,南北,精装,549.0,1
万柳,阳春光华家园,2室1厅,16,2000,87.0,西南,简装,1160.0,1
公主坟,翠微路2号院,2室1厅,5,1980,48.0,南,简装,440.0,0
四季青,五棵松26号院,2室1厅,6,1998,82.0,南北,精装,675.0,0
中关村,黄庄小区,3室1厅,5,1980,70.0,南北,简装,920.0,0
马连洼,圆明园花园别墅,4室2厅,6,2000,140.0,南北,精装,910.0,0
学院路,林大北路9号院,2室1厅,6,1988,60.0,南,简装,485.0,0
皂君庙,中关村南大街甲8号,3室2厅,7,1998,126.0,南西北,简装,1330.0,0
双榆树,青云北区,2室1厅,6,1984,59.0,南北,简装,600.0,0
西直门,天兆家园,2室2厅,22,2003,118.0,南,精装,1300.0,1
小西天,今典花园,1室1厅,26,1999,59.0,东,简装,490.0,1
西直门,长河湾,1室1厅,16,2005,69.0,北,其他,600.0,1
西三旗,育新花园,3室2厅,22,1995,102.0,西南北,精装,719.0,1
紫竹桥,北洼西里,2室2厅,18,1996,76.0,东西北,精装,625.0,1
中关村,软件园小区,3室1厅,6,1993,80.0,南北,精装,940.0,0
二里庄,太极小区,2室1厅,6,1987,59.0,南北,毛坯,475.0,0
双榆树,知春里,2室1厅,6,1985,61.0,东西,其他,565.0,0
世纪城,远大园五区,3室2厅,16,2001,151.0,东南,简装,1580.0,1
甘家口,新苑街15号院,3室2厅,6,1985,108.0,南北,精装,1100.0,0
五道口,华清嘉园,2室2厅,18,2000,74.0,西南,精装,850.0,1
四季青,郦城二区,3室2厅,12,2002,136.0,南北,精装,1390.0,1
公主坟,普惠南里,3室1厅,20,1989,80.0,东南,简装,760.0,1
海淀北部新区,冠城大通百旺府,3室2厅,6,2009,123.0,南北,精装,900.0,0
田村,雅世合金公寓,2室1厅,9,2011,71.0,东,精装,647.0,1
万寿路,万寿路西街12号院,3室1厅,6,1985,71.0,南北,精装,718.0,0
西山,京泉馨苑,3室2厅,5,2005,154.0,南北,简装,780.0,0
四季青,望塔园,2室1厅,17,2000,76.0,东南,精装,699.0,1
海淀北部新区,冠城大通百旺府,3室2厅,7,2009,145.0,南北,精装,1000.0,1
清河,莱圳家园,1室1厅,13,2006,68.0,东,简装,485.0,1
公主坟,普惠南里,2室1厅,20,1987,68.0,西南,简装,670.0,1
马连洼,天秀花园安和园,2室1厅,6,2000,77.0,东西,精装,600.0,0
海淀北部新区,保利西山林语,1室1厅,8,2011,43.0,西南,精装,340.0,1
紫竹桥,美林花园,3室2厅,25,2000,188.0,东北,精装,1580.0,1
五棵松,今日家园,3室2厅,18,2000,106.0,南,其他,694.0,1
学院路,逸成东苑,2室1厅,22,2003,75.0,东南,精装,600.0,1
五道口,圆明园东里,2室2厅,6,1995,71.0,南北,精装,635.0,0
紫竹桥,水岸名居,2室2厅,10,2006,131.0,西南北,精装,1120.0,1
中关村,黄庄小区,3室1厅,6,1984,69.0,南北,其他,850.0,0
新街口,五月华庭,1室0厅,12,2003,37.0,东,精装,310.0,1
紫竹桥,北洼西里,1室1厅,18,1990,58.0,南,简装,425.0,1
田村,景宜里,2室1厅,9,2004,97.0,南,精装,698.0,1
清河,永泰东里,2室1厅,6,1996,64.0,南北,简装,460.0,0
定慧寺,阜成路95号院,3室1厅,6,1998,107.0,南北,精装,838.0,0
玉泉路,北太平路甲18号,4室1厅,6,2006,102.0,南北,简装,925.0,0
万柳,汇新家园,2室1厅,16,2004,98.0,南西北,精装,930.0,1
西三旗,枫丹丽舍,3室1厅,5,2001,130.0,南北,简装,910.0,0
西二旗,智学苑,4室2厅,24,2001,161.0,东南,其他,780.0,1
四季青,美丽园,4室2厅,6,2001,188.0,南北,精装,1850.0,1
上地,怡美家园,4室2厅,9,2001,146.0,南北,简装,850.0,1
六里桥,橙色年代,2室1厅,24,2004,95.0,东,其他,645.0,1
公主坟,普惠南里,2室1厅,18,1994,70.0,南,精装,630.0,1
圆明园,海淀路小区,2室1厅,6,1990,50.0,南,简装,420.0,0
新街口,红联南村,1室1厅,6,1983,37.0,南,其他,330.0,0
西直门,远洋风景,3室1厅,14,2002,137.0,南北,简装,1430.0,1
马连洼,天秀花园澄秀园,2室2厅,6,2007,91.0,南北,简装,690.0,0
牡丹园,小关街,2室1厅,6,1985,54.0,东西,其他,440.0,0
新街口,索家坟,2室1厅,6,1985,52.0,南北,精装,445.0,0
西三旗,华鸿家园,2室2厅,6,2008,97.0,南北,其他,570.0,1
皂君庙,大钟寺甲133号院,3室1厅,6,1985,68.0,南西北,毛坯,610.0,0
军博,复兴路乙4号院,4室1厅,6,2008,139.0,南北,简装,1700.0,1
海淀北部新区,保利西山林语,3室1厅,8,2011,89.0,南北,精装,570.0,1
双榆树,青云北区,2室1厅,5,1979,51.0,南北,其他,550.0,0
甘家口,建设部大院,4室1厅,24,2000,144.0,东北,其他,1520.0,1
紫竹桥,北洼西里,2室1厅,6,1980,54.0,东北,其他,475.0,3
学院路,城华园,1室0厅,27,2002,50.0,南,精装,396.0,1
清河,橡树湾,2室2厅,20,2011,99.0,东南,精装,840.0,1
西直门,明光村小区,1室1厅,18,1994,42.0,南,简装,370.0,1
五道口,东升园,2室1厅,6,1996,83.0,南北,精装,790.0,0
皂君庙,皂君庙乙2号院,2室1厅,6,1988,58.0,西北,毛坯,450.0,0
新街口,红联村,2室1厅,6,1987,54.0,南北,简装,460.0,0
公主坟,翠微南里,2室1厅,6,1990,58.0,南北,精装,530.0,0
公主坟,翠微路4号,2室1厅,5,1986,56.0,东西,精装,485.0,0
西北旺,景和园,2室1厅,6,2011,77.0,南北,精装,605.0,1
清河,永泰园,2室1厅,16,2003,100.0,东,简装,600.0,1
学院路,清华东路27号院,1室1厅,6,1990,53.0,南北,简装,420.0,0
皂君庙,皂君庙14号院,2室1厅,6,1997,79.0,南西北,精装,800.0,0
马连洼,天秀花园古月园,2室2厅,6,2003,137.0,南北,精装,1249.0,1
田村,乐府江南,2室2厅,9,2005,106.0,南北,精装,978.0,1
牡丹园,中鑫嘉园,2室1厅,23,2001,96.0,东北,精装,806.0,1
甘家口,甘家口小区,1室1厅,9,1996,51.0,西南,简装,389.0,1
上地,上地东里,3室1厅,6,1997,73.0,南北,精装,920.0,0
紫竹桥,车道沟10号院,2室1厅,5,1986,52.0,南北,简装,568.0,0
六里桥,橙色年代,2室1厅,24,2004,89.0,东北,其他,595.0,1
圆明园,芙蓉里,4室1厅,6,1994,94.0,南北,精装,766.0,0
西北旺,百旺新城,2室1厅,6,2004,85.0,南北,精装,599.0,0
苏州桥,紫金庄园,2室1厅,22,1998,67.0,南,精装,550.0,1
清河,芳清园,3室2厅,6,2007,132.0,南北,精装,998.0,0
四季青,京投银泰琨御府,4室2厅,6,2015,246.0,南北,精装,3200.0,1
万柳,光大花园,3室2厅,17,2000,113.0,东南,简装,1568.0,1
海淀北部新区,保利西山林语,2室1厅,8,2011,89.0,东南,简装,520.0,1
公主坟,翠微路甲9号院,1室1厅,6,1988,44.0,东,精装,430.0,3
甘家口,中海馥园,2室1厅,22,2003,121.0,南,精装,1300.0,1
五道口,西郊宾馆,3室1厅,6,1985,58.0,南北,精装,520.0,0
五棵松,五一教工楼,3室1厅,6,1976,53.0,南北,精装,580.0,0
苏州桥,海淀南路,3室1厅,16,1984,74.0,东北,简装,680.0,1
皂君庙,学院派,2室1厅,21,2009,97.0,东北,精装,800.0,1
西三旗,建材城东二里,2室1厅,22,2000,64.0,东南,精装,375.0,1
紫竹桥,三虎桥南路12号院,2室1厅,5,1980,59.0,东西,精装,450.0,0
四季青,绿波漫板,2室1厅,14,2004,116.0,南,简装,1160.0,1
马甸,北三环中路43号院,1室1厅,14,1987,46.0,南北,简装,380.0,1
西直门,远洋风景,2室1厅,13,2002,88.0,东西,其他,900.0,1
清河,永泰庄6号院,2室1厅,6,1991,54.0,东西,精装,385.0,0
清河,毛纺厂南小区,2室1厅,5,1975,47.0,南北,其他,310.0,0
安宁庄,安宁里南区,2室1厅,7,2000,66.0,南北,精装,465.0,0
清河,宝盛里,1室1厅,6,1998,55.0,南,简装,370.0,0
清河,莱圳家园,2室1厅,19,2007,97.0,南北,精装,660.0,1
马甸,月季园,2室1厅,21,1997,57.0,南,精装,500.0,1
紫竹桥,世纪新景,3室2厅,16,2003,178.0,南北,简装,1650.0,1
知春路,蓟门北里,3室1厅,6,1986,77.0,东南北,精装,660.0,3
五棵松,紫金长安,2室2厅,16,2008,118.0,南北,精装,1420.0,1
皂君庙,双榆树南里二区,3室1厅,18,1995,80.0,东南西北,简装,730.0,1
知春路,蓟门北里,2室1厅,6,1985,57.0,南北,精装,470.0,0
马连洼,菊园,3室1厅,6,1995,80.0,南北,简装,530.0,0
紫竹桥,财智公馆,1室1厅,16,2004,48.0,东,精装,364.0,1
学院路,清华东路27号院,2室1厅,7,1990,63.0,南北,简装,490.0,0
五棵松,今日家园,2室1厅,18,2000,100.0,西,精装,598.0,1
西三旗,知本时代,1室0厅,15,2004,42.0,北,精装,310.0,1
四季青,农林科学院宿舍,2室1厅,4,1980,56.0,南北,简装,510.0,0
安宁庄,安宁里南区,2室1厅,7,2000,66.0,南北,毛坯,440.0,0
苏州桥,小南庄社区,2室1厅,6,1990,61.0,南北,精装,615.0,0
甘家口,中海馥园,2室1厅,22,2003,102.0,西北,简装,1030.0,1
清河,永泰东里,1室1厅,6,1996,46.0,南,其他,310.0,0
新街口,红联南村,2室1厅,6,1984,57.0,南北,精装,448.0,0
五棵松,嘉德公寓,2室1厅,15,1999,112.0,西南,简装,665.0,1
四季青,郦城三区,2室1厅,12,2005,98.0,南北,精装,1050.0,1
马连洼,百旺家苑,3室2厅,5,2003,164.0,南北,简装,1130.0,0
牡丹园,塔院小区,3室1厅,18,1988,87.0,东南北,简装,790.0,1
西三旗,富力桃园C区,2室2厅,18,2008,89.0,南,精装,556.0,1
五棵松,今日家园,5室3厅,18,2000,349.0,西南,简装,1600.0,1
牡丹园,牡丹园东里,2室1厅,16,1994,66.0,南西北,简装,580.0,1
世纪城,翠叠园,4室2厅,13,2004,222.0,东南北,精装,2400.0,1
清河,莱圳家园,2室2厅,16,2012,93.0,南北,精装,670.0,1
马甸,电信宿舍,2室1厅,6,1981,51.0,南北,精装,450.0,0
西三旗,育新花园,2室1厅,22,1996,63.0,西南,精装,496.0,1
苏州桥,小南庄怡秀园,3室1厅,18,1999,148.0,南西,简装,1180.0,1
公主坟,静源居,2室1厅,23,2002,81.0,东,精装,760.0,1
世纪城,远大园一区,4室2厅,11,2001,212.0,东南北,精装,1880.0,1
六里桥,澐澐国际,2室1厅,26,2008,129.0,东,精装,800.0,1
马连洼,圆明园西路2号院,2室1厅,5,1990,59.0,南北,简装,420.0,0
马连洼,菊园,3室1厅,6,1996,85.0,南北,简装,596.0,0
五棵松,五一教工楼,3室1厅,6,1976,53.0,南北,精装,580.0,0
学院路,逸成东苑,2室1厅,17,2003,75.0,西南,精装,640.0,1
五道口,王庄路27号院,2室1厅,6,1989,61.0,南北,简装,464.0,0
马连洼,博雅西园,3室2厅,7,2003,156.0,南北,简装,1310.0,0
五道口,展春园,2室0厅,6,1985,44.0,南,精装,396.0,0
牡丹园,花园北路乙28号院,2室1厅,6,1987,55.0,南北,简装,490.0,0
西三旗,悦秀园,3室1厅,6,2000,100.0,东南西,精装,555.0,3
知春路,蓟门南里,2室1厅,6,1983,61.0,南北,精装,495.0,0
西直门,明光村小区,2室1厅,12,1981,59.0,南北,简装,500.0,1
西二旗,智学苑,3室1厅,6,2000,85.0,东南,简装,490.0,3
皂君庙,中关村南大街甲8号,3室2厅,7,1998,126.0,南北,精装,1265.0,0
马连洼,竹园,2室1厅,6,1995,65.0,东北,精装,450.0,3
马连洼,竹园,3室1厅,6,1994,78.0,东西,简装,530.0,0
牡丹园,塔院小区,3室1厅,6,1989,79.0,南北,简装,700.0,0
西山,御墅临枫锦园一区,2室2厅,6,2006,115.0,南北,精装,1020.0,1
新街口,文慧园10号院,2室1厅,6,1980,64.0,南北,简装,535.0,0
西北旺,百旺茉莉园,3室2厅,5,2005,142.0,南北,精装,1200.0,3
清河,宝盛里,3室2厅,6,2001,110.0,南北,简装,660.0,0
五棵松,永定路西里,2室1厅,12,1998,72.0,南北,简装,715.0,1
万寿路,万寿路西街9号,2室1厅,7,1999,102.0,南北,其他,1036.0,1
海淀北部新区,冠城大通百旺府,2室1厅,11,2009,93.0,南北,简装,555.0,1
西三旗,育新花园,2室1厅,22,1996,63.0,西南,简装,499.0,1
白石桥,大慧寺12号院,3室1厅,12,1986,75.0,南北,精装,768.0,1
牡丹园,都景苑,2室1厅,24,2001,106.0,西北,简装,760.0,1
清河,宝盛里,2室1厅,6,2000,73.0,南北,简装,490.0,0
小西天,红联北村,2室1厅,16,1993,73.0,南,其他,530.0,1
世纪城,垂虹园,2室2厅,18,2004,122.0,东南,精装,1320.0,1
军博,北蜂窝路5号院,2室1厅,17,2009,79.0,东南南,精装,880.0,1
万柳,阳春光华家园,3室1厅,16,2000,127.0,西北,精装,1500.0,1
清河,观林园,2室1厅,6,2011,98.0,南北,精装,760.0,1
清河,清缘东里,3室1厅,19,2004,104.0,东南,简装,700.0,1
清河,清景园,2室1厅,22,2006,99.0,南,精装,619.0,1
四季青,颐慧佳园,2室1厅,9,2005,82.0,东,精装,780.0,1
五棵松,新兴年代,2室1厅,18,2008,98.0,南北,精装,823.0,1
马连洼,天秀花园安和园,2室2厅,6,2000,84.0,南北,简装,666.0,0
清河,橡树湾,2室1厅,17,2014,90.0,东,精装,830.0,1
世纪城,观山园,4室2厅,11,2004,211.0,南北,精装,2400.0,1
田村,半壁店61号院,2室1厅,5,1998,69.0,东西,简装,474.0,0
军博,北蜂窝103号院,1室1厅,6,1981,40.0,南,毛坯,320.0,0
田村,丹青府,2室2厅,12,2009,88.0,南北,精装,730.0,1
牡丹园,华盛家园,2室1厅,24,2001,103.0,东北,简装,790.0,1
