,Region,District,Garden,Layout,Floor,Year,Size,Direction,Renovation,Price,Elevator
8224,丰台,看丹桥,丰台南路108号院,2室1厅,6,1991,54.0,南北,简装,273.0,无电梯
8225,丰台,太平桥,太平桥东里,3室1厅,24,1989,86.0,西南北,精装,570.0,有电梯
8226,丰台,科技园区,北京方向,3室1厅,18,2015,119.0,东南南北,精装,748.0,有电梯
8227,丰台,北京南站,开阳里三区,2室1厅,6,1990,56.0,南北,简装,365.0,无电梯
8228,丰台,草桥,风景club,1室2厅,15,2007,82.0,东北,精装,560.0,有电梯
8229,丰台,西罗园,西罗园南里,2室1厅,6,1993,60.0,东南北,精装,335.0,无电梯
8230,丰台,六里桥,京铁家园,2室2厅,22,2002,95.0,南,精装,520.0,有电梯
8231,丰台,马家堡,左右坊,2室1厅,16,2011,90.0,南北,毛坯,515.0,有电梯
8232,丰台,青塔,蔚园,2室1厅,6,1993,58.0,南北,精装,318.0,无电梯
8233,丰台,太平桥,首科花园,3室1厅,14,2006,112.0,东西北,精装,780.0,有电梯
8234,丰台,科技园区,天龙华鹤,2室1厅,29,2008,104.0,南,简装,460.0,有电梯
8235,丰台,五里店,程庄路68号院,3室1厅,6,1990,68.0,南北,简装,320.0,无电梯
8236,丰台,大红门,鑫宝苑,3室1厅,14,2002,131.0,南北,简装,749.0,有电梯
8237,丰台,马家堡,南华小区,3室1厅,6,1996,91.0,东北,简装,460.0,无电梯
8238,丰台,木樨园,双城公寓,2室1厅,27,1999,127.0,西北,简装,598.0,有电梯
8239,丰台,刘家窑,嘉业大厦,4室1厅,25,2001,178.0,西北,简装,670.0,有电梯
8240,丰台,马家堡,丽水园,1室0厅,10,2005,55.0,南,精装,358.0,有电梯
8241,丰台,科技园区,中海苏黎世家,3室2厅,11,2012,134.0,南北,精装,960.0,有电梯
8242,丰台,科技园区,怡海花园富润园,6室2厅,30,2002,294.0,东南西北,精装,1400.0,有电梯
8243,丰台,洋桥,洋桥71号院,3室1厅,18,1996,92.0,西北,简装,425.0,有电梯
8244,丰台,大红门,上海建筑,2室1厅,15,2010,81.0,东北,精装,540.0,有电梯
8245,丰台,岳各庄,大成时代中心,1室1厅,27,2010,84.0,东,精装,400.0,有电梯
8246,丰台,菜户营,菜户营甲86号院,2室1厅,6,1993,54.0,南北,精装,360.0,无电梯
8247,丰台,科技园区,富丰园小区,1室1厅,6,1994,46.0,东,简装,242.0,无电梯
8248,丰台,草桥,草桥欣园三区,2室1厅,12,1999,75.0,南北,简装,500.0,有电梯
8249,丰台,太平桥,太平桥小区,2室1厅,24,1980,74.0,西南,简装,481.0,有电梯
8250,丰台,青塔,华富丽苑,1室1厅,30,2007,75.0,东南,精装,397.0,有电梯
8251,丰台,广安门,莲花池南里,3室1厅,16,1992,78.0,南,简装,505.0,有电梯
8252,丰台,看丹桥,丰台南路108号院,2室1厅,6,1991,54.0,南北,简装,273.0,无电梯
8253,丰台,蒲黄榆,刘家窑东里,3室1厅,18,1990,81.0,东北,简装,435.0,有电梯
8254,丰台,岳各庄,西府景园,3室1厅,23,2004,119.0,南北,精装,580.0,有电梯
8255,丰台,西罗园,西罗园一区,2室2厅,6,1990,78.0,南,简装,416.0,无电梯
8256,丰台,岳各庄,大井中里,2室1厅,6,1990,63.0,南北,精装,330.0,无电梯
8257,丰台,刘家窑,筑梦园,2室2厅,23,2004,113.0,南北,精装,717.0,有电梯
8258,丰台,蒲黄榆,刘家窑东里,2室1厅,16,1990,61.0,西北,精装,342.0,有电梯
8259,丰台,马家堡,嘉园二里,3室1厅,18,1998,81.0,东北,简装,440.0,有电梯
8260,丰台,赵公口,彩虹城四区,1室1厅,22,2005,55.0,北,简装,335.0,有电梯
8261,丰台,七里庄,北大街北里,2室1厅,6,1992,58.0,南北,简装,328.0,无电梯
8262,丰台,方庄,芳群园二区,3室1厅,25,1990,92.0,东南北,其他,593.0,有电梯
8263,丰台,西红门,西宏苑,2室1厅,11,2003,95.0,南北,简装,390.0,有电梯
8264,丰台,北京南站,开阳里六区,3室1厅,18,2002,120.0,东北,精装,660.0,有电梯
8265,丰台,六里桥,莲怡园二区,2室1厅,13,2005,101.0,南北,简装,560.0,有电梯
8266,丰台,角门,阳光花园,1室1厅,12,2010,69.0,南,简装,500.0,有电梯
8267,丰台,马家堡,西马金润一区,2室1厅,7,1999,76.0,南北,简装,430.0,无电梯
8268,丰台,大红门,建欣苑三里,1室1厅,12,2003,87.0,南,简装,415.0,有电梯
8269,丰台,大红门,鑫宝苑,3室1厅,6,2006,108.0,南北,精装,615.0,无电梯
8270,丰台,马家堡,左右坊,2室1厅,16,2009,62.0,东,精装,380.0,有电梯
8271,丰台,六里桥,莲馨嘉园,2室1厅,21,2002,92.0,西北,其他,550.0,有电梯
8272,丰台,玉泉营,三环新城6号院,2室2厅,22,2005,107.0,南,简装,610.0,有电梯
8273,丰台,赵公口,彩虹城四区,2室1厅,16,2005,97.0,南西北,其他,590.0,有电梯
8274,丰台,六里桥,京铁家园,2室1厅,22,2002,108.0,西南,精装,545.0,有电梯
8275,丰台,北京南站,开阳里三区,3室2厅,24,2001,115.0,南北,简装,790.0,有电梯
8276,丰台,青塔,蔚园,3室1厅,20,1997,85.0,南西北,简装,375.0,有电梯
8277,丰台,六里桥,莲馨嘉园,1室1厅,21,2002,48.0,北,精装,330.0,有电梯
8278,丰台,岳各庄,丰体时代花园,3室1厅,28,2005,123.0,西北,简装,555.0,有电梯
8279,丰台,玉泉营,三环新城7号院,3室2厅,29,2005,117.0,南,精装,660.0,有电梯
8280,丰台,玉泉营,金丰园,2室2厅,6,2001,104.0,东西,精装,533.0,无电梯
8281,丰台,新宫,翠海明苑,3室1厅,6,2005,118.0,南北,简装,698.0,无电梯
8282,丰台,北京南站,鼎立水岸家园,2室1厅,21,2007,100.0,南,精装,830.0,有电梯
8283,丰台,蒲黄榆,南三环中路15号院,3室1厅,18,1997,115.0,南东北,简装,680.0,有电梯
8284,丰台,马家堡,晨欣园,3室3厅,6,2000,129.0,东南西,简装,680.0,无电梯
8285,丰台,卢沟桥,晓月苑五里,1室1厅,22,2004,61.0,东北,其他,245.0,有电梯
8286,丰台,玉泉营,万年花城二期,2室2厅,27,2006,99.0,南,精装,670.0,有电梯
8287,丰台,和义,东高地,3室1厅,6,1983,68.0,南北,简装,310.0,无电梯
8288,丰台,科技园区,怡锦园,2室1厅,30,2003,104.0,西南,简装,590.0,有电梯
8289,丰台,西罗园,果园小区,3室1厅,18,1990,89.0,东西北,精装,425.0,有电梯
8290,丰台,方庄,紫芳园三区,2室2厅,22,2008,103.0,南,简装,930.0,有电梯
8291,丰台,青塔,万科中粮假日风景,3室2厅,15,2007,121.0,南北,精装,889.0,有电梯
8292,丰台,和义,和义西里二区,2室1厅,6,2009,97.0,南北,简装,468.0,无电梯
8293,丰台,太平桥,太平桥小区,1室1厅,6,1987,45.0,南,精装,305.0,无电梯
8294,丰台,七里庄,北大街北里,2室1厅,6,1992,58.0,南北,简装,328.0,无电梯
8295,丰台,角门,阳光花园,2室1厅,19,2009,89.0,南北,精装,610.0,有电梯
8296,丰台,洋桥,洋桥西里,2室1厅,6,1990,69.0,西南,精装,380.0,无电梯
8297,丰台,西红门,西宏苑,2室1厅,11,2003,95.0,南北,简装,390.0,有电梯
8298,丰台,太平桥,精图雅苑,2室1厅,14,2001,116.0,南北,精装,700.0,有电梯
8299,丰台,岳各庄,丰体时代花园,3室1厅,29,2005,118.0,西北,简装,530.0,有电梯
8300,丰台,方庄,芳群园二区,3室1厅,25,1990,92.0,东南北,其他,593.0,有电梯
8301,丰台,丽泽,丰益花园东区,2室1厅,28,2003,96.0,西南,简装,510.0,有电梯
8302,丰台,科技园区,设计师广场,1室0厅,23,2008,44.0,东南,精装,235.0,有电梯
8303,丰台,方庄,gogo新世代,1室0厅,23,2005,31.0,北,精装,240.0,有电梯
8304,丰台,青塔,东海仪园,1室1厅,18,2013,60.0,南,其他,328.0,有电梯
8305,丰台,七里庄,望园西里,3室1厅,6,1994,91.0,南北,简装,560.0,无电梯
8306,丰台,青塔,博龙家园,1室1厅,19,2004,57.0,北,精装,335.0,有电梯
8307,丰台,方庄,首开璞瑅,4室2厅,22,2011,142.0,南北,精装,1380.0,有电梯
8308,丰台,菜户营,金泰城丽湾,1室1厅,21,2008,60.0,西北,精装,510.0,有电梯
8309,丰台,科技园区,看丹路6号院,2室1厅,6,2003,97.0,南北,简装,465.0,无电梯
8310,丰台,七里庄,胡桃园,3室1厅,6,2001,139.0,南北,简装,700.0,无电梯
8311,丰台,宋家庄,政馨园二区,2室1厅,21,2004,101.0,东,精装,485.0,有电梯
8312,丰台,草桥,玉安园,2室1厅,17,1998,84.0,东,精装,463.0,有电梯
8313,丰台,玉泉营,育芳园,3室1厅,6,1986,76.0,南北,简装,400.0,无电梯
8314,丰台,北大地,永善里,2室1厅,24,2005,94.0,西北,其他,540.0,有电梯
8315,丰台,五里店,丰卉家园,2室1厅,6,2001,91.0,南北,其他,410.0,无电梯
8316,丰台,赵公口,世华水岸F区,3室2厅,12,2009,150.0,南北,精装,950.0,有电梯
8317,丰台,太平桥,糖人街,1室0厅,24,2004,50.0,东,精装,350.0,有电梯
8318,丰台,广安门,莲花池南里,2室1厅,6,1992,57.0,南北,简装,385.0,无电梯
8319,丰台,马连道,丽泽雅园,3室1厅,24,2005,156.0,东南,精装,1000.0,有电梯
8320,丰台,菜户营,金泰城丽湾,1室1厅,18,2008,61.0,北,简装,498.0,有电梯
8321,丰台,玉泉营,金丰园,2室2厅,6,2001,104.0,东西,精装,533.0,无电梯
8322,丰台,七里庄,保利欣苑,1室0厅,9,2004,44.0,北,精装,316.0,有电梯
8323,丰台,玉泉营,怡海花园恒丰园,1室1厅,27,2006,76.0,西,精装,464.0,有电梯
8324,丰台,马家堡,晨欣园,3室2厅,6,2000,129.0,南北,简装,710.0,无电梯
8325,丰台,刘家窑,正邦嘉园一期,2室1厅,22,2001,106.0,西南,简装,550.0,有电梯
8326,丰台,花乡,银地家园,4室2厅,7,2002,181.0,南北,精装,650.0,无电梯
8327,丰台,北京南站,东滨河路2号院,3室1厅,16,1997,97.0,西北,简装,580.0,有电梯
8328,丰台,岳各庄,西府景园,2室1厅,23,2004,89.0,西北,简装,495.0,有电梯
8329,丰台,方庄,芳星园三区,3室1厅,6,1990,75.0,南北,精装,490.0,无电梯
8330,丰台,西罗园,珠江骏景北区,3室1厅,11,2004,136.0,南北,简装,820.0,有电梯
8331,丰台,七里庄,北大街北里,2室1厅,6,1980,57.0,南北,简装,338.0,无电梯
8332,丰台,青塔,长安新城一区,3室1厅,28,2006,116.0,东南,精装,600.0,有电梯
8333,丰台,北大地,正阳小区,2室1厅,19,2000,101.0,东南,简装,578.0,有电梯
8334,丰台,花乡,银地家园,2室1厅,14,2004,90.0,南北,精装,440.0,有电梯
8335,丰台,青塔,青塔东里,2室1厅,6,1997,68.0,南北,简装,385.0,无电梯
8336,丰台,玉泉营,万年花城一期,2室1厅,16,2005,91.0,南北,简装,619.0,有电梯
8337,丰台,刘家窑,鑫兆雅园北区,2室1厅,6,2005,93.0,南北,精装,590.0,无电梯
8338,丰台,青塔,芳园,3室1厅,6,1995,74.0,南西北,精装,412.0,无电梯
8339,丰台,五里店,丰卉家园,2室1厅,6,2002,92.0,南北,精装,420.0,无电梯
8340,丰台,北大地,前泥洼小区,2室1厅,6,1999,79.0,东西,精装,435.0,无电梯
8341,丰台,卢沟桥,晓月苑三里,3室2厅,7,2000,120.0,南北,简装,485.0,无电梯
8342,丰台,六里桥,莲香园,3室2厅,6,2000,126.0,南北,简装,780.0,无电梯
8343,丰台,岳各庄,丰体时代花园,2室1厅,28,2005,91.0,南,简装,390.0,有电梯
8344,丰台,六里桥,莲香园,2室1厅,6,1999,80.0,南北,精装,560.0,无电梯
8345,丰台,角门,角门东里,2室1厅,18,1998,84.0,东西北,精装,440.0,有电梯
8346,丰台,马家堡,未来明珠,2室2厅,18,2003,108.0,西,其他,650.0,有电梯
8347,丰台,马家堡,西马金润一区,3室3厅,6,2001,147.0,东南北,简装,735.0,无电梯
8348,丰台,科技园区,怡海花园富泽园,5室3厅,30,2001,289.0,西南北,精装,1700.0,有电梯
8349,丰台,刘家窑,正邦嘉园一期,2室1厅,22,2001,106.0,西南,简装,550.0,有电梯
8350,丰台,七里庄,保利欣苑,1室0厅,9,2004,44.0,北,精装,316.0,有电梯
8351,丰台,科技园区,怡海花园富泽园,3室1厅,7,1998,123.0,南北,简装,650.0,无电梯
8352,丰台,成寿寺,四方景园五区,2室1厅,20,2003,99.0,西南,精装,518.0,有电梯
8353,丰台,马家堡,晨欣园,3室2厅,6,2000,129.0,南北,简装,710.0,无电梯
8354,丰台,玉泉营,怡海花园恒丰园,1室1厅,27,2006,76.0,西,精装,464.0,有电梯
8355,丰台,花乡,银地家园,4室2厅,7,2002,181.0,南北,精装,650.0,无电梯
8356,丰台,科技园区,怡锦园,2室1厅,30,2004,101.0,西南,简装,610.0,有电梯
8357,丰台,西罗园,珠江骏景北区,3室1厅,11,2004,136.0,南北,简装,820.0,有电梯
8358,丰台,北京南站,东滨河路2号院,3室1厅,16,1997,97.0,西北,简装,580.0,有电梯
8359,丰台,青塔,春园,2室2厅,8,2002,112.0,西南,精装,596.0,有电梯
8360,丰台,青塔,青塔东里,3室1厅,7,2001,106.0,东南西,简装,570.0,无电梯
8361,丰台,马家堡,嘉园一里,2室1厅,22,1998,103.0,东南南,其他,535.0,有电梯
8362,丰台,新宫,诚苑南里,2室1厅,9,1999,78.0,东西,简装,315.0,有电梯
8363,丰台,西罗园,西罗园南里,1室1厅,6,1992,42.0,南,其他,265.0,无电梯
8364,丰台,方庄,芳群园二区,2室1厅,5,1992,59.0,南,精装,385.0,无电梯
8365,丰台,岳各庄,民岳家园,2室1厅,23,2007,100.0,东北,精装,500.0,有电梯
8366,丰台,角门,怡然家园6号院,2室1厅,6,2004,112.0,南,简装,560.0,无电梯
8367,丰台,角门,马家堡67号院,3室1厅,18,1998,94.0,西北,简装,510.0,有电梯
8368,丰台,北大地,文体路38号院,2室1厅,20,2000,118.0,西北,精装,630.0,有电梯
8369,丰台,西罗园,西罗园四区,2室1厅,22,1993,61.0,西南,简装,350.0,有电梯
8370,丰台,马家堡,益明园,1室0厅,15,2004,40.0,南,简装,300.0,有电梯
8371,丰台,玉泉营,三环新城7号院,2室1厅,29,2005,100.0,南北,简装,480.0,有电梯
8372,丰台,卢沟桥,卢沟桥南里,3室1厅,6,1988,69.0,南北,其他,299.0,无电梯
8373,丰台,赵公口,裕隆园,2室1厅,21,2004,102.0,东南,简装,550.0,有电梯
8374,丰台,玉泉营,三环新城7号院,2室1厅,29,2004,93.0,南北,精装,525.0,有电梯
8375,丰台,科技园区,宝隆温泉公寓,2室2厅,31,2000,93.0,东北,精装,410.0,有电梯
8376,丰台,旧宫,润枫锦尚,2室1厅,10,2010,89.0,南,精装,435.0,有电梯
8377,丰台,马家堡,马家堡西里,2室1厅,14,1995,74.0,南北,毛坯,399.0,有电梯
8378,丰台,看丹桥,新华街七里,2室1厅,14,1999,59.0,东西,其他,300.0,无电梯
8379,丰台,宋家庄,世纪星,2室1厅,21,2002,100.0,南,其他,620.0,有电梯
8380,丰台,北大地,正阳小区,2室1厅,19,2000,90.0,西,其他,495.0,有电梯
8381,丰台,玉泉营,育菲园东里,3室1厅,6,1998,93.0,南北,精装,539.0,无电梯
8382,丰台,新宫,南庭新苑北区,2室1厅,16,2009,68.0,南北,简装,375.0,有电梯
8383,丰台,菜户营,菜户营甲86号院,2室1厅,6,1993,54.0,南北,简装,375.0,无电梯
8384,丰台,角门,角门东里,2室1厅,6,1993,58.0,南北,精装,323.0,无电梯
8385,丰台,岳各庄,丰体时代花园,2室1厅,28,2005,91.0,南,简装,390.0,有电梯
8386,丰台,成寿寺,宏大家园,2室1厅,6,2000,75.0,南北,精装,380.0,无电梯
8387,丰台,花乡,银地家园,3室1厅,7,1999,110.0,南北,精装,548.0,无电梯
8388,丰台,菜户营,金泰城迷你,1室1厅,22,2008,53.0,东北,简装,400.0,有电梯
8389,丰台,草桥,恋日嘉园一期,4室2厅,16,2001,248.0,南北,简装,1500.0,有电梯
8390,丰台,北大地,正阳小区,1室1厅,6,1998,65.0,南北,简装,375.0,无电梯
8391,丰台,马家堡,旭日嘉园,2室1厅,24,2002,96.0,东,简装,598.0,有电梯
8392,丰台,六里桥,金家村1号院,2室1厅,5,1989,52.0,南北,精装,350.0,无电梯
8393,丰台,马家堡,富卓苑,1室1厅,20,2002,52.0,西北,精装,325.0,有电梯
8394,丰台,刘家窑,一栋苑,2室1厅,24,2001,88.0,西北,简装,415.0,有电梯
8395,丰台,青塔,华富丽苑,1室1厅,27,2007,68.0,西北,精装,335.0,有电梯
8396,丰台,北京南站,开阳里三区,2室1厅,25,2001,80.0,东东南,简装,530.0,有电梯
8397,丰台,马家堡,晨欣园,3室2厅,6,2000,136.0,南北,其他,730.0,无电梯
8398,丰台,角门,角门东里,1室1厅,18,1998,57.0,西,简装,305.0,有电梯
8399,丰台,宋家庄,顶秀欣园东苑,1室1厅,21,2006,53.0,西,简装,275.0,有电梯
8400,丰台,太平桥,太平桥西里,2室1厅,6,1990,58.0,南北,简装,379.0,无电梯
8401,丰台,和义,南苑北里三区,1室1厅,6,1995,54.0,东西,精装,265.0,无电梯
8402,丰台,卢沟桥,沸城,1室1厅,23,2007,76.0,南北,简装,310.0,有电梯
8403,丰台,六里桥,金家村288号院,1室1厅,6,1996,38.0,北,其他,255.0,无电梯
8404,丰台,六里桥,京铁家园,2室1厅,22,2002,89.0,西南,简装,405.0,有电梯
8405,丰台,马家堡,嘉园二里,3室1厅,6,1998,77.0,南西北,简装,320.0,无电梯
8406,丰台,七里庄,国润商务大厦,2室1厅,27,2006,173.0,西南,精装,625.0,有电梯
8407,丰台,菜户营,万泉寺南里,2室1厅,4,1996,60.0,东南北,其他,425.0,无电梯
8408,丰台,太平桥,首科花园,2室1厅,20,2006,94.0,东南北,其他,590.0,有电梯
8409,丰台,玉泉营,鸿业兴园一区,2室1厅,21,2006,100.0,西南,简装,570.0,有电梯
8410,丰台,科技园区,富丰园小区,3室1厅,6,1994,95.0,东南北,精装,460.0,无电梯
8411,丰台,北大地,正阳小区,3室1厅,14,2000,95.0,东西,其他,510.0,有电梯
8412,丰台,木樨园,宣祥家园,2室1厅,25,2003,80.0,西,简装,430.0,有电梯
8413,丰台,青塔,西翠芳庭,3室2厅,22,2003,124.0,南西北,精装,580.0,有电梯
8414,丰台,玉泉营,万年花城四期,1室1厅,27,2008,71.0,北,精装,460.0,有电梯
8415,丰台,北大地,正阳小区,2室1厅,22,2004,88.0,南,其他,486.0,有电梯
8416,丰台,方庄,天创公馆,2室1厅,6,2007,117.0,东西,简装,850.0,有电梯
8417,丰台,北京南站,鼎立水岸家园,2室2厅,21,2007,100.0,南,简装,800.0,有电梯
8418,丰台,和义,和义西里二区,2室1厅,6,1996,58.0,东西,简装,258.0,无电梯
8419,丰台,玉泉营,新村二里,2室1厅,6,1990,57.0,南北,简装,270.0,无电梯
8420,丰台,六里桥,莲香园,2室1厅,18,2000,99.0,东南,其他,628.0,有电梯
8421,丰台,右安门外,玉林里小区,3室1厅,6,1990,68.0,南北,简装,439.0,无电梯
