Direction,District,Elevator,Floor,Garden,Room,Hall,Price,Region,Renovation,Size,Year
南,杨庄,,18,西成忆树,1,1,376.0,石景山,精装,72,2005
东北,鲁谷,,26,远洋山水,1,1,398.0,石景山,精装,60,2006
西南,八角,,16,八角南路,3,1,458.0,石景山,其他,86,1986
南北,石景山其它,,6,西山峻景,2,1,360.0,石景山,其他,89,2005
南,鲁谷,,6,永乐东区,2,1,289.0,石景山,简装,55,1981
南北,鲁谷,,6,永乐西区,2,1,310.0,石景山,简装,62,1991
南北,石景山其它,,5,燕山水泥厂,2,1,233.0,石景山,其他,53,1979
南,老山,,16,老山东里,2,1,330.0,石景山,其他,60,1987
南,八角,,6,八角中里,2,1,308.0,石景山,其他,58,1986
南北,鲁谷,,17,远洋沁山水,3,1,1350.0,石景山,精装,142,2011
东,古城,,16,古城西路,1,1,380.0,石景山,其他,69,1997
南北,苹果园,,6,模式口南里,2,1,245.0,石景山,其他,59,1987
西南,鲁谷,,20,远洋山水,3,1,1160.0,石景山,其他,138,2008
南北,石景山其它,,6,隆恩寺18号院,2,1,230.0,石景山,其他,54,1987
南,鲁谷,,19,七星园,1,1,315.0,石景山,其他,63,1996
东西,古城,,4,古城路小区,2,0,230.0,石景山,精装,50,1958
南北,苹果园,,6,海特花园小区,1,1,300.0,石景山,其他,62,1994
北,苹果园,,10,西山枫林一二期,1,1,335.0,石景山,简装,62,2005
南,苹果园,,6,模式口西里,2,1,265.0,石景山,简装,63,1991
南,鲁谷,,27,诗景长安,1,2,371.0,石景山,精装,57,2010
南,鲁谷,,27,远洋山水,2,2,720.0,石景山,精装,117,2006
南北,石景山其它,,6,燕山水泥厂,2,1,240.0,石景山,其他,53,1981
南北,石景山其它,,6,西山峻景,5,2,743.3,石景山,精装,200,2004
南北,鲁谷,,5,永乐西区,2,1,328.0,石景山,精装,59,1993
南北,石景山其它,,6,西山峻景,4,3,600.0,石景山,精装,143,2005
南,杨庄,,25,地铁古城家园,3,1,410.0,石景山,精装,88,2001
南北,石景山其它,,6,燕山水泥厂,2,1,299.0,石景山,简装,66,2000
南北,鲁谷,,6,五芳园,2,1,340.0,石景山,其他,68,1994
南北,古城,,5,十万坪,2,1,285.0,石景山,其他,47,1979
南北,石景山其它,,6,西山峻景,4,2,668.0,石景山,其他,199,2004
南,苹果园,,6,金顶街四区,1,1,300.0,石景山,简装,64,1999
南,八角,,19,八角中里,2,1,322.0,石景山,其他,60,1985
南北,鲁谷,,15,京汉旭城,2,1,578.0,石景山,精装,92,2004
西南,古城,,27,长安家园,2,1,430.0,石景山,简装,93,2000
南北,鲁谷,,21,远洋沁山水,2,1,760.0,石景山,其他,88,2009
南北,石景山其它,,6,金谷香郡,3,1,395.0,石景山,其他,81,2012
南北,苹果园,,6,八大处整形医院家属楼,3,1,340.0,石景山,简装,76,1987
东,八角,,18,西引力,1,0,270.0,石景山,其他,45,2005
南北,八角,,6,八角北路,2,1,307.0,石景山,毛坯,62,1985
西北,鲁谷,,27,远洋山水,2,1,700.0,石景山,其他,102,2007
南北,鲁谷,,4,永乐东区,2,1,300.0,石景山,毛坯,64,1960
南北,古城,,6,古城北路,2,1,280.0,石景山,其他,57,1993
东西,鲁谷,,23,远洋沁山水,3,2,1250.0,石景山,精装,144,2011
南北,鲁谷,,6,七星园,3,1,530.0,石景山,简装,101,1999
东南,鲁谷,,26,远洋山水,2,2,710.0,石景山,精装,104,2003
东西,鲁谷,,26,远洋山水,2,1,666.0,石景山,精装,95,2006
南西,苹果园,,21,雍景四季,2,1,655.0,石景山,精装,113,2009
东西,苹果园,,11,西山枫林一二期,2,2,458.0,石景山,其他,89,2004
南北,鲁谷,,5,永乐西区,2,1,329.0,石景山,简装,59,1993
东西,苹果园,,6,林业楼,2,1,266.0,石景山,其他,59,1996
南北,石景山其它,,6,西山峻景,4,2,750.0,石景山,精装,198,2003
南北,苹果园,,6,模式口南里,2,1,378.0,石景山,精装,79,1986
南北,八角,,6,八角南路,2,0,305.0,石景山,简装,61,1985
南,古城,,16,古城南里,2,1,309.6,石景山,简装,61,1984
西南,古城,,16,古城南里,2,1,305.0,石景山,精装,55,1983
东,苹果园,,18,海特花园小区,2,1,469.0,石景山,其他,98,2004
东西,石景山其它,,6,西山峻景,3,1,500.0,石景山,精装,126,2004
南北,苹果园,,11,西山枫林一二期,2,1,500.0,石景山,精装,88,2004
东南西,苹果园,,6,西井小区,3,1,745.0,石景山,其他,142,2003
南,鲁谷,,24,远洋山水,2,1,690.0,石景山,精装,107,2007
南北,鲁谷,,26,远洋山水,3,2,920.0,石景山,精装,129,2005
东,古城,,6,古城特钢楼,2,1,242.0,石景山,精装,49,1981
西,鲁谷,,6,北重西厂,2,1,225.0,石景山,其他,41,1991
南北,苹果园,,16,苹果园小区三区,2,1,368.0,石景山,其他,74,1994
南,古城,,14,曦景长安,1,0,360.0,石景山,精装,62,2006
南,杨庄,,24,黄南苑,2,1,450.0,石景山,精装,90,2000
南,鲁谷,,6,永乐东区,1,1,257.0,石景山,精装,43,1988
南北,八角,,16,八角北里,2,1,285.0,石景山,简装,55,1986
东西,杨庄,,6,杨庄北区,2,1,420.0,石景山,其他,83,2000
南,老山,,6,老山东里,2,1,320.0,石景山,简装,63,1984
东,苹果园,,18,海特花园小区,2,1,469.0,石景山,其他,98,2004
南,苹果园,,21,金顶阳光,2,1,430.0,石景山,简装,89,2009
南北,苹果园,,6,金福苑,2,2,432.0,石景山,其他,90,1996
西,鲁谷,,26,远洋山水,2,2,660.0,石景山,精装,92,2005
东西,苹果园,,6,苹果园南路甲23号院,2,1,300.0,石景山,其他,54,1993
南北,苹果园,,7,海特花园小区,3,1,650.0,石景山,简装,118,1999
南,鲁谷,,24,碣石坪,1,1,365.0,石景山,简装,60,2001
南北,石景山其它,,6,金谷香郡,2,1,550.0,石景山,其他,83,2012
北,鲁谷,,26,远洋山水,1,0,385.0,石景山,精装,56,2005
南北,苹果园,,6,苹果园小区三区,2,1,369.0,石景山,简装,68,1999
西北,古城,,16,古城南里,3,1,370.0,石景山,精装,74,1984
南北,苹果园,,9,雍景天成,2,2,760.0,石景山,其他,133,2006
南北,苹果园,,9,雍景天成,2,2,760.0,石景山,简装,133,2006
南北,鲁谷,,27,诗景长安,2,2,597.0,石景山,精装,91,2010
南北,杨庄,,15,御景山,2,1,650.0,石景山,精装,117,2004
西,苹果园,,10,西山枫林三期,2,1,460.0,石景山,其他,86,2006
东西,古城,,6,古城北路,2,1,262.0,石景山,精装,58,1976
东南,苹果园,,16,苹果园小区三区,2,1,353.0,石景山,其他,74,1995
东南,鲁谷,,24,碣石坪,2,1,719.0,石景山,精装,117,2004
南,鲁谷,,24,碣石坪,2,1,760.0,石景山,其他,117,2004
西,杨庄,,14,御景山,2,1,430.0,石景山,简装,82,2003
南,杨庄,,18,西现代城,2,1,583.0,石景山,精装,109,2005
西东北,鲁谷,,18,依翠园,3,1,589.0,石景山,其他,98,1998
南北,玉泉路,,6,高能物理研究所,3,1,510.0,石景山,精装,72,1982
东北,杨庄,,18,新都丽苑,1,1,325.0,石景山,精装,63,2002
东西,古城,,6,古城服务楼,2,1,249.0,石景山,简装,53,1989
南,鲁谷,,26,远洋山水,2,1,850.0,石景山,精装,110,2005
南,苹果园,,21,雍景四季,2,1,630.0,石景山,精装,110,2009
南北,石景山其它,,6,西山峻景,5,3,750.0,石景山,简装,200,2003
南北,古城,,6,古城西路,2,1,356.5,石景山,精装,71,1998
南西北,鲁谷,,26,远洋山水,4,1,1350.0,石景山,精装,168,2006
南,鲁谷,,15,京汉旭城,1,1,400.0,石景山,简装,62,2004
东,杨庄,,22,杨庄北区,1,1,385.0,石景山,简装,77,2004
南,鲁谷,,20,永乐东区,1,1,240.0,石景山,其他,47,1987
东西,鲁谷,,6,七星园,2,1,377.0,石景山,简装,66,1995
东西,杨庄,,6,杨庄北区,3,2,620.0,石景山,精装,157,2001
东南,苹果园,,18,金顶街三区,2,1,497.0,石景山,简装,99,2003
南北,杨庄,,8,茂华景公馆,3,2,1080.0,石景山,精装,146,2007
东南,苹果园,,6,海特花园小区,3,1,450.0,石景山,精装,85,1994
南北,杨庄,,18,新都丽苑,3,1,640.0,石景山,精装,122,2002
西南,苹果园,,16,铸造村,2,1,330.0,石景山,简装,79,1997
东南,鲁谷,,26,远洋山水,1,1,465.0,石景山,简装,76,2007
南,老山,,16,老山西里,2,1,338.0,石景山,精装,62,1985
西北,苹果园,,10,西山枫林一二期,1,1,350.0,石景山,其他,69,2005
南北,鲁谷,,6,五芳园,2,1,315.0,石景山,简装,63,1993
东南,苹果园,,6,苹果园南路甲23号院,2,1,340.0,石景山,精装,66,1993
南北,八角,,18,西引力,2,1,580.0,石景山,精装,102,2005
西南,杨庄,,24,黄南苑,2,1,430.0,石景山,精装,87,2001
南北,八角,,25,融景城,3,2,765.0,石景山,精装,117,2011
东南,苹果园,,21,金顶阳光,2,1,430.0,石景山,其他,88,2009
南,石景山其它,,6,西山峻景,4,3,520.0,石景山,精装,128,2005
东西,八角,,18,西引力,2,1,495.0,石景山,其他,88,2005
东南,杨庄,,24,黄南苑,2,1,425.0,石景山,精装,87,2001
南,老山,,6,老山东里,2,1,310.0,石景山,简装,63,1984
南北,苹果园,,6,模式口西里,2,1,248.0,石景山,简装,59,1990
南北,鲁谷,,4,鲁谷74号院,3,1,595.0,石景山,精装,93,1992
东南西,古城,,6,古城南路,2,1,217.0,石景山,简装,44,1977
南,鲁谷,,4,鲁谷74号院,2,1,380.0,石景山,精装,64,1963
南北,鲁谷,,6,永乐西区,2,1,350.0,石景山,简装,58,1994
南北,玉泉路,,6,翠谷玉景,2,1,587.0,石景山,精装,97,2004
东西,古城,,6,古城路小区,2,1,380.0,石景山,精装,79,1993
西,鲁谷,,24,碣石坪,1,1,360.0,石景山,精装,59,2001
南北,老山,,6,老山西里,2,1,366.0,石景山,精装,46,1982
东南北,鲁谷,,24,重兴园,2,1,425.0,石景山,精装,88,2002
南,鲁谷,,26,远洋山水,2,2,760.0,石景山,精装,118,2006
东,鲁谷,,24,碣石坪,2,1,430.0,石景山,简装,75,2001
西南,八角,,21,石景嘉园,2,1,276.0,石景山,简装,64,2010
南北,杨庄,,6,杨庄小区,2,1,340.0,石景山,简装,72,1995
南,苹果园,,10,西山枫林一二期,2,1,540.7,石景山,其他,98,2005
西南,鲁谷,,22,六合园,2,1,424.0,石景山,其他,73,1995
南北,杨庄,,6,杨庄北区,3,2,680.0,石景山,简装,151,1999
南北,杨庄,,6,八角北路11号院,2,2,345.0,石景山,其他,76,1991
南,鲁谷,,20,永乐东区,1,1,278.0,石景山,其他,47,1991
东南,苹果园,,25,雍景双庐,3,1,670.0,石景山,精装,130,2007
南,苹果园,,18,海特花园小区,2,2,468.0,石景山,精装,95,1999
南北,鲁谷,,17,京汉旭城,2,1,563.0,石景山,其他,86,2006
南北,苹果园,,6,金顶北路九号院,2,1,320.0,石景山,其他,63,1998
西南北,鲁谷,,24,重聚园,2,1,448.0,石景山,精装,102,2003
南北,苹果园,,6,西井小区,2,1,375.0,石景山,精装,81,2003
西北,杨庄,,22,杨庄北区,1,1,330.0,石景山,简装,69,2004
南北,鲁谷,,12,久筑物业,2,2,440.0,石景山,简装,87,1996
南,杨庄,,16,杨庄中区,2,1,398.0,石景山,简装,91,1996
东南,鲁谷,,25,远洋山水,1,1,530.0,石景山,精装,70,2005
南,苹果园,,10,西山枫林一二期,2,1,539.0,石景山,精装,98,2005
南北,杨庄,,11,茂华景公阁,3,2,968.0,石景山,其他,146,2007
南北,古城,,6,古城路小区,3,1,355.0,石景山,简装,74,1982
南北,鲁谷,,6,鲁谷村,4,2,1097.0,石景山,精装,245,1996
东南,鲁谷,,25,诗景长安,2,1,440.0,石景山,精装,70,2010
南,鲁谷,,26,远洋山水,2,2,650.0,石景山,其他,95,2006
南北,鲁谷,,26,远洋山水,2,1,750.0,石景山,其他,112,2007
东北,鲁谷,,26,远洋山水,1,1,370.0,石景山,精装,59,2007
西北,苹果园,,16,雍景四季,1,1,380.0,石景山,精装,65,2009
南北,苹果园,,5,八大处中学宿舍,2,1,251.0,石景山,其他,53,1981
南,鲁谷,,4,永乐东区,2,0,220.0,石景山,其他,48,1973
南西北,杨庄,,16,杨庄小区,3,1,405.0,石景山,简装,85,1999
南北,鲁谷,,6,七星园,2,1,339.0,石景山,简装,61,1994
东南北,鲁谷,,27,远洋山水,3,1,850.0,石景山,简装,144,2006
东北,鲁谷,,26,远洋山水,2,1,710.0,石景山,精装,100,2008
东南北,古城,,5,古城南路,3,1,275.0,石景山,简装,59,1978
南北,鲁谷,,20,远洋山水,3,2,1245.0,石景山,精装,146,2008
南北,苹果园,,6,西井小区四区,2,1,320.0,石景山,其他,61,1993
南北,苹果园,,6,苹果园小区三区,2,1,370.0,石景山,精装,68,1999
南北,杨庄,,6,杨庄中区,2,2,377.0,石景山,精装,84,1998
东,鲁谷,,26,远洋山水,1,0,368.0,石景山,简装,56,2007
南北,杨庄,,6,杨庄中区,2,1,435.0,石景山,其他,93,2004
南北,鲁谷,,24,重兴园,2,1,420.0,石景山,精装,87,2003
南北,鲁谷,,27,远洋山水,2,1,740.0,石景山,简装,115,2006
东西,苹果园,,6,苹果园小区四区,2,1,408.0,石景山,精装,80,2001
西南,鲁谷,,18,永乐东区,3,1,442.0,石景山,精装,82,1992
东南,鲁谷,,26,远洋山水,3,1,1050.0,石景山,精装,137,2005
南北,杨庄,,6,杨庄中区,2,2,390.0,石景山,精装,76,1998
南北,苹果园,,10,西山枫林三期,3,1,590.0,石景山,简装,117,2006
南,杨庄,,25,地铁古城家园,1,1,285.0,石景山,其他,62,2001
东,鲁谷,,26,远洋山水,2,2,735.0,石景山,简装,110,2006
北,鲁谷,,26,远洋山水,1,0,319.0,石景山,其他,47,2005
东西北,苹果园,,18,海特花园小区,3,1,510.0,石景山,精装,110,1999
南,鲁谷,,6,永乐西区,2,1,320.0,石景山,精装,60,1988
南西北,古城,,6,古城西路,3,1,500.0,石景山,简装,102,2001
西南西,杨庄,,19,和枫雅居,3,1,572.0,石景山,简装,114,2002
西,八角,,18,八角南里,1,1,288.0,石景山,简装,55,1996
南,老山,,12,石景山路23号院,2,1,440.0,石景山,其他,83,1995
南北,鲁谷,,6,七星园,2,1,360.0,石景山,简装,69,1997
西南,鲁谷,,21,远洋山水,2,1,760.0,石景山,精装,89,2006
南北,苹果园,,12,海特花园小区,2,1,440.0,石景山,简装,90,1994
西南北,杨庄,,19,和枫雅居,2,1,458.0,石景山,简装,92,2002
南北,鲁谷,,17,远洋沁山水,3,2,1200.0,石景山,精装,141,2011
东北,杨庄,,22,西现代城,2,1,382.0,石景山,精装,70,2004
东南,老山,,16,老山东里,2,1,330.0,石景山,精装,62,1985
南,八角,,6,八角南路,3,1,329.0,石景山,简装,63,1981
西,苹果园,,24,西黄新村北里,2,1,390.0,石景山,简装,88,2002
南,鲁谷,,23,远洋沁山水,2,2,880.0,石景山,精装,110,2011
西南,苹果园,,16,苹果园小区三区,2,1,365.0,石景山,精装,74,1995
东北,鲁谷,,27,远洋山水,2,2,618.0,石景山,精装,95,2007
西北,鲁谷,,24,远洋山水,2,2,670.0,石景山,精装,114,2007
南北,杨庄,,15,茂华景公阁,3,2,960.0,石景山,精装,144,2007
南北,鲁谷,,16,京汉旭城,2,1,587.0,石景山,简装,91,2004
南北,鲁谷,,5,鲁谷74号院,3,1,490.0,石景山,简装,77,1987
南北,苹果园,,16,雍景四季,2,2,657.0,石景山,精装,112,2009
西,鲁谷,,26,远洋山水,1,1,365.0,石景山,精装,56,2007
南北,鲁谷,,16,京汉旭城,2,1,578.0,石景山,精装,91,2004
南北,鲁谷,,16,重聚园,3,1,741.0,石景山,精装,148,2007
南北,鲁谷,,21,远洋沁山水,3,1,839.0,石景山,精装,87,2009
南,鲁谷,,26,远洋山水,2,1,760.0,石景山,精装,98,2005
南北,石景山其它,,5,高井,2,1,232.0,石景山,精装,56,1981
南北,杨庄,,17,御景山,3,1,710.0,石景山,简装,131,2004
西南,苹果园,,16,苹果园小区二区,2,1,330.0,石景山,简装,79,1994
东,苹果园,,6,模式口北里,1,1,230.0,石景山,精装,46,1996
南,八角,,6,八角北里,2,1,295.0,石景山,其他,57,1984
东,鲁谷,,25,远洋山水,1,1,365.0,石景山,精装,54,2005
南北,古城,,6,古城南路,2,1,278.0,石景山,简装,57,1992
东西,鲁谷,,15,久筑物业,1,1,290.0,石景山,简装,62,1995
南北,八角,,6,八角中里,2,1,310.0,石景山,简装,59,1986
西,鲁谷,,18,六合园,2,1,330.0,石景山,其他,66,1994
南,大红门,,18,远洋自然,2,1,606.0,丰台,简装,101,2007
东南,马家堡,,6,晨光小区,3,2,449.0,丰台,精装,71,1996
东南,北京南站,,15,嘉特美公馆,1,0,180.0,丰台,精装,35,2011
南北,丰台其它,,6,崔村一里,2,1,309.0,丰台,简装,84,2002
东南,科技园区,,18,阳光四季,3,2,820.0,丰台,简装,165,1996
南北,丰台其它,,6,张郭庄小区,2,1,265.0,丰台,简装,77,1999
东,五里店,,6,丰西北里,1,1,185.0,丰台,精装,39,1990
南北,丰台其它,,15,园博嘉园,2,2,440.0,丰台,精装,87,2014
南北,丰台其它,,6,卢西嘉园,3,1,365.0,丰台,简装,96,2005
南北,旧宫,,6,万源南里,3,1,438.0,丰台,简装,80,1993
南北,丰台其它,,6,张郭庄小区,3,1,248.0,丰台,毛坯,64,1988
南北,丰台其它,,6,张郭庄小区,2,1,215.0,丰台,简装,57,1988
南,花乡,,6,银地家园,2,1,318.0,丰台,简装,63,2002
南北,丰台其它,,5,东山坡二里,2,1,235.0,丰台,精装,53,1990
南北,丰台其它,,15,园博嘉园,4,2,720.0,丰台,精装,140,2014
南北,丰台其它,,6,北京山语城,4,2,660.0,丰台,精装,159,2015
南,丰台其它,,3,中体奥林匹克花园一期,5,2,1200.0,丰台,毛坯,229,2007
南北,岳各庄,,8,红庭,3,0,230.0,丰台,精装,47,2010
西北,菜户营,,30,鹏润家园,3,2,1700.0,丰台,简装,317,2001
东西,方庄,,12,芳星园二区,3,1,458.0,丰台,简装,68,1990
南北,五里店,,6,程庄路3号院,2,1,247.0,丰台,简装,53,1980
南北,丰台其它,,5,云岗南区东里21,2,2,288.0,丰台,精装,58,1995
南北,青塔,,34,广安﹒康馨家园,2,1,370.0,丰台,其他,77,2015
西,科技园区,,18,新城市经典,1,1,249.0,丰台,精装,53,1999
南北,丰台其它,,15,园博嘉园,2,1,439.0,丰台,其他,86,2014
东西,岳各庄,,8,红庭,3,0,202.0,丰台,简装,45,2010
南北,青塔,,8,万科紫苑,3,3,1760.0,丰台,精装,234,2010
东,科技园区,,6,富丰园小区,1,1,245.0,丰台,简装,46,1994
南北,看丹桥,,6,建国街二里,2,1,276.0,丰台,简装,60,1990
南西北,木樨园,,24,慧时欣园,3,2,790.0,丰台,简装,141,2004
南北,五里店,,6,丰西北里,3,1,260.0,丰台,简装,68,1990
南北,科技园区,,19,北京方向,3,2,750.0,丰台,精装,119,2015
西,赵公口,,16,彩虹城四区,1,1,286.0,丰台,精装,45,2007
西,马家堡,,12,嘉园三里,1,1,249.0,丰台,其他,51,1997
东北,北京南站,,26,迦南大厦,2,1,650.0,丰台,简装,117,2000
东西,马家堡,,6,富卓苑,2,1,450.0,丰台,精装,77,2000
东南西,青塔,,16,蔚园,3,1,410.0,丰台,简装,77,1996
东北,菜户营,,30,鹏润家园,2,1,700.0,丰台,简装,101,2001
南西南,北京南站,,18,开阳里六区,2,1,535.0,丰台,简装,83,2002
南,蒲黄榆,,16,蒲安西里,1,1,299.0,丰台,精装,47,1992
南,角门,,6,大红门35号院,2,1,215.0,丰台,简装,53,1996
南北,七里庄,,20,西局欣园北区,4,2,1280.0,丰台,简装,155,2007
南,玉泉营,,29,三环新城7号院,3,1,676.0,丰台,精装,116,2005
南北,看丹桥,,5,建国街二里,3,1,275.0,丰台,简装,56,1985
东南北,丰台其它,,6,南宫雅苑二期,4,1,650.0,丰台,其他,171,2009
西北,青塔,,28,长安新城一区,2,1,495.0,丰台,简装,100,2005
南北,丰台其它,,6,汤泉墅,2,1,400.0,丰台,毛坯,96,2013
西,方庄,,11,芳群公寓,2,2,624.0,丰台,简装,113,2000
南北,丰台其它,,6,张郭庄小区,2,1,238.0,丰台,简装,61,1984
南北,丰台其它,,6,东山坡三里,2,2,400.0,丰台,简装,122,2000
东南北,科技园区,,19,北京方向,3,1,750.0,丰台,精装,119,2015
南北,丰台其它,,6,中体奥林匹克花园一期,2,2,450.0,丰台,精装,103,2007
西,马家堡,,12,嘉园三里,1,1,249.0,丰台,其他,51,1997
西,赵公口,,16,彩虹城四区,1,1,286.0,丰台,精装,45,2007
东西,玉泉营,,6,万年花城四期,2,1,586.0,丰台,简装,86,2008
南北,青塔,,18,广安﹒康馨家园,2,1,390.0,丰台,简装,81,2015
南北,丰台其它,,3,中体奥林匹克花园三期,5,2,1200.0,丰台,精装,263,2009
南北,丰台其它,,5,南宫雅苑二期,3,2,610.0,丰台,精装,160,2007
北,方庄,,19,芳城园一区,3,2,971.0,丰台,简装,176,1999
南北,丰台其它,,3,中体奥林匹克花园三期,4,2,1075.0,丰台,精装,250,2009
南北,马家堡,,7,西马金润一区,2,1,460.0,丰台,简装,80,2000
南北,青塔,,6,芳园,3,1,210.0,丰台,简装,57,1995
南北,七里庄,,20,西局欣园北区,4,2,1280.0,丰台,简装,155,2007
南,科技园区,,24,南极星,1,1,365.0,丰台,简装,67,2001
东北,卢沟桥,,24,晓月新城,1,1,260.0,丰台,简装,57,2008
西,菜户营,,16,鹏润家园,3,1,520.0,丰台,简装,83,2001
南北,丰台其它,,6,张郭庄小区,2,1,215.0,丰台,简装,54,1992
南北,丰台其它,,9,珠江御景,4,2,625.0,丰台,精装,139,2006
东,新宫,,15,南庭新苑北区,1,1,255.0,丰台,精装,49,2012
南,北京南站,,18,翠林一里,1,1,305.0,丰台,简装,48,1996
东南,方庄,,20,芳群园四区,1,1,280.0,丰台,简装,43,1990
南北,蒲黄榆,,6,蒲黄榆十一巷,2,1,320.0,丰台,精装,54,1987
南,七里庄,,6,中建一局北院,2,1,400.0,丰台,精装,67,1994
南,角门,,12,阳光花园,1,1,498.0,丰台,精装,69,2010
西,马家堡,,24,明月嘉园,1,1,317.0,丰台,简装,52,2004
西南北,木樨园,,24,慧时欣园,3,2,780.0,丰台,简装,143,2004
西南北,青塔,,20,兆丰园,3,2,660.0,丰台,简装,142,2000
南北,玉泉营,,14,懋源钓云台,3,2,2150.0,丰台,精装,169,2016
南北,玉泉营,,14,懋源钓云台,4,2,2300.0,丰台,精装,169,2016
南西北,木樨园,,24,慧时欣园,3,2,800.0,丰台,精装,143,2004
东,木樨园,,26,宣祥家园,1,1,340.0,丰台,简装,63,2004
南北,丰台其它,,3,中体奥林匹克花园一期,5,4,1150.0,丰台,简装,172,2007
西北,成寿寺,,14,晶城秀府,3,2,1097.0,丰台,精装,177,2010
南北,五里店,,6,五里店南里,2,1,255.0,丰台,简装,53,1990
东南西,右安门外,,6,玉林东里一区,1,1,285.0,丰台,精装,41,1992
南北,五里店,,6,五里店南里,2,1,245.0,丰台,其他,53,1990
西南,赵公口,,20,康泽园,2,1,450.0,丰台,简装,89,2000
南,玉泉营,,29,三环新城7号院,3,2,668.0,丰台,精装,116,2004
西北,角门,,18,马家堡67号院,3,1,490.0,丰台,其他,94,1998
南北,丰台其它,,6,汤泉墅,3,1,385.0,丰台,简装,96,2011
南北,岳各庄,,6,大井南里,2,1,380.0,丰台,简装,71,1991
东,西罗园,,12,西罗园三区,1,1,290.0,丰台,简装,54,1997
南,大红门,,6,建欣苑四里,1,1,288.0,丰台,精装,51,1999
北,方庄,,19,紫芳园三区,1,1,520.0,丰台,精装,62,2008
南,太平桥,,18,太平桥西里,1,1,320.0,丰台,其他,42,1993
南,五里店,,6,程庄路3号院,1,1,210.0,丰台,精装,39,1970
北,北京南站,,30,世纪金色嘉园,1,1,460.0,丰台,精装,63,2003
西南,方庄,,22,紫芳园三区,1,1,610.0,丰台,精装,67,2007
南北,花乡,,4,风格与林苑,3,1,820.0,丰台,简装,179,2004
东西,北大地,,6,粮食局宿舍,3,1,320.0,丰台,其他,55,1985
东南北,科技园区,,14,北京方向,2,1,524.0,丰台,精装,83,2015
南北,太平桥,,6,太平桥西里,3,1,440.0,丰台,简装,68,1985
南北,五里店,,6,五里店南里,2,1,241.0,丰台,简装,53,2000
南北,方庄,,7,首开璞瑅公馆,4,2,2300.0,丰台,精装,235,2015
西,岳各庄,,27,大成时代公馆,2,0,260.0,丰台,精装,73,2010
南北,大红门,,6,建欣苑六里,3,2,584.0,丰台,简装,112,2007
南,太平桥,,24,太平桥东里,2,1,380.0,丰台,简装,50,1989
南北,科技园区,,11,中海苏黎世家,3,2,1020.0,丰台,其他,134,2012
南北,角门,,14,角门2号院,2,2,600.0,丰台,精装,112,1995
南北,和义,,6,世嘉丽晶,2,1,390.0,丰台,简装,81,2004
西北,宋家庄,,24,方安苑,2,1,632.0,丰台,简装,115,2002
南,玉泉营,,21,鸿业兴园二区,2,2,430.0,丰台,精装,85,2009
西南西北东北,玉泉营,,16,万年花城一期,1,1,384.0,丰台,简装,56,2005
西南北,马家堡,,10,益明园,2,2,750.0,丰台,精装,109,2004
东西,北大地,,6,粮食局宿舍,3,1,320.0,丰台,其他,55,1985
南北,洋桥,,6,马家堡33号院,3,1,369.0,丰台,简装,66,1990
东,菜户营,,25,万泉寺东路9号院,2,1,530.0,丰台,其他,85,2009
南,旧宫,,5,万源南里,2,1,290.0,丰台,其他,57,1980
南北,丰台其它,,11,珠江御景,3,1,530.0,丰台,精装,132,2006
东,北京南站,,6,翠林二里,1,1,258.0,丰台,其他,45,1996
南北,丽泽,,12,丰益花园西区,2,1,453.0,丰台,简装,77,2001
南,太平桥,,6,太平桥西里,2,1,325.0,丰台,精装,48,1984
西,六里桥,,6,金家村283号院,1,1,268.0,丰台,简装,46,1998
东西,青塔,,8,广安﹒康馨家园,1,1,265.0,丰台,简装,60,2015
南,青塔,,28,广安﹒康馨家园,1,1,265.0,丰台,简装,55,2015
西,宋家庄,,21,顶秀欣园东苑,2,1,480.0,丰台,简装,87,2006
东南,五里店,,6,五里店南里,3,1,300.0,丰台,精装,71,1990
南北,青塔,,18,金隅润景阁,2,1,530.0,丰台,精装,94,2005
南北,玉泉营,,6,青秀城,3,1,1400.0,丰台,精装,150,2011
东南,角门,,18,杏林园,2,1,460.0,丰台,简装,82,1999
南,刘家窑,,6,贾家花园小区,1,1,240.0,丰台,精装,40,1988
东南,菜户营,,30,鹏润家园,4,1,1170.0,丰台,简装,204,2000
西南北,马家堡,,18,南华小区,2,1,500.0,丰台,简装,89,2002
南北,丰台其它,,6,南宫雅苑一期,2,2,330.0,丰台,精装,85,2003
南北,马家堡,,18,星河城东区,3,1,870.0,丰台,精装,132,2007
西,岳各庄,,27,大成时代中心,1,1,384.0,丰台,精装,80,2010
东北,玉泉营,,21,鸿业兴园一区,2,2,550.0,丰台,精装,95,2006
南北,青塔,,28,广安﹒康馨家园,2,1,345.0,丰台,其他,73,2015
南,青塔,,34,广安﹒康馨家园,2,1,338.0,丰台,简装,72,2015
南北,和义,,6,和义西里四区,2,2,550.0,丰台,简装,113,1997
南西北,和义,,6,和义西里二区,3,1,370.0,丰台,简装,77,1996
南北,青塔,,28,青塔南里,2,1,280.0,丰台,简装,68,2010
南北,马家堡,,6,晨欣园,2,2,455.0,丰台,简装,76,2000
东西,看丹桥,,6,韩庄子西里,2,1,290.0,丰台,简装,61,1986
南北,马家堡,,14,建工北国,3,1,477.0,丰台,简装,95,1998
南北,右安门外,,6,玉林东里三区,2,1,445.0,丰台,其他,63,1990
