Direction,District,Elevator,Floor,Garden,Room,Hall,Price,Region,Renovation,Size,Year
南北,玉泉营,无电梯,6,育芳园,2,1,416.0,丰台,简装,79,1986
东,卢沟桥,有电梯,24,晓月新城,2,1,370.0,丰台,精装,91,2008
东西,青塔,有电梯,14,青塔西里6号院,2,1,382.0,丰台,简装,77,2004
东,看丹桥,无电梯,6,新华街四里,1,1,305.0,丰台,简装,60,1996
东西,马家堡,无电梯,6,南华小区,3,2,510.0,丰台,其他,96,1996
南,科技园区,有电梯,21,中海御鑫阁,1,0,266.0,丰台,精装,36,2012
东北,卢沟桥,无电梯,6,晓月苑一里,2,1,336.0,丰台,简装,78,1997
南,六里桥,有电梯,24,铁路小区,1,1,380.0,丰台,简装,50,1998
东南西南,方庄,有电梯,27,芳城园一区,2,1,430.0,丰台,精装,65,1994
南北,新宫,无电梯,6,飞腾家园,3,2,450.0,丰台,简装,109,2003
南北,太平桥,无电梯,6,太平桥小区,2,1,355.0,丰台,精装,58,1990
北,玉泉营,有电梯,27,万年花城四期,1,2,480.0,丰台,精装,74,2008
南北,马家堡,有电梯,12,润景家园,4,2,1000.0,丰台,简装,167,2005
南北,方庄,有电梯,30,时代芳群,2,1,950.0,丰台,其他,132,2003
西,北京南站,有电梯,28,世纪金色嘉园,3,1,950.0,丰台,其他,131,2003
西北,北京南站,有电梯,28,世纪金色嘉园,2,2,886.0,丰台,其他,123,2003
西南,北京南站,有电梯,24,开阳里六区,2,2,780.0,丰台,精装,121,2002
东西,北京南站,无电梯,6,开阳里八区,2,1,509.0,丰台,精装,78,2002
东北,卢沟桥,无电梯,6,卢沟桥南里甲八号院,2,2,410.0,丰台,其他,102,2001
南北,卢沟桥,无电梯,6,卢沟桥南里甲八号院,2,1,305.0,丰台,其他,74,2000
南北,菜户营,无电梯,6,菜户营甲86号院,2,2,525.0,丰台,简装,75,1993
南北,六里桥,无电梯,6,莲香园,3,1,850.0,丰台,简装,122,1999
西南,北京南站,有电梯,26,迦南大厦,4,1,1080.0,丰台,精装,208,2000
南,新宫,有电梯,16,南庭新苑南区,2,1,315.0,丰台,其他,58,2010
西北,北京南站,无电梯,6,幸福路6号院,4,1,680.0,丰台,简装,126,2005
东西,北大地,无电梯,6,西幸福街,1,1,251.0,丰台,其他,44,1988
南北,卢沟桥,无电梯,6,晓月苑三里,2,2,420.0,丰台,精装,97,1999
东北,草桥,有电梯,18,玉安园,2,1,560.0,丰台,简装,96,2003
东北,角门,有电梯,19,阳光花园,1,1,452.0,丰台,其他,64,2010
南,太平桥,无电梯,6,太平桥小区,2,1,410.0,丰台,简装,61,1987
南,方庄,有电梯,14,芳群园三区,1,1,360.0,丰台,精装,63,1995
南北,马家堡,无电梯,6,南华小区,3,2,535.0,丰台,简装,98,1995
东西,马家堡,无电梯,6,嘉园二里,2,1,311.0,丰台,简装,57,1998
西南,岳各庄,有电梯,29,丰体时代花园,3,1,508.0,丰台,简装,118,2005
东北,科技园区,有电梯,18,怡海花园富润园,3,2,750.0,丰台,精装,136,2001
东南北,右安门外,无电梯,6,玉林东里三区,3,1,532.0,丰台,精装,76,1990
南北,右安门外,无电梯,6,右外西三条,2,1,360.0,丰台,其他,54,1980
南北,七里庄,无电梯,6,中建一局北院,3,1,460.0,丰台,精装,77,1983
南西,太平桥,有电梯,18,太平桥西里,2,1,430.0,丰台,简装,67,1990
南,蒲黄榆,无电梯,6,刘家窑南里,2,1,326.0,丰台,简装,58,1990
南西北,洋桥,无电梯,6,马家堡33号院,3,0,345.0,丰台,其他,58,1990
西,方庄,有电梯,30,gogo新世代,1,1,290.0,丰台,简装,46,2005
西,玉泉营,有电梯,27,万年花城二期,1,0,350.0,丰台,其他,51,2006
南,科技园区,有电梯,20,中海御鑫阁,1,0,267.0,丰台,精装,36,2012
东西,玉泉营,有电梯,16,万年花城三期,2,1,600.0,丰台,简装,97,2006
东西,玉泉营,有电梯,16,万年花城三期,2,1,630.0,丰台,精装,100,2006
东南,六里桥,有电梯,21,莲馨嘉园,2,1,688.0,丰台,简装,109,2002
东西北,草桥,有电梯,16,恋日花都,2,1,850.0,丰台,精装,118,2006
南北,科技园区,无电梯,7,怡海花园恒泰园,3,2,990.0,丰台,精装,184,1997
东北,草桥,有电梯,16,恋日花都,2,1,498.0,丰台,精装,65,2006
南北,方庄,有电梯,14,芳星园三区,3,1,486.0,丰台,简装,90,1980
东,科技园区,有电梯,31,宝隆温泉公寓,2,1,319.0,丰台,精装,67,2000
南北,玉泉营,有电梯,16,万年花城三期,3,1,931.0,丰台,精装,136,2006
南北,卢沟桥,有电梯,22,晓月苑五里,3,1,460.0,丰台,毛坯,119,2003
南,北京南站,无电梯,6,开阳里七区,1,1,380.0,丰台,精装,64,2002
东,岳各庄,有电梯,27,大成时代公馆,1,1,280.0,丰台,精装,96,2010
南北,洋桥,无电梯,6,马家堡33号院,2,1,320.0,丰台,精装,62,1990
南北,花乡,无电梯,4,风格与林苑,4,2,931.0,丰台,其他,137,2006
南北,玉泉营,无电梯,6,金丰园,3,1,679.0,丰台,精装,123,2001
西南,六里桥,有电梯,18,莲香园,3,1,860.0,丰台,精装,141,1998
东,草桥,有电梯,24,玺萌鹏苑,3,1,700.0,丰台,精装,115,2002
南北,花乡,无电梯,7,银地家园,3,3,500.0,丰台,简装,149,2002
南北,新宫,无电梯,6,翠海明苑,3,1,698.0,丰台,其他,113,2005
南北,花乡,有电梯,7,风格与林苑,3,2,830.0,丰台,精装,168,2004
西南,北京南站,有电梯,24,开阳里六区,2,2,680.0,丰台,其他,129,2002
东南,木樨园,有电梯,27,双城公寓,2,1,670.0,丰台,简装,144,1999
西南,刘家窑,有电梯,22,正邦嘉园一期,2,1,470.0,丰台,简装,91,2001
北,赵公口,有电梯,22,彩虹城四区,1,1,285.0,丰台,精装,52,2005
南北,西红门,无电梯,6,五爱屯西街,2,1,270.0,丰台,简装,63,1999
东,菜户营,有电梯,9,天伦北里,1,1,405.0,丰台,精装,61,2006
东,科技园区,有电梯,31,宝隆温泉公寓,1,1,285.0,丰台,简装,59,2000
东南,方庄,有电梯,28,日月天地,2,1,760.0,丰台,简装,146,2004
西南,玉泉营,有电梯,22,三环新城8号院,1,1,230.0,丰台,简装,41,2006
南北,木樨园,无电梯,6,马公庄,2,1,335.0,丰台,简装,63,1989
南北,成寿寺,有电梯,15,文成建筑,2,1,735.0,丰台,精装,116,2009
北,玉泉营,有电梯,18,万年花城四期,1,1,400.0,丰台,精装,59,2008
南北,科技园区,有电梯,11,中海苏黎世家,3,2,1070.0,丰台,精装,134,2012
东北,青塔,有电梯,27,华富丽苑,2,1,500.0,丰台,精装,97,2007
东西,马家堡,无电梯,6,马家堡西里,2,1,300.0,丰台,其他,51,1992
南北,太平桥,无电梯,6,太平桥东里,2,1,370.0,丰台,精装,57,1984
南北,花乡,无电梯,7,银地家园,2,1,339.0,丰台,其他,67,1999
南北,右安门外,无电梯,6,玉林里小区,3,1,439.0,丰台,精装,68,1990
南,右安门外,无电梯,5,右外西二条,2,1,388.0,丰台,其他,53,1970
南,北大地,有电梯,22,正阳小区,2,1,490.0,丰台,其他,88,2004
南,岳各庄,有电梯,17,中堂,1,0,410.0,丰台,其他,61,2011
南,花乡,有电梯,15,银地家园,1,0,288.5,丰台,其他,57,2002
南北,新宫,无电梯,6,翠海明苑,2,1,485.0,丰台,简装,81,2006
南北,右安门外,无电梯,6,祖家庄小区,2,1,373.0,丰台,精装,54,1989
东南,角门,无电梯,6,大红门35号院,3,1,575.0,丰台,精装,103,2001
南北,青塔,有电梯,19,博龙家园,2,2,620.0,丰台,精装,112,2004
南北,西罗园,无电梯,5,西罗园三区,2,1,390.0,丰台,其他,67,1988
东南,北大地,有电梯,18,文体路38号院,2,1,458.0,丰台,简装,83,1999
南北,玉泉营,有电梯,16,万年花城三期,3,1,848.0,丰台,精装,124,2006
南北,青塔,无电梯,6,城建宿舍,2,1,303.0,丰台,简装,57,1996
西北,赵公口,有电梯,22,彩虹城一区,2,1,505.0,丰台,精装,82,2003
南北,七里庄,无电梯,5,北大街北里,2,1,320.0,丰台,其他,51,1989
南,玉泉营,有电梯,29,三环新城7号院,3,1,630.0,丰台,简装,116,2005
西,北大地,有电梯,19,正阳小区,2,1,530.0,丰台,精装,101,2000
北,宋家庄,有电梯,16,芳泽园,1,0,300.0,丰台,精装,54,2005
西北,马家堡,有电梯,21,瑞丽江畔,2,1,550.0,丰台,精装,98,2005
北,青塔,有电梯,28,长安新城一区,1,1,286.0,丰台,其他,55,2005
南,太平桥,有电梯,14,精图雅苑,2,1,280.0,丰台,其他,72,2001
南北,科技园区,无电梯,7,恒富中街6号院,3,2,680.0,丰台,其他,146,1995
东南,右安门外,有电梯,18,玉林里小区,1,1,300.0,丰台,其他,65,1993
南北,花乡,无电梯,7,银地家园,3,2,495.0,丰台,精装,103,1999
西北,马家堡,有电梯,18,星河城西区,2,1,485.0,丰台,简装,73,2006
南,玉泉营,有电梯,29,三环新城7号院,3,1,660.0,丰台,简装,118,2005
东南,洋桥,有电梯,12,海户西里,2,1,425.0,丰台,简装,85,1990
东西,和义,无电梯,5,南苑北里四区,2,1,275.0,丰台,简装,60,1996
南北,玉泉营,有电梯,20,青秀城,2,1,633.0,丰台,简装,87,2011
西北,菜户营,有电梯,25,万泉寺东路9号院,3,1,620.0,丰台,精装,104,2009
西北,看丹桥,无电梯,6,南开西里,2,1,255.0,丰台,简装,57,1992
南北,花乡,有电梯,14,银地家园,3,1,550.0,丰台,简装,120,2005
南北,马家堡,无电梯,6,富卓苑,2,1,438.0,丰台,简装,69,2000
南,岳各庄,有电梯,17,中堂,1,0,410.0,丰台,其他,61,2011
南,北大地,有电梯,22,正阳小区,2,1,490.0,丰台,其他,88,2004
西南,马连道,有电梯,24,丽泽雅园,2,1,739.0,丰台,其他,105,2005
东西,马家堡,无电梯,6,马家堡西里,2,1,300.0,丰台,其他,51,1992
南北,角门,无电梯,6,大红门35号院,1,1,269.0,丰台,其他,51,1996
南北,太平桥,无电梯,6,太平桥东里,2,1,370.0,丰台,精装,57,1984
南北,花乡,无电梯,7,银地家园,2,1,339.0,丰台,其他,67,1999
南北,右安门外,无电梯,6,玉林里小区,3,1,439.0,丰台,精装,68,1990
西南,菜户营,有电梯,23,嘉莲苑,2,1,720.0,丰台,其他,90,2002
西北,木樨园,有电梯,27,双城公寓,2,1,582.0,丰台,简装,142,1999
南,丽泽,有电梯,25,丰益花园西区,2,1,458.0,丰台,简装,76,2001
西北,木樨园,有电梯,16,圣淘沙,2,1,462.0,丰台,简装,87,2007
南北,马家堡,无电梯,6,角门13号院,2,1,426.0,丰台,简装,77,1995
南,马家堡,有电梯,10,丽水园,1,0,355.0,丰台,精装,56,2005
南北,菜户营,无电梯,4,万泉寺南里,2,1,469.0,丰台,其他,68,1996
西南,岳各庄,有电梯,21,珠江峰景,2,1,600.0,丰台,精装,113,2006
西南,太平桥,有电梯,24,首科花园,2,2,660.0,丰台,其他,98,2003
东南,科技园区,有电梯,29,怡海花园富润园,2,2,600.0,丰台,简装,101,2002
西北,木樨园,有电梯,27,双城公寓,2,1,590.0,丰台,简装,127,1999
东南,北京南站,有电梯,18,开阳里六区,2,1,520.0,丰台,精装,80,2002
西北,岳各庄,有电梯,18,第七街区,2,1,690.0,丰台,简装,106,2007
南北,宋家庄,有电梯,21,世纪星,3,1,920.0,丰台,其他,161,2002
南北,北京南站,无电梯,6,开阳里四区,2,1,370.0,丰台,简装,56,1988
东西,青塔,无电梯,6,芳园,2,1,335.0,丰台,简装,59,1994
西,北京南站,有电梯,18,开阳里六区,1,1,400.0,丰台,其他,61,2002
南北,太平桥,无电梯,6,太平桥东里,2,1,520.0,丰台,精装,76,1989
西南,马家堡,无电梯,6,富卓苑,2,1,455.0,丰台,其他,76,2000
西北,马家堡,有电梯,18,星河城西区,2,1,485.0,丰台,简装,73,2006
东南,洋桥,有电梯,12,海户西里,2,1,425.0,丰台,简装,85,1990
东西,和义,无电梯,5,南苑北里四区,2,1,275.0,丰台,简装,60,1996
东西,西红门,有电梯,12,西宏苑,2,1,370.0,丰台,其他,98,2003
北,青塔,有电梯,28,长安新城一区,1,1,286.0,丰台,其他,55,2005
西北,菜户营,有电梯,30,鹏润家园,2,1,1000.0,丰台,简装,184,2000
西北,北京南站,有电梯,26,迦南大厦,2,1,615.0,丰台,简装,117,2000
南北,玉泉营,有电梯,20,青秀城,2,1,615.0,丰台,精装,88,2011
南西北,新宫,有电梯,16,南庭新苑北区,3,1,389.0,丰台,简装,81,2009
南北,马家堡,无电梯,5,富卓苑,2,1,445.0,丰台,其他,68,2001
西南,赵公口,有电梯,20,光彩家园,2,1,419.0,丰台,简装,83,2001
西,旧宫,无电梯,5,润枫锦尚,1,1,335.0,丰台,其他,75,2010
西,刘家窑,有电梯,22,正邦嘉园一期,2,1,480.0,丰台,简装,98,2001
西南,岳各庄,有电梯,21,珠江峰景,2,1,620.0,丰台,精装,116,2007
西南,青塔,有电梯,18,青塔秀园,2,1,520.0,丰台,简装,112,2000
东北,北京南站,有电梯,21,鼎立水岸家园,2,1,750.0,丰台,其他,108,2007
南北,青塔,有电梯,8,春园,3,1,820.0,丰台,精装,164,2002
东南,卢沟桥,有电梯,22,晓月新苑,1,1,290.0,丰台,简装,68,2007
东南,卢沟桥,有电梯,25,沸城,3,1,515.0,丰台,简装,120,2009
南西,西罗园,有电梯,24,宝汇苑,2,1,450.0,丰台,简装,80,2000
西北,木樨园,有电梯,27,双城公寓,2,1,590.0,丰台,简装,127,1999
东西,青塔,无电梯,6,芳园,2,1,335.0,丰台,简装,59,1994
南,马家堡,有电梯,10,丽水园,1,0,355.0,丰台,精装,56,2005
南北,马家堡,无电梯,6,角门13号院,2,1,426.0,丰台,简装,77,1995
南北,宋家庄,有电梯,21,世纪星,3,1,920.0,丰台,其他,161,2002
南北,北京南站,无电梯,6,开阳里四区,2,1,370.0,丰台,简装,56,1988
东南北,六里桥,有电梯,24,铁路小区,3,1,700.0,丰台,其他,89,1997
西北,岳各庄,有电梯,18,第七街区,2,1,690.0,丰台,简装,106,2007
东南,北京南站,有电梯,18,开阳里六区,2,1,520.0,丰台,精装,80,2002
东南,科技园区,有电梯,29,怡海花园富润园,2,2,600.0,丰台,简装,101,2002
西北,木樨园,有电梯,27,双城公寓,2,1,582.0,丰台,简装,142,1999
西北,木樨园,有电梯,16,圣淘沙,2,1,462.0,丰台,简装,87,2007
南,丽泽,有电梯,25,丰益花园西区,2,1,458.0,丰台,简装,76,2001
西南,新宫,有电梯,15,南庭新苑北区,1,1,230.0,丰台,其他,52,2012
东,岳各庄,有电梯,27,大成时代中心,2,1,402.0,丰台,其他,84,2010
南北,旧宫,有电梯,10,润枫锦尚,2,1,468.0,丰台,其他,92,2010
南北,看丹桥,无电梯,7,看丹苑,4,2,480.0,丰台,简装,130,2000
东南,蒲黄榆,有电梯,23,城市印象,2,1,650.0,丰台,简装,108,2002
东西,木樨园,无电梯,6,南木樨园,2,1,315.0,丰台,毛坯,62,1988
南北,六里桥,有电梯,12,莲花池西里6号院,3,2,850.0,丰台,精装,108,1995
南,花乡,无电梯,7,银地家园,1,1,317.0,丰台,简装,64,2002
南,西罗园,有电梯,16,华润小区,1,1,285.0,丰台,其他,49,1996
南,青塔,有电梯,26,广安﹒康馨家园,2,1,350.0,丰台,精装,74,2013
南北,科技园区,无电梯,5,亿城天筑,3,1,880.0,丰台,精装,135,2007
南北,花乡,无电梯,6,宜兰园,3,1,500.0,丰台,其他,113,2002
西,旧宫,无电梯,5,润枫锦尚,1,1,335.0,丰台,其他,75,2010
西南,北京南站,有电梯,24,开阳里六区,2,2,750.0,丰台,简装,125,2002
西南,六里桥,有电梯,18,莲香园,3,1,800.0,丰台,精装,114,2000
西北,六里桥,有电梯,21,莲馨嘉园,3,2,900.0,丰台,简装,148,2002
南北,六里桥,无电梯,6,莲香园,4,2,755.0,丰台,其他,119,2000
东,洋桥,无电梯,6,马家堡路68号院,2,1,310.0,丰台,精装,49,1990
西北,菜户营,有电梯,30,鹏润家园,2,1,1000.0,丰台,简装,184,2000
西北,北京南站,有电梯,26,迦南大厦,2,1,615.0,丰台,简装,117,2000
南,菜户营,有电梯,19,顺驰蓝调,2,1,980.0,丰台,精装,109,2008
东南,六里桥,有电梯,21,莲馨嘉园,3,1,1000.0,丰台,简装,143,2002
南北,北京南站,无电梯,6,开阳里七区,2,1,490.0,丰台,简装,75,2002
南北,角门,有电梯,14,怡然家园6号院,2,1,575.0,丰台,精装,112,2004
东南,青塔,有电梯,19,博龙家园,2,1,600.0,丰台,其他,100,2004
南北,丽泽,无电梯,14,丰益花园东区,3,2,960.0,丰台,简装,166,2002
北,角门,有电梯,14,枫南世嘉,2,1,420.0,丰台,其他,75,2006
西南,岳各庄,有电梯,29,丰体时代花园,3,1,510.0,丰台,简装,118,2005
南北,大红门,有电梯,13,远洋自然,3,2,980.0,丰台,精装,150,2006
东西,刘家窑,无电梯,6,方南家园一期,2,1,424.0,丰台,其他,84,1996
东北,北大地,有电梯,24,文体路甲3号院,3,1,650.0,丰台,精装,116,2000
南北,方庄,有电梯,11,芳古园二区,2,1,490.0,丰台,简装,72,1992
西南,角门,有电梯,18,杏林园,2,1,420.0,丰台,精装,75,1999
南北,玉泉营,无电梯,6,万柳园小区,2,1,325.0,丰台,精装,56,1992
南北,马家堡,无电梯,6,益城园,2,2,680.0,丰台,简装,108,2002
南北,丽泽,有电梯,9,丰益花园东区,2,2,535.0,丰台,简装,97,2000
东西,青塔,无电梯,4,万科紫苑,2,1,508.0,丰台,精装,80,2010
南北,看丹桥,无电梯,6,看丹苑,4,2,505.0,丰台,简装,121,2000
东南,草桥,有电梯,18,玉安园,3,1,650.0,丰台,简装,132,2003
东西,方庄,无电梯,6,芳群园三区,2,1,385.0,丰台,简装,64,1995
南北,北京南站,有电梯,24,开阳里六区,4,1,1020.0,丰台,简装,165,2002
东,方庄,有电梯,30,gogo新世代,1,1,280.0,丰台,精装,46,2005
西南,玉泉营,有电梯,22,三环新城8号院,2,1,490.0,丰台,精装,97,2006
南北,科技园区,无电梯,7,恒富中街7号院,5,2,730.0,丰台,简装,201,1995
东,玉泉营,有电梯,21,万年花城回迁,2,1,480.0,丰台,简装,92,2005
东南,丽泽,有电梯,28,丰益花园东区,2,1,579.0,丰台,简装,96,2003
北,成寿寺,有电梯,24,四方景园五区,2,1,600.0,丰台,其他,113,1999
东东南,西罗园,有电梯,18,西罗园四区,1,1,360.0,丰台,精装,65,2000
东北,太平桥,有电梯,18,太平桥西里,1,1,350.0,丰台,简装,53,2000
北,方庄,有电梯,17,紫芳园三区,1,1,555.0,丰台,毛坯,62,2007
东南,方庄,有电梯,25,芳城园二区,3,2,560.0,丰台,精装,89,1992
南北,赵公口,有电梯,15,彩虹城二区,3,1,720.0,丰台,简装,122,2004
西北,菜户营,有电梯,21,金泰城丽湾,1,1,385.0,丰台,简装,48,2008
西北,看丹桥,有电梯,24,韩庄子小区,3,1,550.0,丰台,简装,114,2008
南北,七里庄,无电梯,6,望园东里,3,2,650.0,丰台,精装,106,1999
西,北京南站,有电梯,30,世纪金色嘉园,2,1,720.0,丰台,其他,93,2003
南北,方庄,有电梯,17,芳城园一区,3,1,850.0,丰台,简装,187,1999
东南西,科技园区,无电梯,6,丰泽居三号院,2,2,410.0,丰台,简装,81,1996
南西北,方庄,有电梯,22,城市芳庭,3,2,745.0,丰台,简装,128,2000
南北,玉泉营,有电梯,20,青秀城,2,1,610.0,丰台,精装,88,2011
南北,岳各庄,有电梯,18,第七街区,3,1,650.0,丰台,其他,98,2004
南东北,角门,有电梯,21,角门甲8号院,3,2,565.0,丰台,简装,117,2001
南北,丽泽,无电梯,14,丰益花园东区,3,2,960.0,丰台,简装,166,2002
东南,青塔,有电梯,19,博龙家园,2,1,600.0,丰台,其他,100,2004
南北,角门,有电梯,14,怡然家园6号院,2,1,575.0,丰台,精装,112,2004
南北,和义,无电梯,6,红星北里,2,2,385.0,丰台,精装,88,1997
南,青塔,有电梯,27,华富丽苑,1,1,400.0,丰台,精装,75,2007
东南,北京南站,有电梯,18,开阳里六区,2,1,570.0,丰台,精装,83,2002
西南,青塔,有电梯,19,博龙家园,1,1,390.0,丰台,简装,69,2004
南西,草桥,有电梯,24,玺萌鹏苑,1,1,389.0,丰台,精装,66,2002
南北,草桥,有电梯,12,草桥欣园三区,3,1,659.0,丰台,简装,99,1999
南,北大地,无电梯,5,北大地二里,2,1,300.0,丰台,其他,49,1970
西南东北,方庄,有电梯,25,芳城园二区,3,1,525.0,丰台,其他,81,1992
东,草桥,有电梯,24,玺萌丽苑,3,1,690.0,丰台,简装,117,2003
西南,青塔,有电梯,18,春园,1,1,284.0,丰台,简装,53,1998
西,宋家庄,有电梯,24,方安苑,2,1,581.0,丰台,简装,105,2000
南北,玉泉营,无电梯,6,万柳园小区,2,1,320.0,丰台,简装,54,1992
东西,菜户营,有电梯,12,万润风景,2,1,600.0,丰台,其他,90,2006
西南,西罗园,有电梯,24,西罗园四区,2,1,340.0,丰台,其他,58,1993
南北,方庄,无电梯,6,芳古园一区,2,1,372.0,丰台,其他,57,1992
南西北,角门,有电梯,19,角门东里,2,1,420.0,丰台,精装,73,1995
南,北大地,无电梯,4,北大地二里,2,1,380.0,丰台,其他,61,1960
南北,花乡,有电梯,8,期颐百年,2,1,440.0,丰台,简装,94,2010
南,菜户营,有电梯,29,金都苑,2,1,555.0,丰台,简装,86,2006
东南,六里桥,有电梯,18,莲香园,3,1,910.0,丰台,精装,156,1998
西北,科技园区,有电梯,31,宝隆温泉公寓,2,1,410.0,丰台,简装,93,2000
西,北大地,有电梯,21,永善里,2,1,380.0,丰台,简装,74,2005
北,马家堡,有电梯,12,名都家苑,1,0,340.0,丰台,简装,55,2005
东南,丽泽,有电梯,28,丰益花园东区,2,1,579.0,丰台,简装,96,2003
北,成寿寺,有电梯,24,四方景园五区,2,1,600.0,丰台,其他,113,1999
西南,右安门外,有电梯,18,玉林里小区,1,1,305.0,丰台,简装,47,1995
西,方庄,有电梯,25,紫芳园一区,1,1,358.0,丰台,简装,52,2000
西,马家堡,有电梯,16,左右坊,1,1,246.0,丰台,其他,36,2011
南西,六里桥,有电梯,22,京铁家园,2,1,545.0,丰台,精装,106,2002
南北,花乡,有电梯,7,风格与林苑,3,1,830.0,丰台,精装,164,2004
北,方庄,有电梯,17,芳星园三区,2,1,438.0,丰台,简装,70,1995
南北,青塔,无电梯,6,青塔秀园,2,1,310.0,丰台,精装,64,1994
东,科技园区,有电梯,18,新城市经典,1,0,256.0,丰台,简装,53,1999
南北,宋家庄,有电梯,17,政馨园二区,2,1,472.0,丰台,其他,89,2004
西南,北京南站,有电梯,25,开阳里三区,2,1,570.0,丰台,简装,88,2001
南北,新宫,无电梯,6,诚苑南里,4,2,520.0,丰台,精装,193,2002
东北,菜户营,有电梯,25,金泰城丽湾,1,1,509.0,丰台,精装,59,2008
西北,草桥,有电梯,15,风景club,3,2,980.0,丰台,精装,139,2007
西,宋家庄,有电梯,24,方安苑,2,1,581.0,丰台,简装,105,2000
南北,科技园区,无电梯,6,怡海花园恒泰园,2,1,445.0,丰台,精装,73,1997
南,菜户营,有电梯,16,万润风景,1,1,345.0,丰台,精装,46,2006
西南,青塔,有电梯,19,博龙家园,1,1,390.0,丰台,简装,69,2004
南西,草桥,有电梯,24,玺萌鹏苑,1,1,389.0,丰台,精装,66,2002
南北,草桥,有电梯,12,草桥欣园三区,3,1,659.0,丰台,简装,99,1999
南,北大地,无电梯,5,北大地二里,2,1,300.0,丰台,其他,49,1970
西南东北,方庄,有电梯,25,芳城园二区,3,1,525.0,丰台,其他,81,1992
东,草桥,有电梯,24,玺萌丽苑,3,1,690.0,丰台,简装,117,2003
东南,北京南站,有电梯,18,开阳里六区,2,1,570.0,丰台,精装,83,2002
西南,青塔,有电梯,18,春园,1,1,284.0,丰台,简装,53,1998
西北,北京南站,有电梯,18,开阳里六区,3,1,678.0,丰台,简装,120,2002
南北,岳各庄,有电梯,18,万科紫台,3,1,1300.0,丰台,精装,171,2006
南北,卢沟桥,有电梯,18,沸城,3,1,530.0,丰台,简装,128,2008
西北,马家堡,有电梯,18,嘉园三里,2,1,331.8,丰台,简装,60,1998
南,菜户营,有电梯,25,金泰城丽湾,2,1,1010.0,丰台,简装,115,2007
南北,广安门,无电梯,6,莲花池南里,2,1,410.0,丰台,精装,57,1992
西北,科技园区,有电梯,26,设计师广场,1,0,216.0,丰台,精装,34,2008
东南,旧宫,有电梯,16,万源北路7号院,3,1,525.0,丰台,其他,125,2012
北,玉泉营,有电梯,27,万年花城二期,1,1,290.0,丰台,简装,46,2006
东西,青塔,无电梯,7,青塔东里,1,1,320.0,丰台,简装,60,1998
东南,六里桥,有电梯,23,盛今大厦,2,1,550.0,丰台,简装,108,2002
东南,科技园区,有电梯,11,中海苏黎世家,1,1,428.0,丰台,精装,52,2012
东南北,青塔,有电梯,28,广安﹒康馨家园,3,1,435.0,丰台,简装,92,2014
南北,七里庄,无电梯,5,中建一局南院,2,1,295.0,丰台,简装,54,1980
南北,科技园区,无电梯,7,怡海花园富泽园,3,1,730.0,丰台,简装,121,1998
南,新宫,有电梯,15,天骄俊园9号院,1,1,295.0,丰台,简装,57,2012
南,刘家窑,有电梯,22,鑫兆雅园北区,1,1,430.0,丰台,简装,69,2004
南,青塔,无电梯,6,张仪村4号院,1,1,210.0,丰台,简装,42,1995
东,北京南站,有电梯,16,右外东庄,1,1,299.0,丰台,其他,43,1992
南北,西罗园,无电梯,6,西罗园二区,2,1,357.0,丰台,简装,59,1990
西南,方庄,有电梯,25,芳城园二区,1,1,380.0,丰台,其他,57,1992
西南,右安门外,有电梯,18,玉林里小区,1,1,305.0,丰台,简装,47,1995
西,方庄,有电梯,25,紫芳园一区,1,1,358.0,丰台,简装,52,2000
东南,西罗园,有电梯,24,西罗园一区,1,1,240.0,丰台,精装,39,1993
西南,太平桥,有电梯,18,太平桥西里,3,1,530.0,丰台,其他,76,1993
南北,洋桥,无电梯,6,马家堡东里,2,1,320.0,丰台,精装,56,1987
南西,大红门,无电梯,6,建欣苑三里,3,1,470.0,丰台,简装,89,1997
东南,右安门外,有电梯,18,玉林东里二区,3,1,570.0,丰台,其他,85,1993
西南,洋桥,有电梯,24,洋桥西里,2,1,410.0,丰台,其他,76,1990
南北,北大地,无电梯,6,北大街南里,1,1,270.0,丰台,精装,45,1984
东西,旧宫,无电梯,5,润枫锦尚,2,1,375.0,丰台,其他,91,2010
南北,旧宫,无电梯,6,康乐园,2,1,287.0,丰台,简装,70,1994
南,玉泉营,有电梯,22,三环新城8号院,2,2,610.0,丰台,简装,113,2006
东南,木樨园,有电梯,27,慧时欣园,2,1,559.0,丰台,精装,99,2003
南,赵公口,无电梯,5,南顶村,2,1,280.0,丰台,简装,50,1985
南北,青塔,无电梯,5,郑常庄308号院,2,1,320.0,丰台,简装,60,1994
东南,大红门,有电梯,13,建欣苑五里,2,1,399.0,丰台,其他,87,2004
北,青塔,有电梯,19,博龙家园,1,1,299.0,丰台,其他,56,2004
西北,草桥,有电梯,17,玉安园,2,1,425.0,丰台,简装,76,1998
西南,青塔,有电梯,20,兆丰园,3,2,690.0,丰台,简装,143,2000
南北,刘家窑,无电梯,6,贾家花园小区,2,1,278.0,丰台,精装,55,1988
西南,木樨园,有电梯,15,东木樨园,1,1,279.0,丰台,精装,47,1996
东南,方庄,有电梯,25,芳城园二区,3,1,635.0,丰台,其他,94,1990
南北,卢沟桥,有电梯,18,沸城,3,1,530.0,丰台,简装,128,2008
南,岳各庄,有电梯,18,第七街区,1,1,400.0,丰台,简装,58,2004
西,刘家窑,有电梯,22,鑫兆雅园北区,1,1,405.0,丰台,精装,64,2004
