,District,Floor,Garden,Price,Size,Year,东城,丰台,亦庄开发区,大兴,密云,平谷,怀柔,房山,昌平,朝阳,海淀,石景山,西城,通州,门头沟,顺义,其他,南北,毛坯,简装,精装,东,南,西,北,Room,Hall,ElevatorNum
9353,通州其它,20,富力尚悦居,470.0,135.0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0,1.0
9354,通州北苑,6,西马庄园,325.0,88.0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,1.0,0.0,1.0,2.0,1.0,0.0
9355,梨园,20,时尚街区东区,400.0,96.0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,3.0,1.0,1.0
9356,九棵树(家乐福),5,龙湖花盛香醍,1830.0,311.0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,5.0,3.0,1.0
9357,通州其它,18,润枫领尚,250.0,55.0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
9358,潞苑,11,珠江拉维小镇,385.0,93.0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
9359,潞苑,10,珠江拉维小镇,750.0,196.0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,2.0,1.0
9360,新华大街,23,怡佳家园,850.0,243.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,5.0,2.0,1.0
9361,新华大街,6,皓月苑,560.0,140.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,2.0,0.0
9362,九棵树(家乐福),18,龙湖蔚澜香醍,950.0,147.0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,1.0,1.0
9363,果园,16,蓝山国际公寓,457.0,114.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,2.0,1.0
9364,临河里,15,金隅花石匠,600.0,127.0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0,1.0
9365,北关,6,馨通家园,510.0,117.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0,0.0
9366,武夷花园,35,京贸国际城西区,492.0,91.0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,1.0
9367,通州北苑,28,天时名苑,503.0,100.0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,2.0,1.0,1.0
9368,果园,12,新华联家园南区,630.0,127.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0,1.0
9369,乔庄,6,乔庄北区,349.0,87.0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,0.0
9370,乔庄,6,荞馨园,626.0,148.0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,4.0,2.0,0.0
9371,武夷花园,6,BOBO自由城,585.0,105.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,2.0,0.0
9372,通州其它,6,融创千章墅,1300.0,255.0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,2.0,0.0
9373,北关,26,财富东方,400.0,95.0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.0,0.0,1.0,2.0,1.0,1.0
9374,临河里,25,华业东方玫瑰,500.0,98.0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,1.0,1.0
9375,通州其它,11,润枫领尚,565.0,120.0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,3.0,1.0,1.0
9376,通州北苑,6,华兴园,290.0,58.0,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0
9377,乔庄,6,柳岸景园,425.0,105.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
9378,通州北苑,22,长城国际,285.0,63.0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0
9379,梨园,7,梨花园,290.0,62.0,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0
9380,武夷花园,13,武夷花园综合楼,485.0,115.0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
9381,新华大街,7,皓月苑,307.0,70.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
9382,北关,6,西潞苑小区,255.0,57.0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
9383,临河里,12,久居雅园,250.0,55.0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
9384,果园,12,新华联家园北区,330.0,70.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9385,武夷花园,24,京贸中心,232.0,58.0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0
9386,梨园,12,当代名筑,345.0,77.0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
9387,通州北苑,6,新华联锦园,350.0,67.0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
9388,北关,23,碧水明珠,311.0,69.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0
9389,潞苑,6,华龙小区,258.0,54.0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0
9390,临河里,6,迎喜家园,360.0,87.0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
9391,新华大街,15,潞河名苑,850.0,203.0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,5.0,2.0,1.0
9392,玉桥,4,美然百度城,1120.0,229.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,2.0,0.0
9393,通州北苑,28,天时名苑,980.0,101.0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,2.0,1.0
9394,通州其它,16,首开国风美仑,340.0,88.0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0,1.0
9395,九棵树(家乐福),4,世爵源墅,880.0,182.0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0,0.0
9396,梨园,11,站前巴黎,310.0,66.0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
9397,梨园,6,绣江南,480.0,132.0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,5.0,2.0,0.0
9398,通州北苑,28,天时名苑,810.0,91.0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,3.0,2.0,1.0
9399,武夷花园,11,月亮城堡,400.0,58.0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0
9400,新华大街,6,天桥湾,470.0,98.0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
9401,梨园,6,云景里南大门,460.0,116.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0,0.0
9402,新华大街,24,富力金禧花园,519.0,90.0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,2.0,1.0,1.0
9403,九棵树(家乐福),22,大方居,283.0,89.0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,3.0,1.0,1.0
9404,果园,6,艺苑西里,287.0,71.0,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
9405,九棵树(家乐福),6,阿尔法社区二期,549.0,122.0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0,0.0
9406,潞苑,11,珠江拉维小镇,428.0,95.0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,2.0,2.0,1.0
9407,通州北苑,18,天时名苑,768.0,153.0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0,1.0
9408,通州北苑,23,通典铭居,347.0,73.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
9409,武夷花园,6,武夷花园牡丹园,763.0,190.0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,4.0,2.0,0.0
9410,北关,26,财富东方,330.0,81.0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,2.0,1.0,1.0
9411,果园,7,达富苑,436.0,98.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,2.0,0.0
9412,通州其它,6,旭辉御锦,950.0,260.0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,4.0,2.0,1.0
9413,通州北苑,22,长城国际,240.0,49.0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0
9414,梨园,18,11站,279.0,58.0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
9415,潞苑,6,枫露花园,358.0,94.0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,2.0,0.0
9416,武夷花园,35,京贸国际城西区,483.0,91.0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,1.0
9417,新华大街,18,潇雅居,520.0,130.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,3.0,1.0,1.0
9418,武夷花园,6,水仙园,380.0,84.0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
9419,通州其它,18,润枫领尚,405.0,87.0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,1.0
9420,玉桥,12,景馨家园,638.0,150.0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0,1.0
9421,马驹桥,15,珠江逸景,530.0,191.0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,4.0,2.0,1.0
9422,武夷花园,32,运河湾,580.0,99.0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,1.0,1.0
9423,梨园,6,云景里南大门,358.0,89.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,2.0,0.0
9424,潞苑,6,新潮嘉园二期,430.0,129.0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,2.0,0.0
9425,潞苑,9,珠江拉维小镇,430.0,98.0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,1.0,1.0
9426,九棵树(家乐福),8,龙湖花盛香醍,1580.0,287.0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,5.0,3.0,1.0
9427,潞苑,10,珠江拉维小镇,560.0,126.0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0,1.0
9428,九棵树(家乐福),8,龙湖花盛香醍,1450.0,223.0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.0,0.0,1.0,4.0,2.0,1.0
9429,武夷花园,40,京贸国际城西区,580.0,107.0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
9430,临河里,26,海棠湾二期,480.0,91.0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,2.0,1.0,1.0
9431,北关,6,天赐良园二期半,398.0,93.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
9432,临河里,24,华业东方玫瑰,390.0,86.0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,2.0,2.0,1.0
9433,武夷花园,6,西上园老三区,325.0,66.0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
9434,武夷花园,25,月季园,486.0,97.0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
9435,潞苑,6,华龙小区,375.0,111.0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,2.0,0.0
9436,通州北苑,18,世纪星城三期,515.0,102.0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,2.0,1.0
9437,通州北苑,6,新华联锦园,475.0,101.0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,0.0
9438,潞苑,10,珠江拉维小镇,398.0,94.0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
9439,果园,7,日光清城,600.0,130.0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0,1.0
9440,通州其它,16,首开国风美仑,288.0,75.0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,1.0,1.0
9441,马驹桥,20,融科钧廷,310.0,76.0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.0,0.0,1.0,2.0,1.0,1.0
9442,临河里,17,海棠湾一期,850.0,148.0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0,1.0
9443,通州其它,6,旭辉御锦,1100.0,260.0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,3.0,1.0
9444,九棵树(家乐福),6,蓝调沙龙东区,450.0,100.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,2.0,0.0
9445,通州其它,6,旭辉御锦,850.0,198.0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,4.0,2.0,1.0
9446,武夷花园,27,月季园,367.9,73.0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
9447,通州北苑,22,长城国际,600.0,147.0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,1.0,1.0,0.0,2.0,2.0,1.0
9448,北关,6,西潞苑小区,438.0,110.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0,0.0
9449,通州北苑,24,京贸国际公寓,418.0,97.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,2.0,2.0,1.0
9450,果园,6,葛布店东里,280.0,68.0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,2.0,1.0,0.0
9451,梨园,6,映翠居,400.0,91.0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,0.0
9452,通州北苑,28,天时名苑,529.0,105.0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
9453,通州北苑,6,华兴园,415.0,95.0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,0.0
9454,梨园,5,站前巴黎,410.0,96.0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,0.0
9455,马驹桥,14,合生世界村,279.0,90.0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,2.0,1.0,1.0
9456,武夷花园,29,京贸国际城东区,419.0,87.0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0,1.0
9457,马驹桥,19,东亚瑞晶苑,265.0,81.0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,1.0
9458,北关,6,翠福园,369.0,92.0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
9459,潞苑,6,华龙小区,360.0,80.0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,1.0,0.0
9460,九棵树(家乐福),6,阿尔法社区二期,410.0,90.0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,0.0
9461,潞苑,6,华龙小区,480.0,137.0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
9462,北关,6,结研所家属院,320.0,65.0,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,0.0
9463,梨园,6,梨园东里,399.0,101.0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,3.0,1.0,0.0
9464,通州其它,16,首开国风美仑,293.0,79.0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
9465,潞苑,6,华龙小区,246.0,53.0,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0
9466,乔庄,11,运乔嘉园,408.0,123.0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,1.0
9467,乔庄,6,运乔嘉园,402.0,95.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
9468,九棵树(家乐福),15,龙湖蔚澜香醍,880.0,149.0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,1.0,1.0,4.0,1.0,1.0
9469,临河里,26,海棠湾一期,480.0,83.0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,1.0
9470,武夷花园,12,荔景园,460.0,97.0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,1.0
9471,北关,6,朝通嘉园,420.0,114.0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,2.0,0.0
9472,果园,18,苏荷时代,340.0,78.0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
9473,武夷花园,11,月亮城堡,299.0,58.0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0
9474,通州北苑,22,长城国际,700.0,138.0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,3.0,2.0,1.0
9475,通州北苑,28,京贸国际公寓,408.0,96.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,2.0,2.0,1.0
9476,潞苑,6,澜花语岸,320.0,63.0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
9477,通州北苑,6,新华联锦园,610.0,153.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
9478,北关,6,西潞苑小区,340.0,106.0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,1.0,0.0,1.0,2.0,1.0,0.0
9479,通州其它,20,富力尚悦居,340.0,84.0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,2.0,1.0,1.0
9480,马驹桥,5,融科香雪兰溪,700.0,157.0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,2.0,1.0
9481,新华大街,6,通惠南路,240.0,61.0,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,1.0,1.0,2.0,1.0,0.0
9482,果园,7,果园西小区,305.0,63.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,0.0
9483,临河里,24,华业东方玫瑰,390.0,86.0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,2.0,2.0,1.0
9484,北关,7,天赐良园一期,555.0,147.0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,2.0,0.0
9485,潞苑,6,东潞苑,438.0,115.0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
9486,通州其它,16,首开国风美仑,280.0,73.0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,1.0,1.0
9487,潞苑,10,珠江拉维小镇,399.0,95.0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,1.0
9488,武夷花园,6,西上园老三区,325.0,66.0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
9489,潞苑,6,东潞苑,405.0,109.0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,2.0,0.0
9490,北关,6,翠福园,365.0,93.0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
9491,通州其它,6,徐辛庄,366.0,90.0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0,0.0
9492,通州北苑,28,京贸国际公寓,568.0,140.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,3.0,2.0,1.0
