,District,Floor,Garden,Price,Size,Year,东城,丰台,亦庄开发区,大兴,密云,平谷,怀柔,房山,昌平,朝阳,海淀,石景山,西城,通州,门头沟,顺义,其他,南北,毛坯,简装,精装,东,南,西,北,Room,Hall,ElevatorNum
12828,六里桥,22,京铁家园,6.255750041753367,4.564348191467836,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0
12829,马家堡,16,左右坊,6.246106765481563,4.51085950651685,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
12830,青塔,6,蔚园,5.765191102784844,4.07753744390572,1993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,0.0
12831,青塔,27,广安﹒康馨家园,6.111467339502679,4.543294782270004,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,1.0,3.0,1.0,1.0
12832,方庄,7,首开璞瑅公馆,7.696667081526462,5.356586274672012,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,4.0,2.0,1.0
12833,科技园区,21,京投银泰万科西华府,6.311734809152915,4.48863636973214,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,1.0
12834,太平桥,14,首科花园,6.660575149839686,4.727387818712341,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,1.0,3.0,1.0,1.0
12835,木樨园,15,东木樨园,5.583496308781699,3.9318256327243257,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
12836,青塔,6,蔚园,5.564520407322694,3.8066624897703196,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
12837,方庄,22,紫芳园三区,6.329720905522696,4.23410650459726,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0
12838,北京南站,24,开阳里六区,6.398594934535208,4.624972813284271,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
12839,科技园区,29,天龙华鹤,6.133398042996649,4.653960350157523,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
12840,五里店,6,程庄路68号院,5.771441123130016,4.23410650459726,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
12841,大红门,14,鑫宝苑,6.620073206530356,4.882801922586371,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0,1.0
12842,马家堡,6,南华小区,6.133398042996649,4.5217885770490405,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,3.0,1.0,0.0
12843,木樨园,27,双城公寓,6.395261598115449,4.852030263919617,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
12844,刘家窑,25,嘉业大厦,6.508769136971682,5.187385805840755,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,4.0,1.0,1.0
12845,马家堡,10,丽水园,5.883322388488279,4.02535169073515,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0
12846,科技园区,11,中海苏黎世家,6.8679744089702925,4.90527477843843,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0,1.0
12847,科技园区,30,怡海花园富润园,7.244941546337007,5.68697535633982,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,6.0,2.0,1.0
12848,洋桥,18,洋桥71号院,6.054439346269371,4.532599493153256,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,3.0,1.0,1.0
12849,大红门,15,上海建筑,6.293419278846481,4.406719247264253,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1.0,2.0,1.0,1.0
12850,岳各庄,27,大成时代中心,5.993961427306569,4.442651256490317,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0
12851,菜户营,6,菜户营甲86号院,5.8888779583328805,4.007333185232471,1993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,0.0
12852,科技园区,6,富丰园小区,5.493061443340548,3.8501476017100584,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
12853,草桥,12,草桥欣园三区,6.2166061010848646,4.330733340286331,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
12854,成寿寺,18,文成建筑,6.621405651764134,4.7535901911063645,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
12855,青塔,34,广安﹒康馨家园,6.0867747269123065,4.543294782270004,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,1.0,3.0,1.0,1.0
12856,太平桥,24,太平桥小区,6.1779441140506,4.31748811353631,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,2.0,1.0,1.0
12857,赵公口,6,大红门东前街甲27号,5.955837369464831,4.30406509320417,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,3.0,1.0,0.0
12858,青塔,30,华富丽苑,5.986452005284438,4.330733340286331,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0
12859,马家堡,6,富卓苑,6.042632833682381,4.2626798770413155,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,2.0,1.0,0.0
12860,广安门,16,莲花池南里,6.226536669287466,4.3694478524670215,1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,3.0,1.0,1.0
12861,七里庄,6,东大街,5.771441123130016,3.9318256327243257,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
12862,看丹桥,6,丰台南路108号院,5.6131281063880705,4.007333185232471,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
12863,蒲黄榆,18,刘家窑东里,6.077642243349034,4.406719247264253,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,3.0,1.0,1.0
12864,岳各庄,23,西府景园,6.364750756851911,4.787491742782046,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0,1.0
12865,西罗园,6,西罗园一区,6.0330862217988015,4.3694478524670215,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,2.0,2.0,0.0
12866,岳各庄,6,大井中里,5.802118375377063,4.1588830833596715,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,0.0
12867,刘家窑,23,筑梦园,6.576469569048224,4.736198448394496,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,2.0,1.0
12868,岳各庄,18,西府兰庭,6.966967138613983,5.003946305945459,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0,1.0
12869,蒲黄榆,16,刘家窑东里,5.8377304471659395,4.127134385045092,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,2.0,1.0,1.0
12870,马家堡,18,嘉园二里,6.089044875446846,4.406719247264253,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,3.0,1.0,1.0
12871,马家堡,6,嘉园二里,5.855071922202427,4.143134726391533,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
12872,赵公口,22,彩虹城四区,5.817111159963204,4.02535169073515,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
12873,七里庄,6,北大街北里,5.796057750765372,4.07753744390572,1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
12874,玉泉营,29,三环新城7号院,6.246106765481563,4.51085950651685,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,1.0
12875,方庄,25,芳群园二区,6.386879319362645,4.532599493153256,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,1.0,3.0,1.0,1.0
12876,蒲黄榆,18,刘家窑东里,6.013715156042802,4.23410650459726,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,2.0,1.0,1.0
12877,西红门,11,西宏苑,5.968707559985366,4.564348191467836,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
12878,北京南站,18,开阳里六区,6.493753839851686,4.795790545596741,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1.0,3.0,1.0,1.0
12879,刘家窑,22,正邦嘉园一期,6.175867270105761,4.5217885770490405,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,2.0,1.0,1.0
12880,科技园区,6,怡海花园富泽园,6.523562306149512,4.804021044733257,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
12881,宋家庄,16,芳泽园,5.723585101952381,4.04305126783455,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0
12882,六里桥,13,莲怡园二区,6.329720905522696,4.624972813284271,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
12883,角门,12,阳光花园,6.2166061010848646,4.248495242049359,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
12884,马家堡,7,西马金润一区,6.066108090103747,4.343805421853684,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
12885,大红门,12,建欣苑三里,6.030685260261263,4.477336814478207,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
12886,科技园区,28,天下儒寓,5.71042701737487,4.204692619390966,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
12887,六里桥,6,莲怡园北路1号院,6.255750041753367,4.330733340286331,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
12888,玉泉营,18,鸿业兴园二区,6.100318952020064,4.51085950651685,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
12889,大红门,6,鑫宝苑,6.423246963533519,4.6913478822291435,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0,0.0
12890,太平桥,21,太平桥西里,6.111467339502679,4.189654742026425,1993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,1.0,1.0
12891,刘家窑,22,正邦嘉园一期,6.293419278846481,4.709530201312334,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,2.0,1.0,1.0
12892,马家堡,16,左右坊,5.942799375126701,4.143134726391533,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,2.0,1.0,1.0
12893,六里桥,21,莲馨嘉园,6.311734809152915,4.532599493153256,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
12894,玉泉营,22,三环新城6号院,6.415096959171596,4.68213122712422,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,2.0,2.0,1.0
12895,赵公口,16,彩虹城四区,6.3818160174060985,4.584967478670572,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,1.0,1.0,2.0,1.0,1.0
12896,六里桥,22,京铁家园,6.302618975744905,4.6913478822291435,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,2.0,1.0,1.0
12897,北京南站,24,开阳里三区,6.673297967767654,4.7535901911063645,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,2.0,1.0
12898,青塔,20,蔚园,5.929589143389895,4.454347296253507,1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,1.0,3.0,1.0,1.0
12899,西罗园,24,宝汇苑,6.2324480165505225,4.51085950651685,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0,1.0
12900,六里桥,21,莲馨嘉园,5.802118375377063,3.8918202981106265,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0
12901,岳各庄,28,丰体时代花园,6.320768294250582,4.820281565605037,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,3.0,1.0,1.0
12902,玉泉营,29,三环新城7号院,6.493753839851686,4.770684624465665,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,3.0,2.0,1.0
12903,玉泉营,6,金丰园,6.280395838960195,4.653960350157523,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,2.0,2.0,0.0
12904,新宫,6,翠海明苑,6.54965074223381,4.77912349311153,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
12905,北京南站,21,鼎立水岸家园,6.7226297948554485,4.61512051684126,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,1.0,1.0
12906,蒲黄榆,18,南三环中路15号院,6.523562306149512,4.7535901911063645,1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.0,1.0,3.0,1.0,1.0
12907,马家堡,6,晨欣园,6.523562306149512,4.867534450455582,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,0.0,3.0,3.0,0.0
12908,丽泽,21,保利百合,6.664409020350408,4.532599493153256,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0
12909,卢沟桥,25,沸城,6.284134161070802,4.795790545596741,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,3.0,1.0,1.0
12910,卢沟桥,22,晓月苑五里,5.5053315359323625,4.127134385045092,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
12911,玉泉营,27,万年花城二期,6.508769136971682,4.605170185988092,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0
12912,菜户营,29,金都苑,5.968707559985366,4.127134385045092,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
12913,和义,6,东高地,5.739792912179234,4.23410650459726,1983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
12914,科技园区,30,怡锦园,6.3818160174060985,4.653960350157523,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,2.0,1.0,1.0
12915,西罗园,18,果园小区,6.054439346269371,4.499809670330265,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,1.0,3.0,1.0,1.0
12916,方庄,22,紫芳园三区,6.836259277277067,4.6443908991413725,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,2.0,2.0,1.0
12917,青塔,15,万科中粮假日风景,6.7912214627261855,4.804021044733257,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0,1.0
12918,和义,6,和义西里二区,6.150602768446279,4.584967478670572,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
12919,太平桥,6,太平桥小区,5.723585101952381,3.828641396489095,1987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0
12920,马家堡,6,嘉园二里,5.855071922202427,4.143134726391533,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
12921,七里庄,6,北大街北里,5.796057750765372,4.07753744390572,1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
12922,玉泉营,29,三环新城7号院,6.246106765481563,4.51085950651685,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,1.0
12923,科技园区,25,宝隆温泉公寓,6.104793232414985,4.543294782270004,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,1.0,0.0,2.0,1.0,1.0
12924,角门,19,阳光花园,6.415096959171596,4.499809670330265,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,1.0
12925,洋桥,6,洋桥西里,5.942799375126701,4.248495242049359,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,2.0,1.0,0.0
12926,西红门,11,西宏苑,5.968707559985366,4.564348191467836,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
12927,太平桥,14,精图雅苑,6.55250788703459,4.762173934797756,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,1.0
12928,岳各庄,29,丰体时代花园,6.274762021241939,4.77912349311153,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,3.0,1.0,1.0
12929,方庄,25,芳群园二区,6.386879319362645,4.532599493153256,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,1.0,3.0,1.0,1.0
12930,蒲黄榆,18,刘家窑东里,6.013715156042802,4.23410650459726,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,2.0,1.0,1.0
12931,丽泽,28,丰益花园东区,6.236369590203704,4.574710978503383,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,2.0,1.0,1.0
12932,青塔,15,万科紫苑,6.508769136971682,4.553876891600541,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,1.0,1.0
12933,六里桥,21,莲馨嘉园,6.55250788703459,4.700480365792417,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,2.0,1.0,1.0
12934,岳各庄,18,第七街区,6.089044875446846,4.1588830833596715,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
12935,西罗园,24,珠江骏景中区,6.398594934535208,4.61512051684126,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,2.0,1.0,1.0
12936,科技园区,23,设计师广场,5.4638318050256105,3.8066624897703196,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0
12937,方庄,23,gogo新世代,5.484796933490655,3.4657359027997265,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0
12938,青塔,18,东海仪园,5.796057750765372,4.110873864173311,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
12939,和义,6,和义东里一区,5.602118820879701,4.07753744390572,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
12940,七里庄,6,望园西里,6.329720905522696,4.5217885770490405,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
12941,青塔,19,博龙家园,5.817111159963204,4.060443010546419,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0
12942,方庄,22,首开璞瑅,7.2305631534092925,4.962844630259907,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,4.0,2.0,1.0
12943,菜户营,21,金泰城丽湾,6.236369590203704,4.110873864173311,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0
12944,科技园区,20,中海御鑫阁,5.69035945432406,3.8501476017100584,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0
12945,北京南站,28,世纪金色嘉园,6.0844994130751715,4.0943445622221,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0
12946,玉泉营,16,优筑,6.054439346269371,4.219507705176107,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0
12947,科技园区,6,看丹路6号院,6.144185634125646,4.584967478670572,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
12948,七里庄,6,胡桃园,6.55250788703459,4.941642422609304,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
12949,宋家庄,21,政馨园二区,6.186208623900494,4.624972813284271,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,2.0,1.0,1.0
12950,草桥,17,玉安园,6.139884552226255,4.442651256490317,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,2.0,1.0,1.0
12951,玉泉营,6,育芳园,5.993961427306569,4.343805421853684,1986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
12952,北大地,24,永善里,6.293419278846481,4.553876891600541,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
12953,五里店,6,丰卉家园,6.018593214496234,4.5217885770490405,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
12954,赵公口,12,世华水岸F区,6.85751406254539,5.017279836814924,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,3.0,2.0,1.0
12955,太平桥,24,糖人街,5.860786223465865,3.9318256327243257,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0
12956,广安门,6,莲花池南里,5.955837369464831,4.060443010546419,1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
12957,马连道,24,丽泽雅园,6.90875477931522,5.056245805348308,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,3.0,1.0,1.0
